날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,50541929550000,228145,167172463566,68764530
2023-06-08,50129342370000,197396,143625853000,68764530
2023-06-09,50541929550000,150901,110401874000,68764530
2023-06-12,50885752200000,136383,100694272000,68764530
2023-06-13,51023281260000,146848,108691677000,68764530
2023-06-14,50266871430000,198157,145525511304,68764530
2023-06-15,49991813310000,175549,127366859500,68764530
2023-06-16,49991813310000,178267,129736993000,68764530
2023-06-19,49166638950000,165447,118723303000,68764530
2023-06-20,48272700060000,229017,160132000000,68764530
2023-06-21,47791348350000,187104,131310586000,68764530
2023-06-22,47791348350000,154204,107070949000,68764530
2023-06-23,46966173990000,186774,128279695000,68764530
2023-06-26,46966173990000,139271,94997137000,68764530
2023-06-27,46622351340000,162584,110167338500,68764530
2023-06-28,45178296210000,268136,178563334000,68764530
2023-06-29,45728412450000,225876,151225929719,68764530
2023-06-30,46003470570000,253831,168385799727,68764530
2023-07-03,49304168010000,341742,240648467000,68764530
2023-07-04,48891580830000,243325,173867325000,68764530
2023-07-05,48685287240000,130151,92248540000,68764530
2023-07-06,48341464590000,178044,124727446684,68764530
2023-07-07,47928877410000,134175,93790687000,68764530
2023-07-10,47103703050000,167259,115202804000,68764530
2023-07-11,47172467580000,112989,77871034000,68764530
2023-07-12,47378761170000,103061,71042524000,68764530
2023-07-13,49166638950000,281166,200081511000,68764530
2023-07-14,49235403480000,185435,132825203000,68764530
2023-07-17,47791348350000,198023,138380519000,68764530
2023-07-18,48066406470000,275226,191234489690,68764530
2023-07-19,47791348350000,299355,207192764512,68764530
2023-07-20,47103703050000,213207,146593969000,68764530
2023-07-21,47172467580000,163870,111806118000,68764530
2023-07-24,48960345360000,404793,284298225867,68764530
2023-07-25,48960345360000,284582,202010820000,68764530
2023-07-26,48341464590000,630733,449330050544,68764530
2023-07-27,45522118860000,560783,378317551000,68764530
2023-07-28,45590883390000,311265,206448333006,68764530
2023-07-31,45728412450000,396958,264036229000,68764530
2023-08-01,46072235100000,316546,211939374000,68764530
2023-08-02,44696944500000,278182,182447916000,68764530
2023-08-03,43940534670000,239993,153895194000,68764530
2023-08-04,43665476550000,140213,89339442000,68764530
2023-08-07,42427715010000,275197,171118537000,68764530
2023-08-08,42221421420000,216777,134187346076,68764530
2023-08-09,43596712020000,202298,127178251000,68764530
2023-08-10,42771537660000,144517,90094717000,68764530
2023-08-11,43527947490000,205353,130829620000,68764530
2023-08-14,41946363300000,217209,133558104152,68764530
2023-08-16,41327482530000,188255,114179494000,68764530
2023-08-17,41808834240000,189571,114327518000,68764530
2023-08-18,41052424410000,139460,83595147000,68764530
2023-08-21,40571072700000,123795,73541733000,68764530
2023-08-22,41121188940000,138952,83237541500,68764530
2023-08-23,40296014580000,187308,110037045660,68764530
2023-08-24,40846130820000,189468,112742364000,68764530
2023-08-25,40914895350000,115672,68678129000,68764530
2023-08-28,41189953470000,82216,49234649600,68764530
2023-08-29,40983659880000,101510,60639781000,68764530
2023-08-30,41671305180000,135863,82479180000,68764530
2023-08-31,42221421420000,220252,134768024000,68764530
