날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,9140,64.56,5.92,838,0.28,150
2023-06-08,9140,65.51,6.01,838,0.27,150
2023-06-09,9140,66.35,6.08,838,0.27,150
2023-06-12,9140,68.26,6.26,838,0.26,150
2023-06-13,9140,70.88,6.5,838,0.25,150
2023-06-14,9140,70.17,6.43,838,0.26,150
2023-06-15,9140,73.51,6.74,838,0.24,150
2023-06-16,9140,73.87,6.77,838,0.24,150
2023-06-19,9140,71.0,6.51,838,0.25,150
2023-06-20,9140,72.08,6.61,838,0.25,150
2023-06-21,9140,71.0,6.51,838,0.25,150
2023-06-22,9140,71.0,6.51,838,0.25,150
2023-06-23,9140,71.6,6.56,838,0.25,150
2023-06-26,9140,71.48,6.55,838,0.25,150
2023-06-27,9140,70.64,6.48,838,0.25,150
2023-06-28,9140,71.96,6.6,838,0.25,150
2023-06-29,9140,71.36,6.54,838,0.25,150
2023-06-30,9140,66.11,6.06,838,0.27,150
2023-07-03,9140,66.11,6.06,838,0.27,150
2023-07-04,9140,65.99,6.05,838,0.27,150
2023-07-05,9140,64.32,5.9,838,0.28,150
2023-07-06,9140,62.17,5.7,838,0.29,150
2023-07-07,9140,62.05,5.69,838,0.29,150
2023-07-10,9140,59.67,5.47,838,0.3,150
2023-07-11,9140,61.22,5.61,838,0.29,150
2023-07-12,9140,63.37,5.81,838,0.28,150
2023-07-13,9140,63.84,5.85,838,0.28,150
2023-07-14,9140,74.11,6.79,838,0.24,150
2023-07-17,9140,69.93,6.41,838,0.26,150
2023-07-18,9140,69.93,6.41,838,0.26,150
2023-07-19,9140,67.66,6.2,838,0.26,150
2023-07-20,9140,68.5,6.28,838,0.26,150
2023-07-21,9140,66.71,6.12,838,0.27,150
2023-07-24,9140,65.16,5.97,838,0.27,150
2023-07-25,9140,65.63,6.02,838,0.27,150
2023-07-26,9140,61.69,5.66,838,0.29,150
2023-07-27,9140,64.56,5.92,838,0.28,150
2023-07-28,9140,64.56,5.92,838,0.28,150
2023-07-31,9140,64.68,5.93,838,0.28,150
2023-08-01,9140,63.84,5.85,838,0.28,150
2023-08-02,9140,61.46,5.63,838,0.29,150
2023-08-03,9140,62.05,5.69,838,0.29,150
2023-08-04,9140,60.98,5.59,838,0.29,150
2023-08-07,9140,62.89,5.77,838,0.28,150
2023-08-08,9140,61.93,5.68,838,0.29,150
2023-08-09,9140,62.41,5.72,838,0.29,150
2023-08-10,9140,58.41,5.36,838,0.31,150
2023-08-11,9140,58.83,5.39,838,0.3,150
2023-08-14,9140,57.94,5.31,838,0.31,150
2023-08-16,9140,58.17,5.33,838,0.31,150
2023-08-17,9140,59.31,5.44,838,0.3,150
2023-08-18,9140,58.23,5.34,838,0.31,150
2023-08-21,9140,58.35,5.35,838,0.31,150
2023-08-22,9140,57.04,5.23,838,0.31,150
2023-08-23,9140,57.28,5.25,838,0.31,150
2023-08-24,9140,60.26,5.53,838,0.3,150
2023-08-25,9140,55.55,5.09,838,0.32,150
2023-08-28,9140,54.42,4.99,838,0.33,150
2023-08-29,9140,55.73,5.11,838,0.32,150
2023-08-30,9140,56.38,5.17,838,0.32,150
2023-08-31,9140,56.56,5.19,838,0.32,150
2023-09-01,9140,59.13,5.42,838,0.3,150
2023-09-04,9140,58.53,5.37,838,0.31,150
2023-09-05,9140,58.41,5.36,838,0.31,150
2023-09-06,9140,58.23,5.34,838,0.31,150
2023-09-07,9140,58.05,5.32,838,0.31,150
2023-09-08,9140,56.98,5.22,838,0.31,150
2023-09-11,9140,56.38,5.17,838,0.32,150
2023-09-12,9140,56.21,5.15,838,0.32,150
2023-09-13,9140,54.47,4.99,838,0.33,150
2023-09-14,9140,58.71,5.38,838,0.3,150
2023-09-15,9140,58.41,5.36,838,0.31,150
2023-09-18,9140,56.09,5.14,838,0.32,150
2023-09-19,9140,55.73,5.11,838,0.32,150
2023-09-20,9140,56.09,5.14,838,0.32,150
2023-09-21,9140,54.77,5.02,838,0.33,150
2023-09-22,9140,54.36,4.98,838,0.33,150
2023-09-25,9140,53.64,4.92,838,0.33,150
2023-09-26,9140,52.57,4.82,838,0.34,150
2023-09-27,9140,52.57,4.82,838,0.34,150
2023-10-04,9140,51.31,4.7,838,0.35,150
2023-10-05,9140,51.31,4.7,838,0.35,150
2023-10-06,9140,51.49,4.72,838,0.35,150
2023-10-10,9140,50.12,4.6,838,0.36,150
2023-10-11,9140,52.74,4.84,838,0.34,150
2023-10-12,9140,52.92,4.85,838,0.34,150
2023-10-13,9140,52.86,4.85,838,0.34,150
2023-10-16,9140,51.73,4.74,838,0.35,150
2023-10-17,9140,56.62,5.19,838,0.32,150
2023-10-18,9140,56.44,5.18,838,0.32,150
2023-10-19,9140,53.7,4.92,838,0.33,150
2023-10-20,9140,52.74,4.84,838,0.34,150
2023-10-23,9140,51.61,4.73,838,0.35,150
2023-10-24,9140,53.58,4.91,838,0.33,150
2023-10-25,9140,54.47,4.99,838,0.33,150
2023-10-26,9140,47.61,4.37,838,0.38,150
2023-10-27,9140,48.81,4.47,838,0.37,150
2023-10-30,9140,48.03,4.4,838,0.37,150
2023-10-31,9140,45.05,4.13,838,0.4,150
2023-11-01,9140,45.64,4.18,838,0.39,150
2023-11-02,9140,49.76,4.56,838,0.36,150
2023-11-03,9140,49.82,4.57,838,0.36,150
2023-11-06,9140,52.33,4.8,838,0.34,150
2023-11-07,9140,54.42,4.99,838,0.33,150
2023-11-08,9140,53.7,4.92,838,0.33,150
2023-11-09,9140,54.53,5.0,838,0.33,150
2023-11-10,9140,54.71,5.02,838,0.33,150
2023-11-13,9140,53.16,4.87,838,0.34,150
2023-11-14,9140,53.1,4.87,838,0.34,150
2023-11-15,9140,56.56,5.19,838,0.32,150
2023-11-16,9140,58.0,5.32,838,0.31,150
2023-11-17,9140,56.74,5.2,838,0.32,150
2023-11-20,9140,56.68,5.2,838,0.32,150
2023-11-21,9140,56.38,5.17,838,0.32,150
2023-11-22,9140,62.17,5.7,838,0.29,150
2023-11-23,9140,61.34,5.62,838,0.29,150
2023-11-24,9140,61.58,5.65,838,0.29,150
2023-11-27,9140,62.65,5.74,838,0.29,150
2023-11-28,9140,61.22,5.61,838,0.29,150
2023-11-29,9140,60.38,5.54,838,0.3,150
2023-11-30,9140,60.38,5.54,838,0.3,150
2023-12-01,9140,60.98,5.59,838,0.29,150
2023-12-04,9140,56.09,5.14,838,0.32,150
2023-12-05,9140,52.68,4.83,838,0.34,150
2023-12-06,9140,56.21,5.15,838,0.32,150
2023-12-07,9140,54.3,4.98,838,0.33,150
2023-12-08,9140,53.7,4.92,838,0.33,150
2023-12-11,9140,53.76,4.93,838,0.33,150
2023-12-12,9140,54.95,5.04,838,0.33,150
2023-12-13,9140,55.55,5.09,838,0.32,150
2023-12-14,9140,55.43,5.08,838,0.32,150
2023-12-15,9140,54.42,4.99,838,0.33,150
2023-12-18,9140,54.83,5.03,838,0.33,150
2023-12-19,9140,53.1,4.87,838,0.34,150
2023-12-20,9140,53.1,4.87,838,0.34,150
2023-12-21,9140,52.74,4.84,838,0.34,150
2023-12-22,9140,52.03,4.77,838,0.34,150
2023-12-26,9140,51.85,4.75,838,0.35,150
2023-12-27,9140,52.74,4.84,838,0.34,150
2023-12-28,9140,54.06,4.96,838,0.33,150
2024-01-02,9140,55.49,5.09,838,0.32,150
2024-01-03,9140,55.55,5.09,838,0.32,150
2024-01-04,9140,55.73,5.11,838,0.32,150
2024-01-05,9140,54.89,5.03,838,0.33,150
2024-01-08,9140,53.88,4.94,838,0.33,150
2024-01-09,9140,54.0,4.95,838,0.33,150
2024-01-10,9140,51.67,4.74,838,0.35,150
2024-01-11,9140,52.15,4.78,838,0.34,150
