date,factor,value,frequency,downloaded_at
1981-01-31,us_cpi_yoy_pct,11.794871794871797,monthly,2026-06-05T21:39:22+09:00
1981-02-28,us_cpi_yoy_pct,11.392405063291132,monthly,2026-06-05T21:39:22+09:00
1981-03-31,us_cpi_yoy_pct,10.611735330836458,monthly,2026-06-05T21:39:22+09:00
1981-04-30,us_cpi_yoy_pct,10.135970333745359,monthly,2026-06-05T21:39:22+09:00
1981-05-31,us_cpi_yoy_pct,9.79192166462668,monthly,2026-06-05T21:39:22+09:00
1981-06-30,us_cpi_yoy_pct,9.696969696969692,monthly,2026-06-05T21:39:22+09:00
1981-07-31,us_cpi_yoy_pct,10.774818401937058,monthly,2026-06-05T21:39:22+09:00
1981-08-31,us_cpi_yoy_pct,10.817307692307686,monthly,2026-06-05T21:39:22+09:00
1981-09-30,us_cpi_yoy_pct,10.96543504171632,monthly,2026-06-05T21:39:22+09:00
1981-10-31,us_cpi_yoy_pct,10.271546635182993,monthly,2026-06-05T21:39:22+09:00
1981-11-30,us_cpi_yoy_pct,9.579439252336464,monthly,2026-06-05T21:39:22+09:00
1981-12-31,us_cpi_yoy_pct,8.912037037037024,monthly,2026-06-05T21:39:22+09:00
1982-01-31,us_cpi_yoy_pct,8.25688073394495,monthly,2026-06-05T21:39:22+09:00
1982-02-28,us_cpi_yoy_pct,7.613636363636367,monthly,2026-06-05T21:39:22+09:00
1982-03-31,us_cpi_yoy_pct,6.884875846501148,monthly,2026-06-05T21:39:22+09:00
1982-04-30,us_cpi_yoy_pct,6.621773288439958,monthly,2026-06-05T21:39:22+09:00
1982-05-31,us_cpi_yoy_pct,6.911928651059096,monthly,2026-06-05T21:39:22+09:00
1982-06-30,us_cpi_yoy_pct,7.182320441988943,monthly,2026-06-05T21:39:22+09:00
1982-07-31,us_cpi_yoy_pct,6.557377049180335,monthly,2026-06-05T21:39:22+09:00
1982-08-31,us_cpi_yoy_pct,5.965292841648595,monthly,2026-06-05T21:39:22+09:00
1982-09-30,us_cpi_yoy_pct,4.940923737916236,monthly,2026-06-05T21:39:22+09:00
1982-10-31,us_cpi_yoy_pct,5.032119914346889,monthly,2026-06-05T21:39:22+09:00
1982-11-30,us_cpi_yoy_pct,4.47761194029852,monthly,2026-06-05T21:39:22+09:00
1982-12-31,us_cpi_yoy_pct,3.825717321997879,monthly,2026-06-05T21:39:22+09:00
1983-01-31,us_cpi_yoy_pct,3.7076271186440746,monthly,2026-06-05T21:39:22+09:00
1983-02-28,us_cpi_yoy_pct,3.484688489968324,monthly,2026-06-05T21:39:22+09:00
1983-03-31,us_cpi_yoy_pct,3.5902851108764455,monthly,2026-06-05T21:39:22+09:00
1983-04-30,us_cpi_yoy_pct,4.0000000000000036,monthly,2026-06-05T21:39:22+09:00
1983-05-31,us_cpi_yoy_pct,3.44108446298228,monthly,2026-06-05T21:39:22+09:00
1983-06-30,us_cpi_yoy_pct,2.4742268041237248,monthly,2026-06-05T21:39:22+09:00
1983-07-31,us_cpi_yoy_pct,2.358974358974364,monthly,2026-06-05T21:39:22+09:00
1983-08-31,us_cpi_yoy_pct,2.456499488229258,monthly,2026-06-05T21:39:22+09:00
1983-09-30,us_cpi_yoy_pct,2.763561924257929,monthly,2026-06-05T21:39:22+09:00
1983-10-31,us_cpi_yoy_pct,2.752293577981657,monthly,2026-06-05T21:39:22+09:00
1983-11-30,us_cpi_yoy_pct,3.1632653061224536,monthly,2026-06-05T21:39:22+09:00
1983-12-31,us_cpi_yoy_pct,3.7871033776867957,monthly,2026-06-05T21:39:22+09:00
1984-01-31,us_cpi_yoy_pct,4.290091930541351,monthly,2026-06-05T21:39:22+09:00
1984-02-29,us_cpi_yoy_pct,4.693877551020398,monthly,2026-06-05T21:39:22+09:00
1984-03-31,us_cpi_yoy_pct,4.892966360856277,monthly,2026-06-05T21:39:22+09:00
1984-04-30,us_cpi_yoy_pct,4.5546558704453455,monthly,2026-06-05T21:39:22+09:00
1984-05-31,us_cpi_yoy_pct,4.3346774193548265,monthly,2026-06-05T21:39:22+09:00
1984-06-30,us_cpi_yoy_pct,4.325955734406439,monthly,2026-06-05T21:39:22+09:00
1984-07-31,us_cpi_yoy_pct,4.308617234468937,monthly,2026-06-05T21:39:22+09:00
1984-08-31,us_cpi_yoy_pct,4.295704295704317,monthly,2026-06-05T21:39:22+09:00
1984-09-30,us_cpi_yoy_pct,4.2828685258964105,monthly,2026-06-05T21:39:22+09:00
1984-10-31,us_cpi_yoy_pct,4.265873015873023,monthly,2026-06-05T21:39:22+09:00
1984-11-30,us_cpi_yoy_pct,4.154302670623156,monthly,2026-06-05T21:39:22+09:00
1984-12-31,us_cpi_yoy_pct,4.043392504930954,monthly,2026-06-05T21:39:22+09:00
1985-01-31,us_cpi_yoy_pct,3.52595494613126,monthly,2026-06-05T21:39:22+09:00
1985-02-28,us_cpi_yoy_pct,3.6062378167641462,monthly,2026-06-05T21:39:22+09:00
1985-03-31,us_cpi_yoy_pct,3.790087463556846,monthly,2026-06-05T21:39:22+09:00
1985-04-30,us_cpi_yoy_pct,3.581800580832528,monthly,2026-06-05T21:39:22+09:00
1985-05-31,us_cpi_yoy_pct,3.5748792270531515,monthly,2026-06-05T21:39:22+09:00
1985-06-30,us_cpi_yoy_pct,3.6644165863066513,monthly,2026-06-05T21:39:22+09:00
1985-07-31,us_cpi_yoy_pct,3.458213256484166,monthly,2026-06-05T21:39:22+09:00
1985-08-31,us_cpi_yoy_pct,3.3524904214559337,monthly,2026-06-05T21:39:22+09:00
1985-09-30,us_cpi_yoy_pct,3.2473734479465,monthly,2026-06-05T21:39:22+09:00
1985-10-31,us_cpi_yoy_pct,3.2350142721217834,monthly,2026-06-05T21:39:22+09:00
1985-11-30,us_cpi_yoy_pct,3.5137701804368593,monthly,2026-06-05T21:39:22+09:00
1985-12-31,us_cpi_yoy_pct,3.791469194312791,monthly,2026-06-05T21:39:22+09:00
1986-01-31,us_cpi_yoy_pct,3.9735099337748325,monthly,2026-06-05T21:39:22+09:00
1986-02-28,us_cpi_yoy_pct,3.19849482596426,monthly,2026-06-05T21:39:22+09:00
1986-03-31,us_cpi_yoy_pct,2.1535580524344455,monthly,2026-06-05T21:39:22+09:00
1986-04-30,us_cpi_yoy_pct,1.5887850467289688,monthly,2026-06-05T21:39:22+09:00
1986-05-31,us_cpi_yoy_pct,1.679104477611948,monthly,2026-06-05T21:39:22+09:00
1986-06-30,us_cpi_yoy_pct,1.7674418604651132,monthly,2026-06-05T21:39:22+09:00
1986-07-31,us_cpi_yoy_pct,1.671309192200554,monthly,2026-06-05T21:39:22+09:00
1986-08-31,us_cpi_yoy_pct,1.575532900834098,monthly,2026-06-05T21:39:22+09:00
1986-09-30,us_cpi_yoy_pct,1.757631822386685,monthly,2026-06-05T21:39:22+09:00
1986-10-31,us_cpi_yoy_pct,1.5668202764977046,monthly,2026-06-05T21:39:22+09:00
1986-11-30,us_cpi_yoy_pct,1.2844036697247763,monthly,2026-06-05T21:39:22+09:00
1986-12-31,us_cpi_yoy_pct,1.187214611872145,monthly,2026-06-05T21:39:22+09:00
1987-01-31,us_cpi_yoy_pct,1.364877161055511,monthly,2026-06-05T21:39:22+09:00
1987-02-28,us_cpi_yoy_pct,1.9143117593436676,monthly,2026-06-05T21:39:22+09:00
1987-03-31,us_cpi_yoy_pct,2.8414298808432603,monthly,2026-06-05T21:39:22+09:00
1987-04-30,us_cpi_yoy_pct,3.679852805887762,monthly,2026-06-05T21:39:22+09:00
1987-05-31,us_cpi_yoy_pct,3.669724770642202,monthly,2026-06-05T21:39:22+09:00
1987-06-30,us_cpi_yoy_pct,3.7477148080438782,monthly,2026-06-05T21:39:22+09:00
1987-07-31,us_cpi_yoy_pct,3.926940639269394,monthly,2026-06-05T21:39:22+09:00
1987-08-31,us_cpi_yoy_pct,4.2883211678832245,monthly,2026-06-05T21:39:22+09:00
1987-09-30,us_cpi_yoy_pct,4.2727272727272725,monthly,2026-06-05T21:39:22+09:00
1987-10-31,us_cpi_yoy_pct,4.355716878402904,monthly,2026-06-05T21:39:22+09:00
1987-11-30,us_cpi_yoy_pct,4.528985507246386,monthly,2026-06-05T21:39:22+09:00
1987-12-31,us_cpi_yoy_pct,4.332129963898912,monthly,2026-06-05T21:39:22+09:00
1988-01-31,us_cpi_yoy_pct,4.129263913824044,monthly,2026-06-05T21:39:22+09:00
1988-02-29,us_cpi_yoy_pct,3.9355992844364973,monthly,2026-06-05T21:39:22+09:00
1988-03-31,us_cpi_yoy_pct,3.832442067736186,monthly,2026-06-05T21:39:22+09:00
1988-04-30,us_cpi_yoy_pct,3.9929015084294583,monthly,2026-06-05T21:39:22+09:00
1988-05-31,us_cpi_yoy_pct,3.9823008849557473,monthly,2026-06-05T21:39:22+09:00
1988-06-30,us_cpi_yoy_pct,3.96475770925111,monthly,2026-06-05T21:39:22+09:00
1988-07-31,us_cpi_yoy_pct,4.130052724077338,monthly,2026-06-05T21:39:22+09:00
1988-08-31,us_cpi_yoy_pct,4.111986001749779,monthly,2026-06-05T21:39:22+09:00
1988-09-30,us_cpi_yoy_pct,4.184829991281602,monthly,2026-06-05T21:39:22+09:00
1988-10-31,us_cpi_yoy_pct,4.260869565217407,monthly,2026-06-05T21:39:22+09:00
1988-11-30,us_cpi_yoy_pct,4.246100519930662,monthly,2026-06-05T21:39:22+09:00
1988-12-31,us_cpi_yoy_pct,4.4117647058823595,monthly,2026-06-05T21:39:22+09:00
1989-01-31,us_cpi_yoy_pct,4.482758620689653,monthly,2026-06-05T21:39:22+09:00
1989-02-28,us_cpi_yoy_pct,4.647160068846801,monthly,2026-06-05T21:39:22+09:00
1989-03-31,us_cpi_yoy_pct,4.892703862660941,monthly,2026-06-05T21:39:22+09:00
1989-04-30,us_cpi_yoy_pct,5.034129692832767,monthly,2026-06-05T21:39:22+09:00
1989-05-31,us_cpi_yoy_pct,5.276595744680845,monthly,2026-06-05T21:39:22+09:00
1989-06-30,us_cpi_yoy_pct,5.1694915254237195,monthly,2026-06-05T21:39:22+09:00
1989-07-31,us_cpi_yoy_pct,5.063291139240511,monthly,2026-06-05T21:39:22+09:00
1989-08-31,us_cpi_yoy_pct,4.621848739495804,monthly,2026-06-05T21:39:22+09:00
1989-09-30,us_cpi_yoy_pct,4.435146443514637,monthly,2026-06-05T21:39:22+09:00
1989-10-31,us_cpi_yoy_pct,4.587155963302747,monthly,2026-06-05T21:39:22+09:00
1989-11-30,us_cpi_yoy_pct,4.655029093931851,monthly,2026-06-05T21:39:22+09:00
1989-12-31,us_cpi_yoy_pct,4.639602319801162,monthly,2026-06-05T21:39:22+09:00
1990-01-31,us_cpi_yoy_pct,5.198019801980203,monthly,2026-06-05T21:39:22+09:00
1990-02-28,us_cpi_yoy_pct,5.263157894736836,monthly,2026-06-05T21:39:22+09:00
1990-03-31,us_cpi_yoy_pct,5.237315875613735,monthly,2026-06-05T21:39:22+09:00
1990-04-30,us_cpi_yoy_pct,4.711616571892785,monthly,2026-06-05T21:39:22+09:00
1990-05-31,us_cpi_yoy_pct,4.365400161681476,monthly,2026-06-05T21:39:22+09:00
1990-06-30,us_cpi_yoy_pct,4.673650282030639,monthly,2026-06-05T21:39:22+09:00
1990-07-31,us_cpi_yoy_pct,4.819277108433728,monthly,2026-06-05T21:39:22+09:00
1990-08-31,us_cpi_yoy_pct,5.702811244979911,monthly,2026-06-05T21:39:22+09:00
1990-09-30,us_cpi_yoy_pct,6.169871794871806,monthly,2026-06-05T21:39:22+09:00
1990-10-31,us_cpi_yoy_pct,6.379585326953752,monthly,2026-06-05T21:39:22+09:00
1990-11-30,us_cpi_yoy_pct,6.195393169181873,monthly,2026-06-05T21:39:22+09:00
1990-12-31,us_cpi_yoy_pct,6.254948535233562,monthly,2026-06-05T21:39:22+09:00
1991-01-31,us_cpi_yoy_pct,5.647058823529405,monthly,2026-06-05T21:39:22+09:00
1991-02-28,us_cpi_yoy_pct,5.312500000000009,monthly,2026-06-05T21:39:22+09:00
1991-03-31,us_cpi_yoy_pct,4.821150855365497,monthly,2026-06-05T21:39:22+09:00
1991-04-30,us_cpi_yoy_pct,4.809930178432875,monthly,2026-06-05T21:39:22+09:00
1991-05-31,us_cpi_yoy_pct,5.034856700232382,monthly,2026-06-05T21:39:22+09:00
1991-06-30,us_cpi_yoy_pct,4.695919938414161,monthly,2026-06-05T21:39:22+09:00
1991-07-31,us_cpi_yoy_pct,4.367816091954024,monthly,2026-06-05T21:39:22+09:00
1991-08-31,us_cpi_yoy_pct,3.7993920972644313,monthly,2026-06-05T21:39:22+09:00
1991-09-30,us_cpi_yoy_pct,3.396226415094339,monthly,2026-06-05T21:39:22+09:00
1991-10-31,us_cpi_yoy_pct,2.8485757121439192,monthly,2026-06-05T21:39:22+09:00
1991-11-30,us_cpi_yoy_pct,3.0665669409125185,monthly,2026-06-05T21:39:22+09:00
1991-12-31,us_cpi_yoy_pct,2.980625931445613,monthly,2026-06-05T21:39:22+09:00
1992-01-31,us_cpi_yoy_pct,2.672605790645899,monthly,2026-06-05T21:39:22+09:00
1992-02-29,us_cpi_yoy_pct,2.8189910979228294,monthly,2026-06-05T21:39:22+09:00
1992-03-31,us_cpi_yoy_pct,3.189910979228472,monthly,2026-06-05T21:39:22+09:00
1992-04-30,us_cpi_yoy_pct,3.1828275351591495,monthly,2026-06-05T21:39:22+09:00
1992-05-31,us_cpi_yoy_pct,3.0235988200590036,monthly,2026-06-05T21:39:22+09:00
1992-06-30,us_cpi_yoy_pct,3.0147058823529305,monthly,2026-06-05T21:39:22+09:00
1992-07-31,us_cpi_yoy_pct,3.1571218795888534,monthly,2026-06-05T21:39:22+09:00
1992-08-31,us_cpi_yoy_pct,3.0746705710102518,monthly,2026-06-05T21:39:22+09:00
1992-09-30,us_cpi_yoy_pct,2.9927007299270114,monthly,2026-06-05T21:39:22+09:00
1992-10-31,us_cpi_yoy_pct,3.279883381924198,monthly,2026-06-05T21:39:22+09:00
1992-11-30,us_cpi_yoy_pct,3.1204644412191396,monthly,2026-06-05T21:39:22+09:00
1992-12-31,us_cpi_yoy_pct,2.966714905933454,monthly,2026-06-05T21:39:22+09:00
1993-01-31,us_cpi_yoy_pct,3.2537960954446943,monthly,2026-06-05T21:39:22+09:00
1993-02-28,us_cpi_yoy_pct,3.2467532467532534,monthly,2026-06-05T21:39:22+09:00
1993-03-31,us_cpi_yoy_pct,3.0194104960460155,monthly,2026-06-05T21:39:22+09:00
1993-04-30,us_cpi_yoy_pct,3.1563845050215145,monthly,2026-06-05T21:39:22+09:00
1993-05-31,us_cpi_yoy_pct,3.2211882605583497,monthly,2026-06-05T21:39:22+09:00
1993-06-30,us_cpi_yoy_pct,2.9978586723768963,monthly,2026-06-05T21:39:22+09:00
1993-07-31,us_cpi_yoy_pct,2.8469750889679624,monthly,2026-06-05T21:39:22+09:00
1993-08-31,us_cpi_yoy_pct,2.840909090909083,monthly,2026-06-05T21:39:22+09:00
1993-09-30,us_cpi_yoy_pct,2.7639971651311157,monthly,2026-06-05T21:39:22+09:00
1993-10-31,us_cpi_yoy_pct,2.752293577981657,monthly,2026-06-05T21:39:22+09:00
1993-11-30,us_cpi_yoy_pct,2.7445460942997935,monthly,2026-06-05T21:39:22+09:00
1993-12-31,us_cpi_yoy_pct,2.8109627547435068,monthly,2026-06-05T21:39:22+09:00
1994-01-31,us_cpi_yoy_pct,2.450980392156854,monthly,2026-06-05T21:39:22+09:00
1994-02-28,us_cpi_yoy_pct,2.515723270440251,monthly,2026-06-05T21:39:22+09:00
1994-03-31,us_cpi_yoy_pct,2.6517794836008246,monthly,2026-06-05T21:39:22+09:00
1994-04-30,us_cpi_yoy_pct,2.364394993045882,monthly,2026-06-05T21:39:22+09:00
1994-05-31,us_cpi_yoy_pct,2.288488210818307,monthly,2026-06-05T21:39:22+09:00
1994-06-30,us_cpi_yoy_pct,2.494802494802495,monthly,2026-06-05T21:39:22+09:00
1994-07-31,us_cpi_yoy_pct,2.69896193771626,monthly,2026-06-05T21:39:22+09:00
1994-08-31,us_cpi_yoy_pct,2.900552486187835,monthly,2026-06-05T21:39:22+09:00
1994-09-30,us_cpi_yoy_pct,2.965517241379323,monthly,2026-06-05T21:39:22+09:00
1994-10-31,us_cpi_yoy_pct,2.609890109890123,monthly,2026-06-05T21:39:22+09:00
1994-11-30,us_cpi_yoy_pct,2.602739726027403,monthly,2026-06-05T21:39:22+09:00
1994-12-31,us_cpi_yoy_pct,2.597402597402576,monthly,2026-06-05T21:39:22+09:00
1995-01-31,us_cpi_yoy_pct,2.8708133971291794,monthly,2026-06-05T21:39:22+09:00
1995-02-28,us_cpi_yoy_pct,2.862985685071595,monthly,2026-06-05T21:39:22+09:00
1995-03-31,us_cpi_yoy_pct,2.7872195785180187,monthly,2026-06-05T21:39:22+09:00
1995-04-30,us_cpi_yoy_pct,3.125000000000022,monthly,2026-06-05T21:39:22+09:00
1995-05-31,us_cpi_yoy_pct,3.1186440677966054,monthly,2026-06-05T21:39:22+09:00
1995-06-30,us_cpi_yoy_pct,3.0425963488843744,monthly,2026-06-05T21:39:22+09:00
1995-07-31,us_cpi_yoy_pct,2.8301886792452713,monthly,2026-06-05T21:39:22+09:00
1995-08-31,us_cpi_yoy_pct,2.6174496644295386,monthly,2026-06-05T21:39:22+09:00
1995-09-30,us_cpi_yoy_pct,2.54521098459477,monthly,2026-06-05T21:39:22+09:00
1995-10-31,us_cpi_yoy_pct,2.7443105756358666,monthly,2026-06-05T21:39:22+09:00
1995-11-30,us_cpi_yoy_pct,2.603471295060067,monthly,2026-06-05T21:39:22+09:00
1995-12-31,us_cpi_yoy_pct,2.5316455696202667,monthly,2026-06-05T21:39:22+09:00
1996-01-31,us_cpi_yoy_pct,2.7906976744185963,monthly,2026-06-05T21:39:22+09:00
1996-02-29,us_cpi_yoy_pct,2.717031146454607,monthly,2026-06-05T21:39:22+09:00
1996-03-31,us_cpi_yoy_pct,2.8439153439153486,monthly,2026-06-05T21:39:22+09:00
1996-04-30,us_cpi_yoy_pct,2.832674571805005,monthly,2026-06-05T21:39:22+09:00
1996-05-31,us_cpi_yoy_pct,2.827087442472065,monthly,2026-06-05T21:39:22+09:00
1996-06-30,us_cpi_yoy_pct,2.8215223097112663,monthly,2026-06-05T21:39:22+09:00
1996-07-31,us_cpi_yoy_pct,2.8833551769331667,monthly,2026-06-05T21:39:22+09:00
1996-08-31,us_cpi_yoy_pct,2.8122956180510084,monthly,2026-06-05T21:39:22+09:00
1996-09-30,us_cpi_yoy_pct,3.0045721750489918,monthly,2026-06-05T21:39:22+09:00
1996-10-31,us_cpi_yoy_pct,3.0618892508143203,monthly,2026-06-05T21:39:22+09:00
1996-11-30,us_cpi_yoy_pct,3.2530904359141077,monthly,2026-06-05T21:39:22+09:00
1996-12-31,us_cpi_yoy_pct,3.378817413905133,monthly,2026-06-05T21:39:22+09:00
1997-01-31,us_cpi_yoy_pct,3.0381383322559907,monthly,2026-06-05T21:39:22+09:00
1997-02-28,us_cpi_yoy_pct,3.0322580645161246,monthly,2026-06-05T21:39:22+09:00
1997-03-31,us_cpi_yoy_pct,2.7652733118971096,monthly,2026-06-05T21:39:22+09:00
1997-04-30,us_cpi_yoy_pct,2.434336963484962,monthly,2026-06-05T21:39:22+09:00
1997-05-31,us_cpi_yoy_pct,2.237851662404089,monthly,2026-06-05T21:39:22+09:00
1997-06-30,us_cpi_yoy_pct,2.233567326100827,monthly,2026-06-05T21:39:22+09:00
1997-07-31,us_cpi_yoy_pct,2.165605095541401,monthly,2026-06-05T21:39:22+09:00
1997-08-31,us_cpi_yoy_pct,2.2900763358778775,monthly,2026-06-05T21:39:22+09:00
1997-09-30,us_cpi_yoy_pct,2.21940393151554,monthly,2026-06-05T21:39:22+09:00
1997-10-31,us_cpi_yoy_pct,2.0859671302149163,monthly,2026-06-05T21:39:22+09:00
1997-11-30,us_cpi_yoy_pct,1.8903591682419618,monthly,2026-06-05T21:39:22+09:00
1997-12-31,us_cpi_yoy_pct,1.6970458830924073,monthly,2026-06-05T21:39:22+09:00
1998-01-31,us_cpi_yoy_pct,1.6311166875784044,monthly,2026-06-05T21:39:22+09:00
1998-02-28,us_cpi_yoy_pct,1.440200375704448,monthly,2026-06-05T21:39:22+09:00
1998-03-31,us_cpi_yoy_pct,1.3767209011263937,monthly,2026-06-05T21:39:22+09:00
1998-04-30,us_cpi_yoy_pct,1.4383989993745905,monthly,2026-06-05T21:39:22+09:00
1998-05-31,us_cpi_yoy_pct,1.6885553470919357,monthly,2026-06-05T21:39:22+09:00
1998-06-30,us_cpi_yoy_pct,1.6229712858926382,monthly,2026-06-05T21:39:22+09:00
1998-07-31,us_cpi_yoy_pct,1.74563591022443,monthly,2026-06-05T21:39:22+09:00
1998-08-31,us_cpi_yoy_pct,1.6169154228855787,monthly,2026-06-05T21:39:22+09:00
1998-09-30,us_cpi_yoy_pct,1.4267990074441794,monthly,2026-06-05T21:39:22+09:00
1998-10-31,us_cpi_yoy_pct,1.4860681114551078,monthly,2026-06-05T21:39:22+09:00
1998-11-30,us_cpi_yoy_pct,1.4842300556586308,monthly,2026-06-05T21:39:22+09:00
1998-12-31,us_cpi_yoy_pct,1.606922126081578,monthly,2026-06-05T21:39:22+09:00
1999-01-31,us_cpi_yoy_pct,1.6666666666666607,monthly,2026-06-05T21:39:22+09:00
1999-02-28,us_cpi_yoy_pct,1.6666666666666607,monthly,2026-06-05T21:39:22+09:00
1999-03-31,us_cpi_yoy_pct,1.7283950617283939,monthly,2026-06-05T21:39:22+09:00
1999-04-30,us_cpi_yoy_pct,2.281134401972884,monthly,2026-06-05T21:39:22+09:00
1999-05-31,us_cpi_yoy_pct,2.091020910209096,monthly,2026-06-05T21:39:22+09:00
1999-06-30,us_cpi_yoy_pct,1.9656019656019597,monthly,2026-06-05T21:39:22+09:00
1999-07-31,us_cpi_yoy_pct,2.1446078431372584,monthly,2026-06-05T21:39:22+09:00
1999-08-31,us_cpi_yoy_pct,2.2643818849449104,monthly,2026-06-05T21:39:22+09:00
1999-09-30,us_cpi_yoy_pct,2.629969418960254,monthly,2026-06-05T21:39:22+09:00
1999-10-31,us_cpi_yoy_pct,2.56253813300793,monthly,2026-06-05T21:39:22+09:00
1999-11-30,us_cpi_yoy_pct,2.6203534430225606,monthly,2026-06-05T21:39:22+09:00
1999-12-31,us_cpi_yoy_pct,2.676399026763998,monthly,2026-06-05T21:39:22+09:00
2000-01-31,us_cpi_yoy_pct,2.792956891317555,monthly,2026-06-05T21:39:22+09:00
2000-02-29,us_cpi_yoy_pct,3.2179720704310855,monthly,2026-06-05T21:39:22+09:00
2000-03-31,us_cpi_yoy_pct,3.762135922330101,monthly,2026-06-05T21:39:22+09:00
2000-04-30,us_cpi_yoy_pct,3.013863773357439,monthly,2026-06-05T21:39:22+09:00
2000-05-31,us_cpi_yoy_pct,3.1325301204819134,monthly,2026-06-05T21:39:22+09:00
2000-06-30,us_cpi_yoy_pct,3.7349397590361377,monthly,2026-06-05T21:39:22+09:00
2000-07-31,us_cpi_yoy_pct,3.5992801439711952,monthly,2026-06-05T21:39:22+09:00
2000-08-31,us_cpi_yoy_pct,3.3512866546977715,monthly,2026-06-05T21:39:22+09:00
2000-09-30,us_cpi_yoy_pct,3.45649582836709,monthly,2026-06-05T21:39:22+09:00
2000-10-31,us_cpi_yoy_pct,3.4503271861986873,monthly,2026-06-05T21:39:22+09:00
2000-11-30,us_cpi_yoy_pct,3.444180522565321,monthly,2026-06-05T21:39:22+09:00
2000-12-31,us_cpi_yoy_pct,3.4360189573459543,monthly,2026-06-05T21:39:22+09:00
2001-01-31,us_cpi_yoy_pct,3.7212049616065945,monthly,2026-06-05T21:39:22+09:00
2001-02-28,us_cpi_yoy_pct,3.529411764705892,monthly,2026-06-05T21:39:22+09:00
2001-03-31,us_cpi_yoy_pct,2.9824561403508643,monthly,2026-06-05T21:39:22+09:00
2001-04-30,us_cpi_yoy_pct,3.2182562902282053,monthly,2026-06-05T21:39:22+09:00
2001-05-31,us_cpi_yoy_pct,3.5630841121495394,monthly,2026-06-05T21:39:22+09:00
2001-06-30,us_cpi_yoy_pct,3.193960511033689,monthly,2026-06-05T21:39:22+09:00
2001-07-31,us_cpi_yoy_pct,2.7214823393167498,monthly,2026-06-05T21:39:22+09:00
2001-08-31,us_cpi_yoy_pct,2.7214823393167498,monthly,2026-06-05T21:39:22+09:00
2001-09-30,us_cpi_yoy_pct,2.5921658986175045,monthly,2026-06-05T21:39:22+09:00
2001-10-31,us_cpi_yoy_pct,2.127659574468077,monthly,2026-06-05T21:39:22+09:00
2001-11-30,us_cpi_yoy_pct,1.894374282433997,monthly,2026-06-05T21:39:22+09:00
2001-12-31,us_cpi_yoy_pct,1.603665521191311,monthly,2026-06-05T21:39:22+09:00
2002-01-31,us_cpi_yoy_pct,1.1958997722095743,monthly,2026-06-05T21:39:22+09:00
2002-02-28,us_cpi_yoy_pct,1.1363636363636465,monthly,2026-06-05T21:39:22+09:00
2002-03-31,us_cpi_yoy_pct,1.3628620102214661,monthly,2026-06-05T21:39:22+09:00
2002-04-30,us_cpi_yoy_pct,1.643990929705219,monthly,2026-06-05T21:39:22+09:00
2002-05-31,us_cpi_yoy_pct,1.2408347433727984,monthly,2026-06-05T21:39:22+09:00
2002-06-30,us_cpi_yoy_pct,1.0692177827799743,monthly,2026-06-05T21:39:22+09:00
2002-07-31,us_cpi_yoy_pct,1.465614430665152,monthly,2026-06-05T21:39:22+09:00
2002-08-31,us_cpi_yoy_pct,1.747463359639223,monthly,2026-06-05T21:39:22+09:00
2002-09-30,us_cpi_yoy_pct,1.516002245929271,monthly,2026-06-05T21:39:22+09:00
2002-10-31,us_cpi_yoy_pct,2.0270270270270174,monthly,2026-06-05T21:39:22+09:00
2002-11-30,us_cpi_yoy_pct,2.2535211267605604,monthly,2026-06-05T21:39:22+09:00
2002-12-31,us_cpi_yoy_pct,2.4802705749718212,monthly,2026-06-05T21:39:22+09:00
2003-01-31,us_cpi_yoy_pct,2.757456387169399,monthly,2026-06-05T21:39:22+09:00
2003-02-28,us_cpi_yoy_pct,3.146067415730336,monthly,2026-06-05T21:39:22+09:00
2003-03-31,us_cpi_yoy_pct,3.025210084033625,monthly,2026-06-05T21:39:22+09:00
2003-04-30,us_cpi_yoy_pct,2.175125488008911,monthly,2026-06-05T21:39:22+09:00
2003-05-31,us_cpi_yoy_pct,1.8941504178273005,monthly,2026-06-05T21:39:22+09:00
2003-06-30,us_cpi_yoy_pct,1.948775055679297,monthly,2026-06-05T21:39:22+09:00
2003-07-31,us_cpi_yoy_pct,2.055555555555544,monthly,2026-06-05T21:39:22+09:00
2003-08-31,us_cpi_yoy_pct,2.216066481994461,monthly,2026-06-05T21:39:22+09:00
2003-09-30,us_cpi_yoy_pct,2.378318584070782,monthly,2026-06-05T21:39:22+09:00
2003-10-31,us_cpi_yoy_pct,2.041942604856528,monthly,2026-06-05T21:39:22+09:00
2003-11-30,us_cpi_yoy_pct,1.9283746556473913,monthly,2026-06-05T21:39:22+09:00
2003-12-31,us_cpi_yoy_pct,2.0352035203520247,monthly,2026-06-05T21:39:22+09:00
2004-01-31,us_cpi_yoy_pct,2.026286966046009,monthly,2026-06-05T21:39:22+09:00
2004-02-29,us_cpi_yoy_pct,1.688453159041381,monthly,2026-06-05T21:39:22+09:00
2004-03-31,us_cpi_yoy_pct,1.7400761283306032,monthly,2026-06-05T21:39:22+09:00
2004-04-30,us_cpi_yoy_pct,2.2925764192139875,monthly,2026-06-05T21:39:22+09:00
2004-05-31,us_cpi_yoy_pct,2.8977583378895444,monthly,2026-06-05T21:39:22+09:00
2004-06-30,us_cpi_yoy_pct,3.1676679410158393,monthly,2026-06-05T21:39:22+09:00
