date,indicator,indicator_name,category,frequency,ticker,open,high,low,close,adj_close,volume,unit,source,source_url,downloaded_at
2012-08-07,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.31999969482422,82.56999969482422,82.04000091552734,82.20999908447266,82.20999908447266,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-08,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.30999755859375,82.52999877929688,82.04000091552734,82.38999938964844,82.38999938964844,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-09,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.31999969482422,82.79000091552734,82.2300033569336,82.63999938964844,82.63999938964844,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-10,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.62000274658203,82.87000274658203,82.2300033569336,82.55000305175781,82.55000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-13,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.58000183105469,82.87000274658203,82.22000122070312,82.44000244140625,82.44000244140625,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-14,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.43000030517578,82.70999908447266,82.19999694824219,82.4800033569336,82.4800033569336,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-15,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.52999877929688,82.77999877929688,82.19999694824219,82.6500015258789,82.6500015258789,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-16,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.68000030517578,82.87999725341797,82.31999969482422,82.36000061035156,82.36000061035156,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-17,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.37999725341797,82.87999725341797,82.31999969482422,82.5999984741211,82.5999984741211,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-20,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.58999633789062,82.72000122070312,82.37999725341797,82.45999908447266,82.45999908447266,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-21,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,82.43000030517578,82.72000122070312,81.79000091552734,81.91000366210938,81.91000366210938,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-22,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.91999816894531,82.47000122070312,81.44999694824219,81.48999786376953,81.48999786376953,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
