날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,24886,16.55,1.64,2472,1.47,600
2023-06-08,24886,16.26,1.62,2472,1.49,600
2023-06-09,24886,16.69,1.66,2472,1.45,600
2023-06-12,24886,16.91,1.68,2472,1.44,600
2023-06-13,24886,16.87,1.68,2472,1.44,600
2023-06-14,24886,16.73,1.66,2472,1.45,600
2023-06-15,24886,16.48,1.64,2472,1.47,600
2023-06-16,24886,16.55,1.64,2472,1.47,600
2023-06-19,24886,16.46,1.64,2472,1.47,600
2023-06-20,24886,16.3,1.62,2472,1.49,600
2023-06-21,24886,16.04,1.59,2472,1.51,600
2023-06-22,24886,15.59,1.55,2472,1.56,600
2023-06-23,24886,15.21,1.51,2472,1.6,600
2023-06-26,24886,15.07,1.5,2472,1.61,600
2023-06-27,24886,15.37,1.53,2472,1.58,600
2023-06-28,24886,15.39,1.53,2472,1.58,600
2023-06-29,24886,15.03,1.49,2472,1.62,600
2023-06-30,24886,15.01,1.49,2472,1.62,600
2023-07-03,24886,15.25,1.51,2472,1.59,600
2023-07-04,24886,14.89,1.48,2472,1.63,600
2023-07-05,24886,15.13,1.5,2472,1.6,600
2023-07-06,24886,14.48,1.44,2472,1.68,600
2023-07-07,24886,14.34,1.42,2472,1.69,600
2023-07-10,24886,14.7,1.46,2472,1.65,600
2023-07-11,24886,14.72,1.46,2472,1.65,600
2023-07-12,24886,14.87,1.48,2472,1.63,600
2023-07-13,24886,14.83,1.47,2472,1.64,600
2023-07-14,24886,14.97,1.49,2472,1.62,600
2023-07-17,24886,15.13,1.5,2472,1.6,600
2023-07-18,24886,15.21,1.51,2472,1.6,600
2023-07-19,24886,14.89,1.48,2472,1.63,600
2023-07-20,24886,15.72,1.56,2472,1.54,600
2023-07-21,24886,16.06,1.6,2472,1.51,600
2023-07-24,24886,16.1,1.6,2472,1.51,600
2023-07-25,24886,16.16,1.61,2472,1.5,600
2023-07-26,24886,16.38,1.63,2472,1.48,600
2023-07-27,24886,15.41,1.53,2472,1.57,600
2023-07-28,24886,16.02,1.59,2472,1.52,600
2023-07-31,24886,17.03,1.69,2472,1.43,600
2023-08-01,24886,16.42,1.63,2472,1.48,600
2023-08-02,24886,16.04,1.59,2472,1.51,600
2023-08-03,24886,15.78,1.57,2472,1.54,600
2023-08-04,24886,15.78,1.57,2472,1.54,600
2023-08-07,24886,15.13,1.5,2472,1.6,600
2023-08-08,24886,14.85,1.47,2472,1.63,600
2023-08-09,24886,14.91,1.48,2472,1.63,600
2023-08-10,24886,14.97,1.49,2472,1.62,600
2023-08-11,24886,14.99,1.49,2472,1.62,600
2023-08-14,24886,14.77,1.47,2472,1.64,600
2023-08-16,24886,14.22,1.41,2472,1.71,600
2023-08-17,24886,14.22,1.41,2472,1.71,600
2023-08-18,24886,13.69,1.36,2472,1.77,600
2023-08-21,24886,13.9,1.38,2472,1.75,600
2023-08-22,24886,13.96,1.39,2472,1.74,600
2023-08-23,24886,13.73,1.36,2472,1.77,600
2023-08-24,24886,13.73,1.36,2472,1.77,600
2023-08-25,24886,13.67,1.36,2472,1.78,600
2023-08-28,24886,13.98,1.39,2472,1.74,600
2023-08-29,24886,14.08,1.4,2472,1.72,600
2023-08-30,24886,14.04,1.39,2472,1.73,600
2023-08-31,24886,14.1,1.4,2472,1.72,600
2023-09-01,24886,13.73,1.36,2472,1.77,600
2023-09-04,24886,14.16,1.41,2472,1.71,600
2023-09-05,24886,14.04,1.39,2472,1.73,600
2023-09-06,24886,13.98,1.39,2472,1.74,600
2023-09-07,24886,13.63,1.35,2472,1.78,600
2023-09-08,24886,13.71,1.36,2472,1.77,600
2023-09-11,24886,13.09,1.3,2472,1.85,600
2023-09-12,24886,12.94,1.29,2472,1.88,600
2023-09-13,24886,13.09,1.3,2472,1.85,600
2023-09-14,24886,13.23,1.31,2472,1.83,600
2023-09-15,24886,13.33,1.32,2472,1.82,600
2023-09-18,24886,13.39,1.33,2472,1.81,600
2023-09-19,24886,12.82,1.27,2472,1.89,600
2023-09-20,24886,12.92,1.28,2472,1.88,600
2023-09-21,24886,12.54,1.25,2472,1.94,600
2023-09-22,24886,12.56,1.25,2472,1.93,600
2023-09-25,24886,12.14,1.21,2472,2.0,600
2023-09-26,24886,12.16,1.21,2472,2.0,600
2023-09-27,24886,12.14,1.21,2472,2.0,600
2023-10-04,24886,11.71,1.16,2472,2.07,600
2023-10-05,24886,11.73,1.17,2472,2.07,600
2023-10-06,24886,12.28,1.22,2472,1.98,600
2023-10-10,24886,12.1,1.2,2472,2.01,600
2023-10-11,24886,12.54,1.25,2472,1.94,600
2023-10-12,24886,12.9,1.28,2472,1.88,600
2023-10-13,24886,12.72,1.26,2472,1.91,600
2023-10-16,24886,12.66,1.26,2472,1.92,600
2023-10-17,24886,12.84,1.28,2472,1.89,600
2023-10-18,24886,12.8,1.27,2472,1.9,600
2023-10-19,24886,12.44,1.24,2472,1.95,600
2023-10-20,24886,12.26,1.22,2472,1.98,600
2023-10-23,24886,12.3,1.22,2472,1.97,600
2023-10-24,24886,12.24,1.22,2472,1.98,600
2023-10-25,24886,11.99,1.19,2472,2.02,600
2023-10-26,24886,11.43,1.14,2472,2.12,600
2023-10-27,24886,11.95,1.19,2472,2.03,600
2023-10-30,24886,11.87,1.18,2472,2.04,600
2023-10-31,24886,11.45,1.14,2472,2.12,600
2023-11-01,24886,11.23,1.12,2472,2.16,600
2023-11-02,24886,11.75,1.17,2472,2.07,600
2023-11-03,24886,12.06,1.2,2472,2.01,600
2023-11-06,24886,12.92,1.28,2472,1.88,600
2023-11-07,24886,12.64,1.26,2472,1.92,600
2023-11-08,24886,12.56,1.25,2472,1.93,600
2023-11-09,24886,12.48,1.24,2472,1.94,600
2023-11-10,24886,12.01,1.19,2472,2.02,600
2023-11-13,24886,12.12,1.2,2472,2.0,600
2023-11-14,24886,12.52,1.24,2472,1.94,600
2023-11-15,24886,12.52,1.24,2472,1.94,600
2023-11-16,24886,12.5,1.24,2472,1.94,600
2023-11-17,24886,12.58,1.25,2472,1.93,600
2023-11-20,24886,12.6,1.25,2472,1.93,600
2023-11-21,24886,12.76,1.27,2472,1.9,600
2023-11-22,24886,12.88,1.28,2472,1.88,600
2023-11-23,24886,12.82,1.27,2472,1.89,600
2023-11-24,24886,12.88,1.28,2472,1.88,600
2023-11-27,24886,12.84,1.28,2472,1.89,600
2023-11-28,24886,12.78,1.27,2472,1.9,600
2023-11-29,24886,12.82,1.27,2472,1.89,600
2023-11-30,24886,13.75,1.37,2472,1.76,600
2023-12-01,24886,13.45,1.34,2472,1.8,600
2023-12-04,24886,13.29,1.32,2472,1.83,600
2023-12-05,24886,13.83,1.37,2472,1.75,600
2023-12-06,24886,13.51,1.34,2472,1.8,600
2023-12-07,24886,13.94,1.38,2472,1.74,600
2023-12-08,24886,14.1,1.4,2472,1.72,600
2023-12-11,24886,13.83,1.37,2472,1.75,600
2023-12-12,24886,13.75,1.37,2472,1.76,600
2023-12-13,24886,13.49,1.34,2472,1.8,600
2023-12-14,24886,13.37,1.33,2472,1.82,600
2023-12-15,24886,13.88,1.38,2472,1.75,600
2023-12-18,24886,13.49,1.34,2472,1.8,600
2023-12-19,24886,13.96,1.39,2472,1.74,600
2023-12-20,24886,14.2,1.41,2472,1.71,600
2023-12-21,24886,14.0,1.39,2472,1.73,600
2023-12-22,24886,13.79,1.37,2472,1.76,600
2023-12-26,24886,13.96,1.39,2472,1.74,600
2023-12-27,24886,14.04,1.39,2472,1.73,600
2023-12-28,24886,13.96,1.39,2472,1.74,600
2024-01-02,24886,13.88,1.38,2472,1.75,600
2024-01-03,24886,13.65,1.36,2472,1.78,600
2024-01-04,24886,13.37,1.33,2472,1.82,600
2024-01-05,24886,13.59,1.35,2472,1.79,600
2024-01-08,24886,13.47,1.34,2472,1.8,600
2024-01-09,24886,13.43,1.33,2472,1.81,600
2024-01-10,24886,13.47,1.34,2472,1.8,600
2024-01-11,24886,13.43,1.33,2472,1.81,600
2024-01-12,24886,13.33,1.32,2472,1.82,600
2024-01-15,24886,13.27,1.32,2472,1.83,600
2024-01-16,24886,13.88,1.38,2472,1.75,600
2024-01-17,24886,13.35,1.33,2472,1.82,600
2024-01-18,24886,13.69,1.36,2472,1.77,600
2024-01-19,24886,13.77,1.37,2472,1.76,600
2024-01-22,24886,13.09,1.3,2472,1.85,600
2024-01-23,24886,13.23,1.31,2472,1.83,600
2024-01-24,24886,13.03,1.29,2472,1.86,600
2024-01-25,24886,12.48,1.24,2472,1.94,600
2024-01-26,24886,12.58,1.25,2472,1.93,600
2024-01-29,24886,12.7,1.26,2472,1.91,600
2024-01-30,24886,12.68,1.26,2472,1.91,600
2024-01-31,24886,12.46,1.24,2472,1.95,600
2024-02-01,24886,12.6,1.25,2472,1.93,600
2024-02-02,24886,12.94,1.29,2472,1.88,600
2024-02-05,24886,12.99,1.29,2472,1.87,600
2024-02-06,24886,12.97,1.29,2472,1.87,600
2024-02-07,24886,13.01,1.29,2472,1.87,600
2024-02-08,24886,13.25,1.32,2472,1.83,600
2024-02-13,24886,13.35,1.33,2472,1.82,600
2024-02-14,24886,13.19,1.31,2472,1.84,600
2024-02-15,24886,13.09,1.3,2472,1.85,600
2024-02-16,24886,14.04,1.39,2472,1.73,600
2024-02-19,24886,15.21,1.51,2472,1.6,600
2024-02-20,24886,15.41,1.53,2472,1.57,600
2024-02-21,24886,15.53,1.54,2472,1.56,600
2024-02-22,24886,15.03,1.49,2472,1.62,600
2024-02-23,24886,15.03,1.49,2472,1.62,600
2024-02-26,24886,14.6,1.45,2472,1.66,600
2024-02-27,24886,14.3,1.42,2472,1.7,600
2024-02-28,24886,14.2,1.41,2472,1.71,600
2024-02-29,24886,13.98,1.39,2472,1.74,600
2024-03-04,24886,14.38,1.43,2472,1.69,600
2024-03-05,24886,14.2,1.41,2472,1.71,600
2024-03-06,24886,14.28,1.42,2472,1.7,600
2024-03-07,24886,16.83,1.67,2472,1.44,600
2024-03-08,24886,17.56,1.74,2472,1.38,600
2024-03-11,24886,16.69,1.66,2472,1.45,600
2024-03-12,24886,18.14,1.8,2472,1.34,600
2024-03-13,24886,17.66,1.75,2472,1.37,600
2024-03-14,24886,17.72,1.76,2472,1.37,600
2024-03-15,24886,17.42,1.73,2472,1.39,600
2024-03-18,24886,18.81,1.87,2472,1.29,600
2024-03-19,24886,19.4,1.93,2472,1.25,600
2024-03-20,24886,19.74,1.96,2472,1.23,600
2024-03-21,24886,20.51,2.04,2472,1.18,600
2024-03-22,24886,19.26,1.91,2472,1.26,600
2024-03-25,24886,18.67,1.85,2472,1.3,600
2024-03-26,24886,18.63,1.85,2472,1.3,600
2024-03-27,24886,17.96,1.78,2472,1.35,600
2024-03-28,24886,17.96,1.78,2472,1.35,600
2024-03-29,24886,17.39,1.73,2472,1.4,600
2024-04-01,24886,17.23,1.71,2472,1.41,600
2024-04-02,24886,17.17,1.71,2472,1.41,600
2024-04-03,24886,17.62,1.75,2472,1.38,600
2024-04-04,24886,17.17,1.71,2472,1.41,600
2024-04-05,24886,17.11,1.7,2472,1.42,600
2024-04-08,24886,16.38,1.63,2472,1.48,600
2024-04-09,24886,15.76,1.57,2472,1.54,600
2024-04-11,24886,15.92,1.58,2472,1.52,600
2024-04-12,24886,15.78,1.57,2472,1.54,600
2024-04-15,24886,15.39,1.53,2472,1.58,600
2024-04-16,24886,15.17,1.51,2472,1.6,600
2024-04-17,24886,15.39,1.53,2472,1.58,600
2024-04-18,24886,16.5,1.64,2472,1.47,600
2024-04-19,24886,16.1,1.6,2472,1.51,600
2024-04-22,24886,16.38,1.63,2472,1.48,600
2024-04-23,24886,16.38,1.63,2472,1.48,600
2024-04-24,24886,16.95,1.68,2472,1.43,600
2024-04-25,24886,16.69,1.66,2472,1.45,600
2024-04-26,24886,16.3,1.62,2472,1.49,600
2024-04-29,24886,17.15,1.7,2472,1.42,600
2024-04-30,24886,17.39,1.73,2472,1.4,600
2024-05-02,26401,19.23,1.6,2194,1.42,600
2024-05-03,26401,19.1,1.59,2194,1.43,600
2024-05-07,26401,18.98,1.58,2194,1.44,600
2024-05-08,26401,19.35,1.61,2194,1.41,600
2024-05-09,26401,19.96,1.66,2194,1.37,600
2024-05-10,26401,19.69,1.64,2194,1.39,600
2024-05-13,26401,20.03,1.66,2194,1.37,600
2024-05-14,26401,19.62,1.63,2194,1.39,600
2024-05-16,26401,19.48,1.62,2194,1.4,600
2024-05-17,26401,19.33,1.61,2194,1.42,600
2024-05-20,26401,19.53,1.62,2194,1.4,600
2024-05-21,26401,18.57,1.54,2194,1.47,600
2024-05-22,26401,18.46,1.53,2194,1.48,600
2024-05-23,26401,18.55,1.54,2194,1.47,600
2024-05-24,26401,18.55,1.54,2194,1.47,600
2024-05-27,26401,18.87,1.57,2194,1.45,600
2024-05-28,26401,18.16,1.51,2194,1.51,600
2024-05-29,26401,18.23,1.52,2194,1.5,600
2024-05-30,26401,19.85,1.65,2194,1.38,600
2024-05-31,26401,20.05,1.67,2194,1.36,600
2024-06-03,26401,20.24,1.68,2194,1.35,600
2024-06-04,26401,20.26,1.68,2194,1.35,600
2024-06-05,26401,20.35,1.69,2194,1.34,600
2024-06-07,26401,20.49,1.7,2194,1.33,600
2024-06-10,26401,20.83,1.73,2194,1.31,600
2024-06-11,26401,21.88,1.82,2194,1.25,600
2024-06-12,26401,22.31,1.85,2194,1.23,600
2024-06-13,26401,21.6,1.8,2194,1.27,600
2024-06-14,26401,20.67,1.72,2194,1.32,600
2024-06-17,26401,21.54,1.79,2194,1.27,600
2024-06-18,26401,21.7,1.8,2194,1.26,600
2024-06-19,26401,22.04,1.83,2194,1.24,600
2024-06-20,26401,22.08,1.84,2194,1.24,600
2024-06-21,26401,21.63,1.8,2194,1.26,600
2024-06-24,26401,22.01,1.83,2194,1.24,600
2024-06-25,26401,22.52,1.87,2194,1.21,600
2024-06-26,26401,22.97,1.91,2194,1.19,600
2024-06-27,26401,22.65,1.88,2194,1.21,600
2024-06-28,26401,21.4,1.78,2194,1.28,600
2024-07-01,26401,20.12,1.67,2194,1.36,600
2024-07-02,26401,19.92,1.66,2194,1.37,600
2024-07-03,26401,20.53,1.71,2194,1.33,600
2024-07-04,26401,20.49,1.7,2194,1.33,600
2024-07-05,26401,20.53,1.71,2194,1.33,600
2024-07-08,26401,21.08,1.75,2194,1.3,600
2024-07-09,26401,21.01,1.75,2194,1.3,600
2024-07-10,26401,20.56,1.71,2194,1.33,600
2024-07-11,26401,21.22,1.76,2194,1.29,600
2024-07-12,26401,21.99,1.83,2194,1.24,600
2024-07-15,26401,20.44,1.7,2194,1.34,600
2024-07-16,26401,20.17,1.68,2194,1.36,600
2024-07-17,26401,20.21,1.68,2194,1.35,600
2024-07-18,26401,20.28,1.69,2194,1.35,600
2024-07-19,26401,20.42,1.7,2194,1.34,600
2024-07-22,26401,19.3,1.6,2194,1.42,600
2024-07-23,26401,19.3,1.6,2194,1.42,600
2024-07-24,26401,19.12,1.59,2194,1.43,600
2024-07-25,26401,19.39,1.61,2194,1.41,600
2024-07-26,26401,19.42,1.61,2194,1.41,600
2024-07-29,26401,19.92,1.66,2194,1.37,600
2024-07-30,26401,19.87,1.65,2194,1.38,600
2024-07-31,26401,19.64,1.63,2194,1.39,600
2024-08-01,26401,21.7,1.8,2194,1.26,600
2024-08-02,26401,20.53,1.71,2194,1.33,600
2024-08-05,26401,17.32,1.44,2194,1.58,600
2024-08-06,26401,18.35,1.52,2194,1.49,600
2024-08-07,26401,18.6,1.55,2194,1.47,600
2024-08-08,26401,18.28,1.52,2194,1.5,600
2024-08-09,26401,19.01,1.58,2194,1.44,600
2024-08-12,26401,19.01,1.58,2194,1.44,600
2024-08-13,26401,19.03,1.58,2194,1.44,600
2024-08-14,26401,19.58,1.63,2194,1.4,600
2024-08-16,26401,19.33,1.61,2194,1.42,600
2024-08-19,26401,19.14,1.59,2194,1.43,600
2024-08-20,26401,19.23,1.6,2194,1.42,600
2024-08-21,26401,19.37,1.61,2194,1.41,600
2024-08-22,26401,19.19,1.59,2194,1.43,600
2024-08-23,26401,18.66,1.55,2194,1.47,600
2024-08-26,26401,18.76,1.56,2194,1.46,600
2024-08-27,26401,18.78,1.56,2194,1.46,600
2024-08-28,26401,18.6,1.55,2194,1.47,600
2024-08-29,26401,18.89,1.57,2194,1.45,600
2024-08-30,26401,19.1,1.59,2194,1.43,600
2024-09-02,26401,19.58,1.63,2194,1.4,600
2024-09-03,26401,19.85,1.65,2194,1.38,600
2024-09-04,26401,19.01,1.58,2194,1.44,600
2024-09-05,26401,19.07,1.59,2194,1.43,600
2024-09-06,26401,17.68,1.47,2194,1.55,600
2024-09-09,26401,17.64,1.47,2194,1.55,600
2024-09-10,26401,17.87,1.48,2194,1.53,600
2024-09-11,26401,18.19,1.51,2194,1.5,600
2024-09-12,26401,18.39,1.53,2194,1.49,600
2024-09-13,26401,18.57,1.54,2194,1.47,600
2024-09-19,26401,18.8,1.56,2194,1.45,600
2024-09-20,26401,18.66,1.55,2194,1.47,600
2024-09-23,26401,18.89,1.57,2194,1.45,600
2024-09-24,26401,19.58,1.63,2194,1.4,600
2024-09-25,26401,19.76,1.64,2194,1.38,600
2024-09-26,26401,20.35,1.69,2194,1.34,600
2024-09-27,26401,20.1,1.67,2194,1.36,600
2024-09-30,26401,20.08,1.67,2194,1.36,600
2024-10-02,26401,20.51,1.7,2194,1.33,600
2024-10-04,26401,19.67,1.63,2194,1.39,600
2024-10-07,26401,22.06,1.83,2194,1.24,600
2024-10-08,26401,23.06,1.92,2194,1.19,600
2024-10-10,26401,24.43,2.03,2194,1.12,600
2024-10-11,26401,23.47,1.95,2194,1.17,600
2024-10-14,26401,23.75,1.97,2194,1.15,600
2024-10-15,26401,23.34,1.94,2194,1.17,600
2024-10-16,26401,23.7,1.97,2194,1.15,600
2024-10-17,26401,22.93,1.91,2194,1.19,600
2024-10-18,26401,22.54,1.87,2194,1.21,600
2024-10-21,26401,22.24,1.85,2194,1.23,600
2024-10-22,26401,21.17,1.76,2194,1.29,600
2024-10-23,26401,21.42,1.78,2194,1.28,600
2024-10-24,26401,22.11,1.84,2194,1.24,600
2024-10-25,26401,22.93,1.91,2194,1.19,600
2024-10-28,26401,23.2,1.93,2194,1.18,600
2024-10-29,26401,23.15,1.92,2194,1.18,600
2024-10-30,26401,22.68,1.88,2194,1.21,600
2024-10-31,26401,23.25,1.93,2194,1.18,600
2024-11-01,26401,23.06,1.92,2194,1.19,600
