날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,47950,48950,47850,48450,173221,0.9375
2023-06-08,48200,50300,47700,49000,215796,1.1351909184726523
2023-06-09,49900,53000,47550,47850,996778,-2.3469387755102042
2023-06-12,48650,49100,45300,46500,629435,-2.8213166144200628
2023-06-13,47550,49950,47350,49000,503353,5.376344086021505
2023-06-14,49500,49500,46400,47550,523860,-2.9591836734693877
2023-06-15,47850,48050,46300,46900,240371,-1.3669821240799158
2023-06-16,46900,47200,45500,46450,371897,-0.9594882729211088
2023-06-19,46950,47200,45800,46250,141699,-0.4305705059203444
2023-06-20,46700,47900,45900,46600,294438,0.7567567567567568
2023-06-21,46850,47050,45350,45850,197168,-1.6094420600858368
2023-06-22,45800,47950,45200,47500,385143,3.598691384950927
2023-06-23,46800,47050,45000,45900,447861,-3.3684210526315788
2023-06-26,45900,45900,42500,42600,519937,-7.18954248366013
2023-06-27,43050,44600,42800,44000,373150,3.286384976525822
2023-06-28,44000,44000,42050,42200,234956,-4.090909090909091
2023-06-29,42100,42150,39600,39850,541708,-5.568720379146919
2023-06-30,39850,40300,38900,39300,272259,-1.3801756587202008
2023-07-03,39300,40150,38700,39600,201532,0.7633587786259541
2023-07-04,39600,42800,39350,42450,345373,7.196969696969697
2023-07-05,42500,43800,41600,42100,209274,-0.8244994110718492
2023-07-06,42100,42550,41300,41350,112368,-1.7814726840855106
2023-07-07,40900,41650,40000,40750,115581,-1.4510278113663846
2023-07-10,40750,40850,37950,38300,467029,-6.012269938650307
2023-07-11,38000,39000,38000,38200,252376,-0.26109660574412535
2023-07-12,38050,38350,37300,38200,255398,0.0
2023-07-13,38300,39050,38000,38200,129713,0.0
2023-07-14,38350,38850,37800,38500,151352,0.7853403141361256
2023-07-17,38800,38900,38200,38350,83830,-0.38961038961038963
2023-07-18,38350,38500,36500,37050,250705,-3.389830508474576
2023-07-19,37000,37650,36500,37050,111065,0.0
2023-07-20,36700,39400,36700,38000,287739,2.564102564102564
2023-07-21,38950,39200,38000,39050,199627,2.763157894736842
2023-07-24,38750,38750,35950,36000,365757,-7.810499359795134
2023-07-25,36000,36050,35000,35250,229874,-2.083333333333333
2023-07-26,34800,35200,33150,33550,404152,-4.822695035460993
2023-07-27,33100,35850,33050,34650,225298,3.278688524590164
2023-07-28,34700,34900,33250,33600,154829,-3.0303030303030303
2023-07-31,34000,34800,33300,34500,137231,2.6785714285714284
2023-08-01,34400,35550,34400,34800,135643,0.8695652173913043
2023-08-02,34750,34850,33500,33900,94196,-2.586206896551724
2023-08-03,33500,33850,32800,33250,113431,-1.9174041297935103
2023-08-04,33050,35700,33050,34250,187463,3.007518796992481
2023-08-07,34250,35450,33450,34950,160044,2.0437956204379564
2023-08-08,34700,35300,33200,33650,157620,-3.719599427753934
2023-08-09,34050,34700,33350,34200,83608,1.634472511144131
2023-08-10,34300,36950,34150,36100,323376,5.555555555555555
2023-08-11,36700,37800,35500,37050,219626,2.631578947368421
2023-08-14,36750,39000,36750,38100,256828,2.834008097165992
2023-08-16,38100,38100,36600,37300,102481,-2.099737532808399
2023-08-17,37300,37700,35900,37250,120616,-0.13404825737265416
2023-08-18,36450,37450,35800,37050,108519,-0.5369127516778524
2023-08-21,37200,37950,36800,36950,87450,-0.2699055330634278
2023-08-22,36800,38250,36300,38100,122246,3.1123139377537212
2023-08-23,38150,38150,34350,34900,332821,-8.398950131233596
2023-08-24,35200,36350,34800,35550,166942,1.8624641833810889
2023-08-25,34650,37400,34650,36100,173098,1.5471167369901548
2023-08-28,36400,36900,35700,36250,109504,0.41551246537396125
2023-08-29,36900,37600,36450,36800,109320,1.5172413793103448
2023-08-30,37100,37300,35350,35650,170873,-3.125
2023-08-31,35900,36250,35250,35250,103019,-1.1220196353436185
2023-09-01,35300,38600,35300,38150,378777,8.226950354609928
2023-09-04,38650,39800,38250,38550,226828,1.0484927916120577
2023-09-05,38600,39650,38350,38850,141190,0.7782101167315175
2023-09-06,39050,39300,37700,38200,145075,-1.673101673101673
2023-09-07,37850,38950,37800,38400,132034,0.5235602094240838
2023-09-08,38600,39450,37500,39100,154395,1.8229166666666667
2023-09-11,39150,39350,37550,37650,190335,-3.70843989769821
2023-09-12,37700,39200,37400,38700,224916,2.788844621513944
2023-09-13,39650,42650,39000,42400,1012777,9.560723514211885
2023-09-14,38300,38350,34500,35800,1977550,-15.566037735849056
2023-09-15,36200,37600,35700,36250,718124,1.2569832402234637
2023-09-18,35750,37100,32250,32550,1313897,-10.206896551724139
2023-09-19,33000,35550,32900,34500,1288540,5.990783410138248
2023-09-20,33100,34100,32350,32600,633219,-5.507246376811594
2023-09-21,31500,31900,28600,28600,1793275,-12.269938650306749
2023-09-22,27550,28650,27150,27450,976956,-4.020979020979021
2023-09-25,27650,28100,26700,26800,547516,-2.3679417122040074
2023-09-26,26550,26800,25850,25900,444035,-3.3582089552238807
2023-09-27,25650,26200,25250,25550,324432,-1.3513513513513513
2023-10-04,25300,25350,23750,24000,435075,-6.066536203522505
2023-10-05,24250,24500,23350,23350,463361,-2.7083333333333335
2023-10-06,23600,25950,23600,25600,780789,9.635974304068522
2023-10-10,25900,25950,24250,24350,358266,-4.8828125
2023-10-11,24550,25050,24150,24200,200011,-0.6160164271047228
2023-10-12,24400,24650,23800,23900,238483,-1.2396694214876034
2023-10-13,23950,24800,23700,24100,263072,0.8368200836820083
2023-10-16,24350,24650,23600,23800,175993,-1.2448132780082988
2023-10-17,24000,28750,23950,27550,2537701,15.756302521008402
2023-10-18,27300,28050,25950,26200,751752,-4.900181488203267
2023-10-19,26000,27050,25700,26050,493090,-0.5725190839694656
2023-10-20,25550,26600,25050,26000,385675,-0.19193857965451055
2023-10-23,26000,26850,25150,25150,333536,-3.2692307692307696
