날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,5867,0.0,1.32,0,0.0,0
2023-06-08,5867,0.0,1.32,0,0.0,0
2023-06-09,5867,0.0,1.26,0,0.0,0
2023-06-12,5867,0.0,1.26,0,0.0,0
2023-06-13,5867,0.0,1.3,0,0.0,0
2023-06-14,5867,0.0,1.29,0,0.0,0
2023-06-15,5867,0.0,1.27,0,0.0,0
2023-06-16,5867,0.0,1.26,0,0.0,0
2023-06-19,5867,0.0,1.29,0,0.0,0
2023-06-20,5867,0.0,1.28,0,0.0,0
2023-06-21,5867,0.0,1.26,0,0.0,0
2023-06-22,5867,0.0,1.25,0,0.0,0
2023-06-23,5867,0.0,1.26,0,0.0,0
2023-06-26,5867,0.0,1.36,0,0.0,0
2023-06-27,5867,0.0,1.35,0,0.0,0
2023-06-28,5867,0.0,1.29,0,0.0,0
2023-06-29,5867,0.0,1.34,0,0.0,0
2023-06-30,5867,0.0,1.34,0,0.0,0
2023-07-03,5867,0.0,1.32,0,0.0,0
2023-07-04,5867,0.0,1.28,0,0.0,0
2023-07-05,5867,0.0,1.31,0,0.0,0
2023-07-06,5867,0.0,1.33,0,0.0,0
2023-07-07,5867,0.0,1.36,0,0.0,0
2023-07-10,5867,0.0,1.35,0,0.0,0
2023-07-11,5867,0.0,1.44,0,0.0,0
2023-07-12,5867,0.0,1.51,0,0.0,0
2023-07-13,5867,0.0,1.59,0,0.0,0
2023-07-14,5867,0.0,1.56,0,0.0,0
2023-07-17,5867,0.0,1.54,0,0.0,0
2023-07-18,5867,0.0,1.51,0,0.0,0
2023-07-19,5867,0.0,1.52,0,0.0,0
2023-07-20,5867,0.0,1.58,0,0.0,0
2023-07-21,5867,0.0,1.61,0,0.0,0
2023-07-24,5867,0.0,1.58,0,0.0,0
2023-07-25,5867,0.0,1.55,0,0.0,0
2023-07-26,5867,0.0,1.49,0,0.0,0
2023-07-27,5867,0.0,1.55,0,0.0,0
2023-07-28,5867,0.0,1.67,0,0.0,0
2023-07-31,5867,0.0,1.62,0,0.0,0
2023-08-01,5867,0.0,1.64,0,0.0,0
2023-08-02,5867,0.0,1.58,0,0.0,0
2023-08-03,5867,0.0,1.64,0,0.0,0
2023-08-04,5867,0.0,1.57,0,0.0,0
2023-08-07,5867,0.0,1.53,0,0.0,0
2023-08-08,5867,0.0,1.52,0,0.0,0
2023-08-09,5867,0.0,1.52,0,0.0,0
2023-08-10,5867,0.0,1.51,0,0.0,0
2023-08-11,5867,0.0,1.57,0,0.0,0
2023-08-14,5867,0.0,1.58,0,0.0,0
2023-08-16,5867,0.0,1.42,0,0.0,0
2023-08-17,5867,0.0,1.52,0,0.0,0
2023-08-18,5867,0.0,1.49,0,0.0,0
2023-08-21,5867,0.0,1.47,0,0.0,0
2023-08-22,5867,0.0,1.51,0,0.0,0
2023-08-23,5867,0.0,1.56,0,0.0,0
2023-08-24,5867,0.0,1.6,0,0.0,0
2023-08-25,5867,0.0,1.61,0,0.0,0
2023-08-28,5867,0.0,1.6,0,0.0,0
2023-08-29,5867,0.0,1.64,0,0.0,0
2023-08-30,5867,0.0,1.61,0,0.0,0
2023-08-31,5867,0.0,1.63,0,0.0,0
2023-09-01,5867,0.0,1.63,0,0.0,0
2023-09-04,5867,0.0,1.75,0,0.0,0
2023-09-05,5867,0.0,1.85,0,0.0,0
2023-09-06,5867,0.0,2.01,0,0.0,0
2023-09-07,5867,0.0,2.07,0,0.0,0
2023-09-08,5867,0.0,2.0,0,0.0,0
2023-09-11,5867,0.0,2.12,0,0.0,0
2023-09-12,5867,0.0,1.9,0,0.0,0
2023-09-13,5867,0.0,2.02,0,0.0,0
2023-09-14,5867,0.0,1.97,0,0.0,0
2023-09-15,5867,0.0,1.98,0,0.0,0
2023-09-18,5867,0.0,1.99,0,0.0,0
2023-09-19,5867,0.0,1.9,0,0.0,0
2023-09-20,5867,0.0,1.92,0,0.0,0
2023-09-21,5867,0.0,1.84,0,0.0,0
2023-09-22,5867,0.0,1.82,0,0.0,0
2023-09-25,5867,0.0,1.75,0,0.0,0
2023-09-26,5867,0.0,1.75,0,0.0,0
2023-09-27,5867,0.0,1.76,0,0.0,0
2023-10-04,5867,0.0,1.7,0,0.0,0
2023-10-05,5867,0.0,1.68,0,0.0,0
2023-10-06,5867,0.0,1.73,0,0.0,0
2023-10-10,5867,0.0,1.65,0,0.0,0
2023-10-11,5867,0.0,1.74,0,0.0,0
2023-10-12,5867,0.0,1.74,0,0.0,0
2023-10-13,5867,0.0,1.71,0,0.0,0
2023-10-16,5867,0.0,1.64,0,0.0,0
2023-10-17,5867,0.0,1.8,0,0.0,0
2023-10-18,5867,0.0,1.85,0,0.0,0
2023-10-19,5867,0.0,1.74,0,0.0,0
2023-10-20,5867,0.0,1.76,0,0.0,0
2023-10-23,5867,0.0,1.81,0,0.0,0
2023-10-24,5867,0.0,1.81,0,0.0,0
2023-10-25,5867,0.0,1.87,0,0.0,0
2023-10-26,5867,0.0,1.78,0,0.0,0
2023-10-27,5867,0.0,1.74,0,0.0,0
2023-10-30,5867,0.0,1.84,0,0.0,0
2023-10-31,5867,0.0,1.81,0,0.0,0
2023-11-01,5867,0.0,1.89,0,0.0,0
2023-11-02,5867,0.0,2.15,0,0.0,0
2023-11-03,5867,0.0,2.2,0,0.0,0
2023-11-06,5867,0.0,2.2,0,0.0,0
2023-11-07,5867,0.0,2.18,0,0.0,0
2023-11-08,5867,0.0,2.22,0,0.0,0
2023-11-09,5867,0.0,2.19,0,0.0,0
2023-11-10,5867,0.0,2.13,0,0.0,0
2023-11-13,5867,0.0,2.1,0,0.0,0
2023-11-14,5867,0.0,2.24,0,0.0,0
2023-11-15,5867,0.0,2.35,0,0.0,0
2023-11-16,5867,0.0,2.42,0,0.0,0
2023-11-17,5867,0.0,2.42,0,0.0,0
2023-11-20,5867,0.0,2.51,0,0.0,0
2023-11-21,5867,0.0,2.52,0,0.0,0
2023-11-22,5867,0.0,2.45,0,0.0,0
2023-11-23,5867,0.0,2.57,0,0.0,0
2023-11-24,5867,0.0,2.52,0,0.0,0
2023-11-27,5867,0.0,2.53,0,0.0,0
2023-11-28,5867,0.0,2.47,0,0.0,0
2023-11-29,5867,0.0,2.45,0,0.0,0
2023-11-30,5867,0.0,2.45,0,0.0,0
2023-12-01,5867,0.0,2.33,0,0.0,0
2023-12-04,5867,0.0,2.27,0,0.0,0
2023-12-05,5867,0.0,2.16,0,0.0,0
2023-12-06,5867,0.0,2.26,0,0.0,0
2023-12-07,5867,0.0,2.28,0,0.0,0
2023-12-08,5867,0.0,2.2,0,0.0,0
2023-12-11,5867,0.0,2.27,0,0.0,0
2023-12-12,5867,0.0,2.36,0,0.0,0
2023-12-13,5867,0.0,2.33,0,0.0,0
2023-12-14,5867,0.0,2.21,0,0.0,0
2023-12-15,5867,0.0,2.14,0,0.0,0
2023-12-18,5867,0.0,2.19,0,0.0,0
2023-12-19,5867,0.0,2.17,0,0.0,0
2023-12-20,5867,0.0,2.16,0,0.0,0
2023-12-21,5867,0.0,2.24,0,0.0,0
2023-12-22,5867,0.0,2.16,0,0.0,0
2023-12-26,5867,0.0,2.09,0,0.0,0
2023-12-27,5867,0.0,2.14,0,0.0,0
