날짜,BPS,PER,PBR,EPS,DIV,DPS
2023-06-07,32288,6.98,1.03,4780,3.0,1000
2023-06-08,32288,8.1,1.2,4780,2.58,1000
2023-06-09,32288,7.69,1.14,4780,2.72,1000
2023-06-12,32288,7.67,1.14,4780,2.73,1000
2023-06-13,32288,7.65,1.13,4780,2.74,1000
2023-06-14,32288,7.7,1.14,4780,2.72,1000
2023-06-15,32288,7.57,1.12,4780,2.76,1000
2023-06-16,32288,7.91,1.17,4780,2.65,1000
2023-06-19,32288,8.01,1.19,4780,2.61,1000
2023-06-20,32288,7.95,1.18,4780,2.63,1000
2023-06-21,32288,8.11,1.2,4780,2.58,1000
2023-06-22,32288,8.2,1.21,4780,2.55,1000
2023-06-23,32288,7.83,1.16,4780,2.67,1000
2023-06-26,32288,7.94,1.18,4780,2.64,1000
2023-06-27,32288,8.15,1.21,4780,2.57,1000
2023-06-28,32288,8.31,1.23,4780,2.52,1000
2023-06-29,32288,8.13,1.2,4780,2.57,1000
2023-06-30,32288,8.34,1.23,4780,2.51,1000
2023-07-03,32288,8.45,1.25,4780,2.48,1000
2023-07-04,32288,9.02,1.33,4780,2.32,1000
2023-07-05,32288,9.7,1.44,4780,2.16,1000
2023-07-06,32288,9.18,1.36,4780,2.28,1000
2023-07-07,32288,9.42,1.4,4780,2.22,1000
2023-07-10,32288,8.89,1.32,4780,2.35,1000
2023-07-11,32288,9.16,1.36,4780,2.28,1000
2023-07-12,32288,9.48,1.4,4780,2.21,1000
2023-07-13,32288,9.58,1.42,4780,2.18,1000
2023-07-14,32288,10.14,1.5,4780,2.06,1000
2023-07-17,32288,10.18,1.51,4780,2.06,1000
2023-07-18,32288,10.2,1.51,4780,2.05,1000
2023-07-19,32288,9.82,1.45,4780,2.13,1000
2023-07-20,32288,10.21,1.51,4780,2.05,1000
2023-07-21,32288,10.63,1.57,4780,1.97,1000
2023-07-24,32288,13.81,2.04,4780,1.52,1000
2023-07-25,32288,15.56,2.3,4780,1.34,1000
2023-07-26,32288,17.8,2.64,4780,1.18,1000
2023-07-27,32288,13.93,2.06,4780,1.5,1000
2023-07-28,32288,16.74,2.48,4780,1.25,1000
2023-07-31,32288,18.85,2.79,4780,1.11,1000
2023-08-01,32288,17.59,2.6,4780,1.19,1000
2023-08-02,32288,17.78,2.63,4780,1.18,1000
2023-08-03,32288,17.18,2.54,4780,1.22,1000
2023-08-04,32288,17.8,2.64,4780,1.18,1000
2023-08-07,32288,15.98,2.37,4780,1.31,1000
2023-08-08,32288,18.2,2.69,4780,1.15,1000
2023-08-09,32288,18.62,2.76,4780,1.12,1000
2023-08-10,32288,19.04,2.82,4780,1.1,1000
2023-08-11,32288,17.82,2.64,4780,1.17,1000
2023-08-14,32288,18.95,2.81,4780,1.1,1000
2023-08-16,32288,18.05,2.67,4780,1.16,1000
2023-08-17,32288,18.24,2.7,4780,1.15,1000
2023-08-18,32288,17.05,2.52,4780,1.23,1000
2023-08-21,32288,16.74,2.48,4780,1.25,1000
2023-08-22,32288,16.59,2.46,4780,1.26,1000
2023-08-23,32288,16.15,2.39,4780,1.3,1000
2023-08-24,32288,16.8,2.49,4780,1.25,1000
2023-08-25,32288,16.53,2.45,4780,1.27,1000
2023-08-28,32288,18.33,2.71,4780,1.14,1000
2023-08-29,32288,17.49,2.59,4780,1.2,1000
2023-08-30,32288,16.78,2.48,4780,1.25,1000
2023-08-31,32288,16.57,2.45,4780,1.26,1000
2023-09-01,32288,16.42,2.43,4780,1.27,1000
2023-09-04,32288,17.03,2.52,4780,1.23,1000
2023-09-05,32288,17.64,2.61,4780,1.19,1000
2023-09-06,32288,16.65,2.47,4780,1.26,1000
2023-09-07,32288,16.4,2.43,4780,1.28,1000
2023-09-08,32288,16.74,2.48,4780,1.25,1000
2023-09-11,32288,16.53,2.45,4780,1.27,1000
2023-09-12,32288,16.0,2.37,4780,1.31,1000
2023-09-13,32288,15.44,2.29,4780,1.36,1000
2023-09-14,32288,16.11,2.38,4780,1.3,1000
2023-09-15,32288,16.65,2.47,4780,1.26,1000
2023-09-18,32288,16.99,2.51,4780,1.23,1000
2023-09-19,32288,16.61,2.46,4780,1.26,1000
2023-09-20,32288,17.01,2.52,4780,1.23,1000
2023-09-21,32288,16.61,2.46,4780,1.26,1000
2023-09-22,32288,16.05,2.38,4780,1.3,1000
2023-09-25,32288,15.23,2.25,4780,1.37,1000
2023-09-26,32288,15.21,2.25,4780,1.38,1000
2023-09-27,32288,14.94,2.21,4780,1.4,1000
2023-10-04,32288,14.23,2.11,4780,1.47,1000
2023-10-05,32288,14.06,2.08,4780,1.49,1000
2023-10-06,32288,14.02,2.08,4780,1.49,1000
2023-10-10,32288,13.58,2.01,4780,1.54,1000
2023-10-11,32288,14.12,2.09,4780,1.48,1000
2023-10-12,32288,14.21,2.1,4780,1.47,1000
2023-10-13,32288,14.1,2.09,4780,1.48,1000
2023-10-16,32288,14.1,2.09,4780,1.48,1000
2023-10-17,32288,13.83,2.05,4780,1.51,1000
2023-10-18,32288,13.7,2.03,4780,1.53,1000
2023-10-19,32288,13.14,1.94,4780,1.59,1000
2023-10-20,32288,12.7,1.88,4780,1.65,1000
2023-10-23,32288,12.76,1.89,4780,1.64,1000
2023-10-24,32288,12.95,1.92,4780,1.62,1000
2023-10-25,32288,11.78,1.74,4780,1.78,1000
2023-10-26,32288,10.98,1.63,4780,1.9,1000
2023-10-27,32288,11.19,1.66,4780,1.87,1000
2023-10-30,32288,11.28,1.67,4780,1.86,1000
2023-10-31,32288,10.48,1.55,4780,2.0,1000
2023-11-01,32288,10.84,1.6,4780,1.93,1000
2023-11-02,32288,11.17,1.65,4780,1.87,1000
2023-11-03,32288,11.26,1.67,4780,1.86,1000
2023-11-06,32288,13.64,2.02,4780,1.53,1000
2023-11-07,32288,12.15,1.8,4780,1.72,1000
2023-11-08,32288,11.9,1.76,4780,1.76,1000
2023-11-09,32288,12.36,1.83,4780,1.69,1000
2023-11-10,32288,11.8,1.75,4780,1.77,1000
2023-11-13,32288,12.15,1.8,4780,1.72,1000
2023-11-14,32288,12.45,1.84,4780,1.68,1000
2023-11-15,32288,12.41,1.84,4780,1.69,1000
2023-11-16,32288,12.49,1.85,4780,1.68,1000
2023-11-17,32288,12.2,1.81,4780,1.72,1000
2023-11-20,32288,12.38,1.83,4780,1.69,1000
2023-11-21,32288,12.32,1.82,4780,1.7,1000
2023-11-22,32288,12.11,1.79,4780,1.73,1000
2023-11-23,32288,12.18,1.8,4780,1.72,1000
2023-11-24,32288,12.32,1.82,4780,1.7,1000
2023-11-27,32288,11.99,1.77,4780,1.75,1000
2023-11-28,32288,12.05,1.78,4780,1.74,1000
2023-11-29,32288,12.13,1.8,4780,1.72,1000
2023-11-30,32288,11.97,1.77,4780,1.75,1000
2023-12-01,32288,11.65,1.73,4780,1.8,1000
2023-12-04,32288,11.49,1.7,4780,1.82,1000
2023-12-05,32288,11.17,1.65,4780,1.87,1000
2023-12-06,32288,11.63,1.72,4780,1.8,1000
2023-12-07,32288,11.84,1.75,4780,1.77,1000
2023-12-08,32288,11.9,1.76,4780,1.76,1000
2023-12-11,32288,11.9,1.76,4780,1.76,1000
2023-12-12,32288,11.88,1.76,4780,1.76,1000
2023-12-13,32288,11.55,1.71,4780,1.81,1000
2023-12-14,32288,11.72,1.73,4780,1.79,1000
2023-12-15,32288,12.24,1.81,4780,1.71,1000
2023-12-18,32288,12.8,1.9,4780,1.63,1000
2023-12-19,32288,12.43,1.84,4780,1.68,1000
2023-12-20,32288,12.38,1.83,4780,1.69,1000
2023-12-21,32288,12.47,1.85,4780,1.68,1000
2023-12-22,32288,12.13,1.8,4780,1.72,1000
2023-12-26,32288,11.78,1.74,4780,1.78,1000
2023-12-27,32288,13.03,1.93,4780,1.61,1000
2023-12-28,32288,13.05,1.93,4780,1.6,1000
2024-01-02,32288,12.38,1.83,4780,1.69,1000
