date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,23550.0,1305863.0,109090.0,124192.0,88462330.0,45.13
2025-06-17,23250.0,910490.0,65056.0,-92073.0,88369080.0,45.09
2025-06-18,22900.0,680088.0,-36508.0,88729.0,88445660.0,45.13
2025-06-19,22650.0,614942.0,-121785.0,109943.0,88675387.0,45.24
2025-06-20,22400.0,1259075.0,-98915.0,28256.0,88691209.0,45.25
2025-06-23,22600.0,696011.0,-112545.0,148501.0,88842630.0,45.33
2025-06-24,23250.0,1291006.0,115698.0,-128862.0,88732486.0,45.27
2025-06-25,23000.0,869069.0,-69542.0,35973.0,88740693.0,45.28
2025-06-26,22650.0,701191.0,-80266.0,49836.0,88765334.0,45.29
2025-06-27,22000.0,649955.0,-232186.0,15049.0,88756473.0,45.28
2025-06-30,22100.0,827132.0,-19384.0,17717.0,88781735.0,45.3
2025-07-01,22900.0,1358612.0,63614.0,137271.0,88936400.0,45.38
2025-07-02,22900.0,742546.0,45635.0,-92164.0,88820498.0,45.32
2025-07-03,23200.0,1553366.0,43677.0,72902.0,88905497.0,45.36
2025-07-04,23900.0,2388893.0,316668.0,185533.0,89091238.0,45.45
2025-07-07,23750.0,842019.0,110254.0,-77301.0,89005294.0,45.41
2025-07-08,23700.0,828135.0,81476.0,-112583.0,88889417.0,45.35
2025-07-09,25000.0,2031173.0,227847.0,441817.0,89360428.0,45.59
2025-07-10,24700.0,873038.0,101130.0,-135694.0,89214838.0,45.52
2025-07-11,24800.0,836414.0,38785.0,1519.0,89258136.0,45.54
2025-07-14,25350.0,863418.0,258516.0,-18882.0,89242587.0,45.53
2025-07-15,25350.0,968934.0,-56166.0,-43275.0,89173042.0,45.5
2025-07-16,25100.0,583942.0,-92800.0,84522.0,89258969.0,45.54
2025-07-17,25400.0,772381.0,181145.0,-10414.0,89255305.0,45.54
2025-07-18,25600.0,845727.0,215750.0,-110415.0,89209978.0,45.52
2025-07-21,25800.0,552205.0,109877.0,32315.0,89255111.0,45.54
2025-07-22,25300.0,468186.0,-11251.0,6124.0,89251716.0,45.54
2025-07-23,24950.0,734950.0,-62530.0,58920.0,89321045.0,45.57
2025-07-24,25500.0,1087087.0,166621.0,30032.0,89357563.0,45.59
2025-07-25,24250.0,1637743.0,-303355.0,-299163.0,88996171.0,45.41
2025-07-28,25200.0,1668046.0,502815.0,-67298.0,88994937.0,45.41
2025-07-29,26700.0,2155143.0,360945.0,642931.0,89682424.0,45.76
2025-07-30,26400.0,905421.0,247529.0,-342330.0,89304196.0,45.56
2025-07-31,26500.0,928846.0,-45145.0,62661.0,89342815.0,45.58
2025-08-01,25800.0,912864.0,3293.0,208912.0,89568890.0,45.7
2025-08-04,25350.0,477960.0,44533.0,-38206.0,89426339.0,45.63
2025-08-05,25750.0,586514.0,130085.0,-40314.0,89398324.0,45.61
2025-08-06,26550.0,1063743.0,216348.0,167917.0,89614275.0,45.72
2025-08-07,26700.0,525570.0,57199.0,-16423.0,89579420.0,45.7
2025-08-08,26850.0,516140.0,46986.0,23491.0,89589896.0,45.71
2025-08-11,27150.0,890690.0,188267.0,-138250.0,89442250.0,45.63
2025-08-12,27500.0,940988.0,189651.0,-41329.0,89493936.0,45.66
2025-08-13,27350.0,629171.0,19963.0,-24384.0,89619360.0,45.72
2025-08-14,28150.0,1122144.0,192717.0,108852.0,89644941.0,45.74
2025-08-18,28250.0,533186.0,74032.0,-33972.0,89597782.0,45.71
2025-08-19,28700.0,828854.0,171103.0,-71844.0,89533203.0,45.68
2025-08-20,28350.0,692172.0,77267.0,48376.0,89500575.0,45.66
2025-08-21,28500.0,545041.0,-39572.0,90300.0,89600278.0,45.71
2025-08-22,28550.0,492282.0,45019.0,46459.0,89653772.0,45.74
2025-08-25,28900.0,657669.0,-4794.0,51144.0,89706803.0,45.77
2025-08-26,28800.0,713283.0,-166709.0,167099.0,89874276.0,45.85
2025-08-27,30000.0,1287520.0,-116657.0,404012.0,90332430.0,46.09
2025-08-28,28800.0,989414.0,-235598.0,27880.0,90350534.0,46.1
2025-08-29,29100.0,583189.0,42597.0,89568.0,90452702.0,46.15
2025-09-01,29200.0,492329.0,21563.0,35362.0,90495099.0,46.17
2025-09-02,28850.0,569632.0,-97599.0,50093.0,90550728.0,46.2
2025-09-03,28650.0,542808.0,-29240.0,61803.0,90624526.0,46.24
2025-09-04,27750.0,1525474.0,-218314.0,173880.0,90747465.0,46.3
2025-09-05,28250.0,593196.0,69200.0,67225.0,90847601.0,46.35
2025-09-08,28000.0,681785.0,-300149.0,242747.0,91084220.0,46.47
2025-09-09,28000.0,656717.0,-116512.0,168106.0,91246385.0,46.55
2025-09-10,28650.0,1024788.0,152604.0,9225.0,91261016.0,46.56
2025-09-11,28900.0,1118622.0,184722.0,-140642.0,91110000.0,46.48
2025-09-12,28400.0,668540.0,-182903.0,54306.0,91155134.0,46.51
2025-09-15,28500.0,554679.0,-60417.0,174748.0,91341018.0,46.6
2025-09-16,28250.0,745834.0,-249247.0,166652.0,91513526.0,46.69
2025-09-17,28050.0,537438.0,-128103.0,163982.0,91671488.0,46.77
2025-09-18,28150.0,1104800.0,-139545.0,145327.0,91807656.0,46.84
2025-09-19,28250.0,777233.0,-150477.0,236480.0,92062131.0,46.97
2025-09-22,27750.0,490160.0,-206559.0,127756.0,91918105.0,46.9
2025-09-23,28300.0,577198.0,-94476.0,239226.0,92149113.0,47.01
2025-09-24,27900.0,366487.0,-93948.0,63115.0,92205513.0,47.04
2025-09-25,27850.0,404232.0,-89453.0,60210.0,92314805.0,47.1
2025-09-26,27150.0,472101.0,-118572.0,111657.0,92428955.0,47.16
2025-09-29,27150.0,443407.0,-203475.0,176739.0,92175472.0,47.03
2025-09-30,26800.0,512055.0,-88668.0,137250.0,92331552.0,47.11
2025-10-01,27100.0,745295.0,-178825.0,179735.0,92527236.0,47.21
2025-10-02,27150.0,738075.0,-95402.0,101710.0,92638265.0,47.26
2025-10-10,27700.0,1008125.0,-137925.0,239231.0,92923742.0,47.41
2025-10-13,27400.0,565673.0,-110385.0,115148.0,93037811.0,47.47
2025-10-14,28100.0,1014522.0,-107246.0,254081.0,93278120.0,47.59
2025-10-15,28300.0,750234.0,-29993.0,134222.0,93420472.0,47.66
2025-10-16,28300.0,674855.0,15766.0,4687.0,93456244.0,47.68
2025-10-17,27850.0,838846.0,-355970.0,224707.0,93656223.0,47.78
2025-10-20,27500.0,760899.0,-262690.0,245926.0,93905514.0,47.91
2025-10-21,27950.0,618544.0,-9875.0,152436.0,94070899.0,48.0
2025-10-22,28400.0,597411.0,-35988.0,191204.0,94062395.0,47.99
2025-10-23,30300.0,2478566.0,336902.0,503211.0,94763173.0,48.35
2025-10-24,29300.0,1380051.0,-187346.0,2341.0,94716286.0,48.32
2025-10-27,28400.0,1384403.0,-429794.0,-53098.0,94626641.0,48.28
2025-10-28,27300.0,1248089.0,-347824.0,-182184.0,94437545.0,48.18
2025-10-29,27500.0,714284.0,-97953.0,15747.0,94461148.0,48.19
2025-10-30,27400.0,843355.0,-128555.0,-58570.0,94377266.0,48.15
2025-10-31,25950.0,1889045.0,-397725.0,-543820.0,93795223.0,47.85
2025-11-03,26500.0,681008.0,-128849.0,185884.0,93968884.0,47.94
2025-11-04,26400.0,719837.0,-47810.0,24000.0,94115784.0,48.02
2025-11-05,25850.0,909389.0,-16699.0,21567.0,94152870.0,48.04
2025-11-06,26350.0,867725.0,13581.0,70242.0,94240464.0,48.08
2025-11-07,25550.0,566931.0,-53314.0,5989.0,94377253.0,48.15
2025-11-10,25950.0,434970.0,-23794.0,45065.0,94594961.0,48.26
2025-11-11,25900.0,651276.0,1570.0,-44420.0,94552150.0,48.24
2025-11-12,26300.0,636307.0,46431.0,63306.0,94621050.0,48.28
2025-11-13,26300.0,530472.0,-24758.0,-48660.0,94583486.0,48.26
2025-11-14,26050.0,475574.0,82244.0,11299.0,94439170.0,48.18
2025-11-17,26300.0,373931.0,-60430.0,53169.0,94499274.0,48.21
2025-11-18,25300.0,614345.0,-37309.0,-41812.0,94455090.0,48.19
2025-11-19,25600.0,478335.0,64063.0,9679.0,94485447.0,48.21
2025-11-20,25700.0,760817.0,-42529.0,12154.0,94501101.0,48.21
2025-11-21,25250.0,498726.0,60408.0,14340.0,94523620.0,48.23
2025-11-24,25350.0,751543.0,255.0,24507.0,94474843.0,48.2
2025-11-25,25100.0,505292.0,-46754.0,5245.0,94473530.0,48.2
2025-11-26,25600.0,613534.0,68774.0,-23434.0,94470848.0,48.2
2025-11-27,25800.0,300014.0,-43593.0,83392.0,94557877.0,48.24
2025-11-28,25550.0,401678.0,-35915.0,7114.0,94553324.0,48.24
2025-12-01,25500.0,701256.0,8382.0,-11343.0,94535330.0,48.23
2025-12-02,25650.0,452690.0,-63911.0,137267.0,94671671.0,48.3
2025-12-03,26000.0,438433.0,86932.0,10223.0,94681722.0,48.31
2025-12-04,25750.0,640694.0,-15144.0,-73635.0,94579902.0,48.26
2025-12-05,25950.0,711444.0,81669.0,38017.0,94610852.0,48.27
2025-12-08,25450.0,776831.0,-222901.0,1481.0,94425891.0,48.18
2025-12-09,24600.0,1657691.0,-362602.0,-12214.0,94294681.0,48.11
2025-12-10,24700.0,549552.0,33166.0,49586.0,94341924.0,48.13
2025-12-11,24750.0,945946.0,-147434.0,182402.0,94543791.0,48.24
2025-12-12,25400.0,799074.0,221518.0,-67646.0,94521930.0,48.23
2025-12-15,25200.0,462217.0,-56300.0,52689.0,94560958.0,48.25
2025-12-16,24900.0,2044088.0,-34661.0,29827.0,94373182.0,48.15
2025-12-17,25200.0,487864.0,18239.0,26199.0,94394997.0,48.16
2025-12-18,24850.0,619929.0,-45282.0,9870.0,94393637.0,48.16
2025-12-19,24950.0,901039.0,64559.0,22663.0,94683074.0,48.31
2025-12-22,25300.0,540509.0,63873.0,30619.0,94736268.0,48.33
2025-12-23,24850.0,557795.0,-210131.0,20596.0,94452609.0,48.19
2025-12-24,24750.0,315062.0,-96837.0,35488.0,94475477.0,48.2
2025-12-26,24400.0,372758.0,-12517.0,-65025.0,94345689.0,48.14
2025-12-29,24300.0,377941.0,-77415.0,12727.0,94355938.0,48.14
2025-12-30,24050.0,716849.0,-176979.0,188184.0,94292403.0,48.11
2026-01-02,23250.0,707001.0,-225944.0,-45668.0,94238536.0,48.08
2026-01-05,24350.0,747251.0,-81844.0,190339.0,94485240.0,48.21
2026-01-06,24300.0,529535.0,-77522.0,52680.0,94572425.0,48.25
2026-01-07,24150.0,754533.0,-86261.0,44509.0,94608776.0,48.27
2026-01-08,24000.0,777021.0,-116361.0,94340.0,94687015.0,48.31
2026-01-09,24600.0,651705.0,56891.0,-26728.0,94659894.0,48.3
2026-01-12,25100.0,720693.0,14749.0,-30604.0,94614971.0,48.27
2026-01-13,25500.0,671912.0,69870.0,-72979.0,94533809.0,48.23
2026-01-14,25650.0,738675.0,-5577.0,-11903.0,94515216.0,48.22
2026-01-15,25900.0,955004.0,2266.0,94871.0,94642620.0,48.29
2026-01-16,25600.0,907996.0,-58287.0,-24994.0,94592359.0,48.26
2026-01-19,25050.0,716950.0,-149166.0,100282.0,94671027.0,48.3
2026-01-20,25700.0,646897.0,-31598.0,187163.0,94857873.0,48.4
2026-01-21,24900.0,693286.0,-67115.0,-122032.0,94658286.0,48.3
2026-01-22,24850.0,721649.0,-33771.0,-121863.0,94532169.0,48.23
2026-01-23,27000.0,3099137.0,427045.0,312359.0,95072055.0,48.51
2026-01-26,28850.0,3843100.0,-24773.0,917563.0,96023292.0,48.99
2026-01-27,30200.0,2532145.0,86109.0,979178.0,97066307.0,49.52
2026-01-28,32150.0,2084496.0,-11398.0,619686.0,97786505.0,49.89
