날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,7487,7487,7160,7432,43085,-0.29514354708881135
2023-06-08,7376,7424,7257,7314,21041,-1.5877287405812703
2023-06-09,7375,7633,7313,7571,29601,3.5138091331692642
2023-06-12,7536,7863,7487,7690,49860,1.5717870822876765
2023-06-13,7884,7884,7675,7836,74711,1.8985695708712613
2023-06-14,7864,7864,7461,7461,56713,-4.785604900459418
2023-06-15,7542,7591,7236,7404,29497,-0.7639726578206675
2023-06-16,7404,7480,7258,7356,25935,-0.6482982171799028
2023-06-19,7236,7341,7062,7105,54776,-3.4121805328983146
2023-06-20,7069,7131,6937,7021,45857,-1.1822660098522169
2023-06-21,6958,7021,6917,6987,65359,-0.48426150121065376
2023-06-22,7236,7244,6902,6959,49080,-0.40074423930156
2023-06-23,6959,7000,6875,6904,25632,-0.7903434401494467
2023-06-26,6874,6881,6193,6472,161423,-6.257242178447277
2023-06-27,6387,6478,6276,6291,61748,-2.796662546353523
2023-06-28,6332,6485,6179,6270,31562,-0.33381020505484027
2023-06-29,6192,6297,6165,6242,17866,-0.44657097288676234
2023-06-30,6242,6506,6200,6500,21198,4.133290611983339
2023-07-03,6436,6443,6304,6430,26840,-1.0769230769230769
2023-07-04,6394,6430,5949,6124,88989,-4.7589424572317265
2023-07-05,6199,6221,5900,5922,78727,-3.298497713912475
2023-07-06,5922,6005,5497,5623,222282,-5.048969942586964
2023-07-07,5636,5845,5455,5839,55942,3.8413658189578515
2023-07-10,5782,5817,5121,5261,270360,-9.898955300565165
2023-07-11,5289,5337,4975,5289,321452,0.532218209465881
2023-07-12,5246,5831,5121,5748,126103,8.678389109472489
2023-07-13,5719,5983,5684,5880,69795,2.2964509394572024
2023-07-14,5789,6136,5740,6033,56314,2.6020408163265305
2023-07-17,6032,6032,5719,5769,49029,-4.375932371954252
2023-07-18,5768,5768,5323,5637,71254,-2.2880915236609463
2023-07-19,5483,5734,5435,5679,19249,0.7450771687067589
2023-07-20,5677,5705,5482,5699,27374,0.35217467864060575
2023-07-21,5733,6054,5545,5748,52289,0.8597999649061239
2023-07-24,5740,5740,5490,5616,38958,-2.2964509394572024
2023-07-25,5608,5608,5364,5553,39453,-1.1217948717948718
2023-07-26,5552,5552,5204,5323,74802,-4.141905276427157
2023-07-27,5343,5677,5121,5546,57518,4.189366898365583
2023-07-28,5545,5691,5448,5553,46799,0.12621709340064913
2023-07-31,5580,5643,5399,5609,22022,1.00846389339096
2023-08-01,5622,5741,5525,5595,38621,-0.2495988589766447
2023-08-02,5595,5825,5462,5679,43303,1.5013404825737267
2023-08-03,5678,5977,5594,5950,101183,4.771966895580207
2023-08-04,5921,5950,5295,5359,296987,-9.932773109243698
2023-08-07,5358,5601,5219,5491,42493,2.463146109348759
2023-08-08,5441,5532,5302,5498,50059,0.12748133309051174
2023-08-09,5392,5650,5198,5268,214464,-4.183339396144052
2023-08-10,5267,5539,5225,5393,129943,2.372817008352316
2023-08-11,5386,5441,5240,5345,94941,-0.8900426478768774
2023-08-14,5685,5726,5065,5226,162278,-2.226379794200187
2023-08-16,5462,5462,4822,5122,246210,-1.9900497512437811
2023-08-17,5065,5086,4829,5073,68523,-0.9566575556423272
2023-08-18,5010,5093,4891,4934,61706,-2.7399960575596296
2023-08-21,4933,5086,4884,5003,31952,1.3984596676124847
2023-08-22,5009,5030,4870,5017,47074,0.2798321007395563
2023-08-23,5232,6521,5177,6521,415806,29.978074546541755
2023-08-24,7313,7480,5594,5866,1455083,-10.044471706793438
2023-08-25,5949,5949,5469,5818,362462,-0.8182748039549949
2023-08-28,5664,5908,5538,5755,308449,-1.0828463389480922
2023-08-29,5837,5879,5671,5741,118995,-0.24326672458731538
2023-08-30,5761,5852,5622,5804,151807,1.0973697962027522
2023-08-31,5747,5990,5712,5859,139257,0.9476223294279807
2023-09-01,5844,5886,5656,5713,94546,-2.49189281447346
2023-09-04,5650,5949,5650,5887,85681,3.0456852791878175
2023-09-05,5831,5831,5288,5393,267193,-8.391370817054527
2023-09-06,5393,5657,4898,5101,278052,-5.414426107917671
2023-09-07,5072,5309,4996,5240,122759,2.7249558910017644
2023-09-08,5191,5365,5066,5338,75825,1.870229007633588
2023-09-11,5336,5489,5204,5309,99418,-0.5432746346946422
2023-09-12,5308,5357,4919,4996,133912,-5.89564889809757
2023-09-13,4995,5051,4821,5003,79907,0.14011208967173738
2023-09-14,5239,5281,4898,4913,179663,-1.7989206476114332
