날짜,시가총액,거래량,거래대금,상장주식수
2023-06-07,974136312100,66542,1042538460,62645422
2023-06-08,975389220540,131262,2044374410,62645422
2023-06-09,994809301360,100089,1576228710,62645422
2023-06-12,969124678340,62612,972025260,62645422
2023-06-13,976015674760,63990,993797460,62645422
2023-06-14,971630495220,60039,929355640,62645422
2023-06-15,957222048160,61765,950115870,62645422
2023-06-16,952836868620,59037,902151140,62645422
2023-06-19,942187146880,57261,862200770,62645422
2023-06-20,952210414400,54660,826537540,62645422
2023-06-21,952836868620,39957,606981710,62645422
2023-06-22,949078143300,28438,430822650,62645422
2023-06-23,943440055320,39187,589304410,62645422
2023-06-26,945945872200,24934,376959070,62645422
2023-06-27,944066509540,35885,538794570,62645422
2023-06-28,945319417980,30491,459585370,62645422
2023-06-29,919008340740,65863,979924440,62645422
2023-06-30,919634794960,61075,893020520,62645422
2023-07-03,925899337160,48634,719021120,62645422
2023-07-04,913370252760,45492,664970950,62645422
2023-07-05,897708897260,67391,973007090,62645422
2023-07-06,895203080380,89799,1280350080,62645422
2023-07-07,880794633320,141459,1982841900,62645422
2023-07-10,885806267080,65207,923659500,62645422
2023-07-11,886432721300,59154,833972510,62645422
2023-07-12,886432721300,45295,642294590,62645422
2023-07-13,891444355060,89958,1282968830,62645422
2023-07-14,907732164780,56937,823980990,62645422
2023-07-17,893950171940,50959,730393420,62645422
2023-07-18,884553358640,39210,555645460,62645422
2023-07-19,878915270660,63807,895118960,62645422
2023-07-20,878915270660,33742,472628890,62645422
2023-07-21,897082443040,40517,575906240,62645422
2023-07-24,877662362220,50288,706275360,62645422
2023-07-25,870771365800,63101,879517500,62645422
2023-07-26,863880369380,126084,1727746080,62645422
2023-07-27,895829534600,78285,1105299640,62645422
2023-07-28,872650728460,66886,935723400,62645422
2023-07-31,872024274240,87073,1211949180,62645422
2023-08-01,903346985240,74152,1056083190,62645422
2023-08-02,886432721300,56103,796566930,62645422
2023-08-03,897082443040,66124,945321710,62645422
2023-08-04,914623161200,54910,795091960,62645422
2023-08-07,926525791380,127953,1906279470,62645422
2023-08-08,932163879360,83242,1249446020,62645422
2023-08-09,922140611840,49692,732170970,62645422
2023-08-10,939681330000,63797,948438430,62645422
2023-08-11,955342685500,91834,1389176910,62645422
2023-08-14,962860136140,63603,974215700,62645422
2023-08-16,953463322840,81336,1241154010,62645422
2023-08-17,955969139720,96915,1470980150,62645422
2023-08-18,947198780640,101125,1519507780,62645422
2023-08-21,950957505960,61972,938840950,62645422
2023-08-22,950331051740,50788,772238480,62645422
2023-08-23,957848502380,55787,851226650,62645422
2023-08-24,962233681920,54511,836367670,62645422
2023-08-25,961607227700,34547,528822010,62645422
2023-08-28,961607227700,35036,536775890,62645422
2023-08-29,952836868620,32494,494883370,62645422
2023-08-30,955342685500,52988,808014490,62645422
2023-08-31,953463322840,59332,898562650,62645422
2023-09-01,953463322840,55219,842377160,62645422
2023-09-04,952210414400,36765,556813810,62645422
2023-09-05,943440055320,58805,885325320,62645422
2023-09-06,939054875780,48581,728092890,62645422
2023-09-07,939681330000,38423,573868240,62645422
2023-09-08,950957505960,41909,632536150,62645422
2023-09-11,951583960180,25177,382331750,62645422
2023-09-12,949078143300,26809,407306510,62645422
2023-09-13,943440055320,30152,452358060,62645422
2023-09-14,950957505960,50275,761500300,62645422
2023-09-15,951583960180,48974,744147740,62645422
2023-09-18,949078143300,42251,638174350,62645422
2023-09-19,956595593940,50286,766321490,62645422
2023-09-20,958474956600,29119,444623350,62645422
2023-09-21,946572326420,76432,1165250680,62645422
2023-09-22,943440055320,31967,481448380,62645422
2023-09-25,949078143300,27036,408662160,62645422
2023-09-26,950957505960,28995,438021300,62645422
2023-09-27,957222048160,55399,842390820,62645422
2023-10-04,954716231280,59460,903899960,62645422
2023-10-05,959101410820,42120,641396110,62645422
2023-10-06,976642128980,66081,1024918270,62645422
2023-10-10,960354319260,98956,1526767940,62645422
2023-10-11,959727865040,56244,863872560,62645422
2023-10-12,969124678340,59489,916321720,62645422
2023-10-13,966618861460,25706,396017700,62645422
2023-10-16,974136312100,44395,689299430,62645422
2023-10-17,960980773480,41318,638189710,62645422
2023-10-18,957848502380,77044,1176648170,62645422
2023-10-19,953463322840,53868,817964030,62645422
2023-10-20,947198780640,53657,811478990,62645422
2023-10-23,961607227700,31938,488672620,62645422
2023-10-24,958474956600,35187,535482570,62645422
2023-10-25,958474956600,38690,591457230,62645422
2023-10-26,960980773480,62851,964189050,62645422
2023-10-27,976015674760,86570,1352102540,62645422
2023-10-30,969751132560,51123,796491430,62645422
2023-10-31,994182847140,113994,1800040400,62645422
2023-11-01,1016108744840,103850,1670545300,62645422
2023-11-02,993556392920,98869,1585942900,62645422
2023-11-03,1005459023100,48398,772743560,62645422
2023-11-06,991050576040,80571,1272218800,62645422
2023-11-07,983533125400,51435,808955230,62645422
2023-11-08,984159579620,32938,518752250,62645422
2023-11-09,1007338385760,83621,1334852030,62645422
2023-11-10,996062209800,33877,539210980,62645422
2023-11-13,1003579660440,51321,818077270,62645422
2023-11-14,996062209800,44646,712908590,62645422
2023-11-15,1004832568880,83337,1343806750,62645422
2023-11-16,994182847140,46550,739929750,62645422
2023-11-17,996062209800,48285,763584550,62645422
2023-11-20,992303484480,55460,881046340,62645422
