날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,30150,30250,30050,30100,71463,0.0
2023-06-08,30250,30250,30050,30250,72739,0.4983388704318937
2023-06-09,30250,30250,29950,30000,150381,-0.8264462809917356
2023-06-12,30100,30200,30000,30200,72246,0.6666666666666667
2023-06-13,30200,30250,29950,30000,80948,-0.6622516556291391
2023-06-14,29950,30000,29800,29950,87700,-0.16666666666666669
2023-06-15,29950,30000,29850,29850,55381,-0.333889816360601
2023-06-16,29950,30000,29850,29850,69736,0.0
2023-06-19,29900,30000,29850,30000,36834,0.5025125628140703
2023-06-20,29950,30000,29850,29900,39344,-0.33333333333333337
2023-06-21,29950,29950,29800,29850,47000,-0.16722408026755853
2023-06-22,29900,30000,29750,29850,63413,0.0
2023-06-23,29800,29850,29450,29550,138904,-1.0050251256281406
2023-06-26,29650,29650,29400,29500,51931,-0.1692047377326565
2023-06-27,29400,29650,29400,29500,41772,0.0
2023-06-28,29550,29600,29450,29450,48341,-0.1694915254237288
2023-06-29,29400,29600,29250,29250,81801,-0.6791171477079796
2023-06-30,29500,29650,29250,29650,50890,1.3675213675213675
2023-07-03,29700,29750,29550,29650,74611,0.0
2023-07-04,29600,29700,29350,29400,74899,-0.8431703204047217
2023-07-05,29350,29500,29150,29150,79437,-0.8503401360544218
2023-07-06,29150,29250,28600,28800,174115,-1.2006861063464835
2023-07-07,28650,28750,28250,28500,130074,-1.0416666666666665
2023-07-10,28600,28950,28550,28900,54258,1.4035087719298245
2023-07-11,29100,29200,28800,28950,49098,0.17301038062283738
2023-07-12,29000,29150,28800,28800,58484,-0.5181347150259068
2023-07-13,29000,29050,28800,28850,79857,0.1736111111111111
2023-07-14,29050,29150,28850,29050,64840,0.6932409012131715
2023-07-17,28900,29100,28850,28900,58057,-0.5163511187607573
2023-07-18,29100,29100,28900,28950,32235,0.17301038062283738
2023-07-19,28950,29050,28900,29000,46697,0.17271157167530224
2023-07-20,28900,29100,28900,28950,50565,-0.1724137931034483
2023-07-21,29000,29050,28800,28950,73012,0.0
2023-07-24,29000,29000,28750,28800,74150,-0.5181347150259068
2023-07-25,28800,28850,28650,28700,77530,-0.3472222222222222
2023-07-26,28650,28650,28150,28550,197985,-0.5226480836236934
2023-07-27,28350,28900,28350,28900,62459,1.2259194395796849
2023-07-28,28800,28800,28500,28600,74036,-1.0380622837370241
2023-07-31,28600,28750,28500,28500,93414,-0.34965034965034963
2023-08-01,28500,28850,28500,28800,67690,1.0526315789473684
2023-08-02,28650,28950,28650,28750,89273,-0.1736111111111111
2023-08-03,28850,28950,28600,28700,81899,-0.17391304347826086
2023-08-04,28750,29150,28650,29100,88296,1.3937282229965158
2023-08-07,29050,29300,28950,29150,58932,0.1718213058419244
2023-08-08,29300,29350,28950,28950,81363,-0.6861063464837049
2023-08-09,29200,29300,28900,29300,63302,1.2089810017271159
2023-08-10,29050,29450,28950,29050,116034,-0.8532423208191127
2023-08-11,29000,29350,29000,29350,63639,1.0327022375215147
2023-08-14,29150,29350,29050,29350,101899,0.0
2023-08-16,29150,29450,29000,29350,74018,0.0
2023-08-17,29250,29300,29050,29300,63788,-0.17035775127768313
2023-08-18,29050,29300,29050,29200,48086,-0.3412969283276451
2023-08-21,29000,29300,29000,29250,45149,0.17123287671232876
2023-08-22,29150,29350,29050,29200,55447,-0.17094017094017094
2023-08-23,29150,29350,29150,29300,26401,0.3424657534246575
2023-08-24,29300,29500,29200,29500,70262,0.6825938566552902
2023-08-25,29250,29750,29250,29700,82646,0.6779661016949152
2023-08-28,29850,29850,29550,29600,50214,-0.33670033670033667
2023-08-29,29600,29900,29600,29800,86374,0.6756756756756757
2023-08-30,29900,30100,29850,29950,83070,0.5033557046979865
2023-08-31,29900,30000,29800,29950,50754,0.0
2023-09-01,29750,30150,29700,30000,58743,0.1669449081803005
2023-09-04,29900,30300,29900,30200,67810,0.6666666666666667
2023-09-05,30050,30200,29850,29900,52969,-0.9933774834437087
2023-09-06,29900,30300,29900,30200,66904,1.0033444816053512
2023-09-07,29950,30300,29950,30250,66369,0.16556291390728478
2023-09-08,30250,30600,30200,30550,61882,0.9917355371900827
2023-09-11,30400,30850,30400,30700,84631,0.4909983633387889
2023-09-12,30800,30800,30500,30500,68417,-0.6514657980456027
2023-09-13,30400,30750,30400,30650,45166,0.49180327868852464
2023-09-14,30750,30850,30650,30850,101975,0.6525285481239804
2023-09-15,30950,31050,30750,30900,111685,0.1620745542949757
2023-09-18,30900,31050,30800,30800,49121,-0.3236245954692557
2023-09-19,30650,30900,30650,30750,42233,-0.16233766233766234
2023-09-20,30750,31000,30750,30950,42373,0.6504065040650406
2023-09-21,30800,30950,30650,30700,68928,-0.8077544426494345
2023-09-22,30600,30850,30500,30800,44903,0.32573289902280134
2023-09-25,30950,30950,30600,30650,38725,-0.487012987012987
2023-09-26,30550,30700,30350,30550,71868,-0.3262642740619902
2023-09-27,30400,30700,30350,30450,45527,-0.32733224222585927
2023-10-04,30450,30450,30050,30100,97775,-1.1494252873563218
2023-10-05,30100,30400,30100,30300,56383,0.6644518272425249
2023-10-06,30350,30700,30200,30600,66324,0.9900990099009901
2023-10-10,30800,30900,30600,30800,52576,0.6535947712418301
2023-10-11,30800,31050,30700,30900,82068,0.3246753246753247
2023-10-12,31100,31100,30700,31050,79148,0.48543689320388345
2023-10-13,30750,31150,30600,30950,66394,-0.322061191626409
2023-10-16,30900,31100,30800,30900,41545,-0.16155088852988692
2023-10-17,31050,31100,30900,30900,38724,0.0
2023-10-18,30850,31250,30800,31100,71486,0.6472491909385114
2023-10-19,31000,31200,30850,31100,71144,0.0
2023-10-20,31050,31200,30750,31000,68710,-0.3215434083601286
2023-10-23,31150,31200,30500,30650,101130,-1.129032258064516
2023-10-24,30900,30900,30500,30700,52241,0.1631321370309951
2023-10-25,30650,30950,30650,30900,41464,0.6514657980456027
2023-10-26,30950,30950,30550,30800,72180,-0.3236245954692557
2023-10-27,30950,31300,30750,31300,85336,1.6233766233766231
2023-10-30,31350,31400,31100,31400,75186,0.3194888178913738
2023-10-31,31500,31500,31050,31350,64924,-0.15923566878980894
2023-11-01,31400,31450,31150,31350,27756,0.0
2023-11-02,31400,31500,31250,31250,70640,-0.3189792663476874
2023-11-03,31400,31500,31250,31450,51757,0.64
2023-11-06,31450,32000,31350,32000,134048,1.7488076311605723
2023-11-07,32000,32050,31750,32050,89811,0.15625
2023-11-08,32100,32250,31750,32150,108439,0.31201248049922
2023-11-09,32250,32650,32200,32650,162065,1.5552099533437014
2023-11-10,32500,32750,32450,32600,75115,-0.1531393568147014
2023-11-13,32800,32800,32450,32700,73027,0.3067484662576687
2023-11-14,32750,32900,32600,32850,115655,0.45871559633027525
2023-11-15,32950,33300,32900,33000,154770,0.45662100456621
2023-11-16,32950,33050,32800,33000,47825,0.0
2023-11-17,33000,33100,32900,33000,56426,0.0
2023-11-20,33050,33100,32900,33000,61701,0.0
2023-11-21,33000,33150,32950,33050,46896,0.15151515151515152
2023-11-22,32950,33150,32900,33000,47482,-0.15128593040847202
2023-11-23,32900,33100,32850,33050,47362,0.15151515151515152
2023-11-24,33100,33100,32650,32650,34549,-1.2102874432677762
2023-11-27,32550,32950,32500,32700,49227,0.1531393568147014
2023-11-28,32900,32950,32600,32700,79982,0.0
2023-11-29,32700,32850,32300,32400,77981,-0.9174311926605505
2023-11-30,32550,33000,32400,33000,94703,1.8518518518518516
2023-12-01,32950,33000,32600,32650,36610,-1.0606060606060608
2023-12-04,32600,32850,32500,32650,38051,0.0
2023-12-05,32500,33100,32500,32950,116003,0.9188361408882083
2023-12-06,32850,33050,32750,32750,86906,-0.6069802731411229
2023-12-07,32750,33000,32650,32950,63261,0.6106870229007634
2023-12-08,33000,33000,32800,32850,28236,-0.30349013657056145
2023-12-11,32950,32950,32650,32750,38064,-0.30441400304414
2023-12-12,32600,32850,32550,32600,50392,-0.45801526717557256
2023-12-13,32600,32750,32300,32550,52820,-0.15337423312883436
2023-12-14,32700,32750,32450,32700,104754,0.4608294930875576
2023-12-15,32550,32750,32450,32450,87491,-0.764525993883792
2023-12-18,32300,32450,32000,32250,81201,-0.6163328197226503
2023-12-19,32050,32250,32000,32100,56535,-0.46511627906976744
2023-12-20,32100,32500,32000,32450,94146,1.0903426791277258
2023-12-21,32450,32450,32250,32300,41066,-0.46224961479198773
2023-12-22,32400,32400,32150,32350,63610,0.15479876160990713
2023-12-26,32450,32450,32000,32350,109113,0.0
2023-12-27,31950,32200,31800,32150,135012,-0.6182380216383307
2023-12-28,32150,32500,32000,32350,74767,0.6220839813374806
2024-01-02,32050,32350,31800,32100,110509,-0.7727975270479135
2024-01-03,32050,32100,31700,31800,69126,-0.9345794392523363
2024-01-04,31800,31850,31600,31600,57988,-0.628930817610063
2024-01-05,31600,31850,31600,31700,45149,0.31645569620253167
2024-01-08,31750,31800,31500,31600,53353,-0.31545741324921134
2024-01-09,31950,31950,31600,31700,29946,0.31645569620253167
2024-01-10,31750,31950,31600,31800,51636,0.31545741324921134
2024-01-11,31700,32000,31700,31700,50408,-0.3144654088050315
2024-01-12,31900,31900,31550,31550,27915,-0.47318611987381703
2024-01-15,31550,31850,31550,31700,21680,0.4754358161648178
2024-01-16,31600,31850,31500,31800,36029,0.31545741324921134
2024-01-17,31850,31900,31500,31500,28079,-0.9433962264150944
2024-01-18,31650,31650,31250,31450,35545,-0.15873015873015872
2024-01-19,31450,31800,31450,31550,30259,0.3179650238473768
2024-01-22,31750,32050,31600,31950,56158,1.2678288431061806
2024-01-23,32100,32150,31850,32050,38177,0.3129890453834116
2024-01-24,32100,32300,31900,32250,44132,0.62402496099844
2024-01-25,32300,32550,32250,32550,69829,0.9302325581395349
2024-01-26,32300,32650,32250,32400,51360,-0.4608294930875576
2024-01-29,32500,33000,32400,32900,100633,1.5432098765432098
2024-01-30,32800,32900,31950,31950,227608,-2.8875379939209727
2024-01-31,32150,33000,32150,33000,127305,3.286384976525822
2024-02-01,32850,35000,32750,34900,651870,5.757575757575758
2024-02-02,34650,35050,34100,34800,243031,-0.28653295128939826
2024-02-05,34500,34800,33800,34450,126727,-1.0057471264367817
2024-02-06,34150,34750,34000,34150,62390,-0.8708272859216255
2024-02-07,34500,35050,34100,35000,150218,2.4890190336749636
2024-02-08,34900,36100,34850,35400,262029,1.1428571428571428
2024-02-13,35950,36900,35850,36200,229322,2.2598870056497176
2024-02-14,35750,36350,35400,36200,126634,0.0
2024-02-15,36500,36500,35900,35950,78231,-0.6906077348066298
2024-02-16,36250,36450,35850,36350,87811,1.1126564673157162
2024-02-19,36350,36900,36200,36700,152136,0.9628610729023385
2024-02-20,36900,37200,36450,37100,229300,1.08991825613079
2024-02-21,37150,37250,36250,36900,207710,-0.5390835579514826
2024-02-22,37250,37500,36450,37200,135123,0.8130081300813009
2024-02-23,37250,38000,36850,38000,196252,2.1505376344086025
2024-02-26,38000,38000,35800,36200,218762,-4.736842105263158
2024-02-27,36150,36650,35550,36150,102407,-0.13812154696132595
2024-02-28,36150,36450,35650,36450,48207,0.8298755186721992
2024-02-29,36450,37950,36250,37550,167862,3.017832647462277
2024-03-04,37900,39300,37550,38800,208227,3.3288948069241013
2024-03-05,38550,39250,38500,39100,99311,0.7731958762886598
2024-03-06,38900,39300,38750,39300,82278,0.5115089514066496
2024-03-07,39500,39500,39000,39350,93840,0.1272264631043257
2024-03-08,39700,40200,39350,39700,140941,0.8894536213468869
