ticker,period,balance,balance_ratio,listed_shares,sector,balance_ratio_1m_chg,balance_ratio_3m_chg,balance_ratio_zscore_own_6m,balance_ratio_pct_cross,short_squeeze_flag,shorting_pressure_score,shorting_pressure_bucket
000155,2025-12-01,39935,1.0,3996462,전기·전자,0.28,0.31999999999999995,1.3668680542803233,0.72,False,0.7239056711900269,high
000155,2026-01-01,40730,1.02,3996462,전기·전자,0.020000000000000018,0.67,0.9949092166266092,0.722,False,0.6939091013855507,high
000155,2026-02-01,3704,0.09,3996462,전기·전자,-0.93,-0.63,-1.5132486751968346,0.256,True,0.25189594373359714,low
000155,2026-03-01,4987,0.12,3996462,전기·전자,0.03,-0.88,-1.0198855409562706,0.266,False,0.2980095382536441,low
000155,2026-04-01,1081,0.03,3996462,전기·전자,-0.09,-0.99,-0.9939732903086094,0.118,True,0.22616889247428257,very_low
000155,2026-05-01,0,0.0,3996462,전기·전자,-0.03,-0.09,-0.7648835972757055,0.042,False,0.20725970022702453,very_low
000155,2026-06-01,0,0.0,3996462,전기·전자,0.0,-0.12,-0.5252626970392061,0.05,False,0.23122810858006615,very_low
000210,2025-04-01,27501,0.13,20955884,화학,,,,0.3709677419354839,False,0.3709677419354839,low
000210,2025-05-01,34645,0.17,20955884,화학,0.04000000000000001,,,0.4213709677419355,False,0.4213709677419355,neutral
000210,2025-06-01,51470,0.25,20955884,화학,0.07999999999999999,,1.0910894511799616,0.4536290322580645,False,0.5677386370606957,neutral
000210,2025-07-01,132811,0.63,20955884,화학,0.38,0.5,1.4639199923875723,0.6451612903225806,False,0.6945739778602547,high
000210,2025-08-01,20894,0.1,20955884,화학,-0.53,-0.07,-0.7204947105887375,0.25,False,0.3149587741176052,low
000210,2025-09-01,8783,0.04,20955884,화학,-0.060000000000000005,-0.21,-0.8459005279465266,0.11693548387096774,False,0.23797603127327333,very_low
000210,2025-10-01,47044,0.22,20955884,화학,0.18,-0.41000000000000003,-0.07201060074070104,0.38911290322580644,True,0.4385555682178448,neutral
000210,2025-11-01,16323,0.08,20955884,화학,-0.14,-0.020000000000000004,-0.6452229531745701,0.19477911646586346,False,0.29362097880171756,low
000210,2025-12-01,37687,0.18,20955884,화학,0.09999999999999999,0.13999999999999999,-0.13061320639859403,0.368,False,0.42311556613345047,neutral
000210,2026-01-01,20111,0.1,20955884,화학,-0.07999999999999999,-0.12,-0.2988071523335983,0.276,False,0.36309940397220014,low
000210,2026-02-01,78364,0.37,20955884,화학,0.27,0.29,1.704196211420922,0.486,False,0.6350163509517435,high
000210,2026-03-01,92940,0.44,20955884,화학,0.07,0.26,1.4329812682463177,0.522,False,0.6304151056871932,high
000210,2026-04-01,37570,0.18,20955884,화학,-0.26,0.07999999999999999,-0.30625711890658697,0.34,False,0.39447857342445114,low
000210,2026-05-01,17836,0.09,20955884,화학,-0.09,-0.28,-0.9424913803922657,0.236,False,0.28945905163397784,low
000210,2026-06-01,16290,0.08,20955884,화학,-0.009999999999999995,-0.36,-0.8295244114465034,0.214,False,0.28787296571279136,low
000240,2025-04-01,34926,0.04,94935240,기타금융,,,,0.1875,False,0.1875,very_low
000240,2025-05-01,85875,0.09,94935240,기타금융,0.049999999999999996,,,0.2842741935483871,False,0.2842741935483871,low
000240,2025-06-01,46704,0.05,94935240,기타금융,-0.039999999999999994,,-0.3779644730092271,0.18548387096774194,False,0.31124489606643535,low
000240,2025-07-01,256801,0.27,94935240,기타금융,0.22000000000000003,0.23,1.4692274982535434,0.4475806451612903,False,0.5962259474351072,neutral
000240,2025-08-01,332972,0.35,94935240,기타금융,0.07999999999999996,0.26,1.3468742895158383,0.5161290322580645,False,0.6203040402553521,high
000240,2025-09-01,431199,0.45,94935240,기타금융,0.10000000000000003,0.4,1.3967382643197535,0.5524193548387096,False,0.6426045327793343,high
000240,2025-10-01,359741,0.38,94935240,기타금융,-0.07,0.10999999999999999,0.7089856030476026,0.5604838709677419,False,0.5893240690711712,neutral
000240,2025-11-01,260575,0.27,94935240,기타금융,-0.10999999999999999,-0.07999999999999996,-0.1808463155506545,0.45180722891566266,False,0.46083308816194346,neutral
000240,2025-12-01,10161,0.01,94935240,기타금융,-0.26,-0.44,-1.8235527382327694,0.062,False,0.12903727181393587,very_low
000240,2026-01-01,14298,0.02,94935240,기타금융,0.01,-0.36,-1.2022318163877899,0.112,True,0.2058140153010175,very_low
000240,2026-02-01,22801,0.02,94935240,기타금융,0.0,-0.25,-0.8577259924457882,0.1,False,0.228522833962851,very_low
000240,2026-03-01,74534,0.08,94935240,기타금융,0.06,0.07,-0.318529494648516,0.196,False,0.321455875445957,low
000240,2026-04-01,45484,0.05,94935240,기타금융,-0.03,0.030000000000000002,-0.25266708081642575,0.184,False,0.3209444099319645,low
000240,2026-05-01,147067,0.15,94935240,기타금융,0.09999999999999999,0.13,1.7857900034426668,0.288,False,0.5428158336202222,neutral
000240,2026-06-01,108685,0.11,94935240,기타금융,-0.039999999999999994,0.03,0.7381811520673017,0.256,False,0.43951509600560845,neutral
000250,2025-04-01,529888,2.26,23457472,제약,,,,0.9556451612903226,False,0.9556451612903226,very_high
000250,2025-05-01,526329,2.24,23457472,제약,-0.019999999999999574,,,0.9395161290322581,False,0.9395161290322581,very_high
000250,2025-06-01,811949,3.46,23457472,제약,1.2199999999999998,,1.1545822551557792,0.9758064516129032,False,0.8341184137361,very_high
000250,2025-07-01,447675,1.91,23457472,제약,-1.55,-0.34999999999999987,-0.8188279817317701,0.8649193548387096,True,0.6142240122750406,high
000250,2025-08-01,690977,2.95,23457472,제약,1.0400000000000003,0.71,0.6147697216179138,0.9475806451612904,False,0.7750211327154714,very_high
000250,2025-09-01,566563,2.42,23457472,제약,-0.5300000000000002,-1.04,-0.21251757216636985,0.905241935483871,True,0.6849111700614047,high
000250,2025-10-01,640929,2.73,23457472,제약,0.31000000000000005,0.8200000000000001,0.2028571380614871,0.9193548387096774,False,0.7265821808599626,high
000250,2025-11-01,546871,2.33,23457472,제약,-0.3999999999999999,-0.6200000000000001,-0.5625521196652589,0.9076305220883534,False,0.6569359177387384,high
000250,2025-12-01,450770,1.92,23457472,제약,-0.41000000000000014,-0.5,-1.086111866869385,0.864,True,0.5914906777608846,neutral
000250,2026-01-01,239065,1.02,23457472,제약,-0.8999999999999999,-1.71,-1.7533511650734617,0.722,True,0.46488740291054487,neutral
000250,2026-02-01,66749,0.28,23457472,제약,-0.74,-2.05,-1.5914334578757001,0.426,True,0.330380545177025,low
000250,2026-03-01,50210,0.21,23457472,제약,-0.07000000000000003,-1.71,-1.1268327683364439,0.386,True,0.34909726930529633,low
000250,2026-04-01,75487,0.32,23457472,제약,0.11000000000000001,-0.7,-0.7547356621126556,0.454,False,0.41410536149061206,neutral
000250,2026-05-01,35726,0.15,23457472,제약,-0.17,-0.13000000000000003,-0.7158652824775124,0.288,False,0.3343445597935406,low
000250,2026-06-01,38372,0.16,23457472,제약,0.010000000000000009,-0.04999999999999999,-0.5929004486369193,0.296,False,0.3485916292802567,low
000270,2025-04-01,307854,0.08,397672632,운송장비·부품,,,,0.2782258064516129,False,0.2782258064516129,low
000270,2025-05-01,576337,0.14,397672632,운송장비·부품,0.06000000000000001,,,0.3870967741935484,False,0.3870967741935484,low
000270,2025-06-01,652040,0.16,397672632,운송장비·부품,0.01999999999999999,,0.8006407690254354,0.36088709677419356,False,0.4971636124725497,neutral
000270,2025-07-01,591153,0.15,397672632,운송장비·부품,-0.010000000000000009,0.06999999999999999,0.48692584054817634,0.3125,False,0.4468271533790147,neutral
000270,2025-08-01,536099,0.14,393789270,운송장비·부품,-0.009999999999999981,0.0,0.19166296949998213,0.30443548387096775,False,0.41818965606048236,neutral
000270,2025-09-01,583676,0.15,393789270,운송장비·부품,0.009999999999999981,-0.010000000000000009,0.46373889576016747,0.30443548387096775,False,0.44086264991549784,neutral
000270,2025-10-01,309893,0.08,393789270,운송장비·부품,-0.06999999999999999,-0.06999999999999999,-1.970890306980716,0.17137096774193547,False,0.17144462495590806,very_low
000270,2025-11-01,350258,0.09,390412998,운송장비·부품,0.009999999999999995,-0.05000000000000002,-1.1175059915592918,0.21084337349397592,False,0.2622961874503803,low
000270,2025-12-01,288425,0.07,390412998,운송장비·부품,-0.01999999999999999,-0.07999999999999999,-1.163686670314078,0.198,False,0.2520261108071602,low
000270,2026-01-01,219560,0.06,390412998,운송장비·부품,-0.010000000000000009,-0.020000000000000004,-1.0184571183711097,0.188,False,0.25912857346907414,low
000270,2026-02-01,177690,0.05,390412998,운송장비·부품,-0.009999999999999995,-0.039999999999999994,-0.9365858115816939,0.174,False,0.25895118236819215,low
000270,2026-03-01,141263,0.04,390412998,운송장비·부품,-0.010000000000000002,-0.030000000000000006,-1.3363062095621214,0.128,False,0.20264114920315657,very_low
000270,2026-04-01,151248,0.04,390412998,운송장비·부품,0.0,-0.019999999999999997,-0.9446324065374984,0.152,False,0.2472806327885418,very_low
000270,2026-05-01,43421,0.01,390412998,운송장비·부품,-0.03,-0.04,-1.6878498775964428,0.1,False,0.1593458435336298,very_low
000270,2026-06-01,0,0.0,390412998,운송장비·부품,-0.01,-0.04,-1.4256648712805025,0.05,False,0.15619459405995814,very_low
000500,2025-04-01,34691,0.21,16543115,전기·전자,,,,0.4596774193548387,False,0.4596774193548387,neutral
000500,2025-05-01,25774,0.16,16543115,전기·전자,-0.04999999999999999,,,0.4112903225806452,False,0.4112903225806452,neutral
000500,2025-06-01,24955,0.15,16543115,전기·전자,-0.010000000000000009,,-0.7258661863112981,0.3467741935483871,False,0.36289824791491876,low
000500,2025-07-01,13870,0.08,16543115,전기·전자,-0.06999999999999999,-0.13,-1.3074028933658497,0.19959677419354838,False,0.2408481459829534,very_low
000500,2025-08-01,21010,0.13,16543115,전기·전자,0.05,-0.03,-0.33881883991010114,0.2923387096774194,False,0.3679344515128679,low
000500,2025-09-01,40815,0.25,16543115,전기·전자,0.12,0.1,1.4471267948410615,0.42338709677419356,False,0.5822874479571852,neutral
000500,2025-10-01,23610,0.14,16543115,전기·전자,-0.10999999999999999,0.06000000000000001,-0.20965226561945002,0.2782258064516129,False,0.3716418810908523,low
000500,2025-11-01,16922,0.1,16543115,전기·전자,-0.04000000000000001,-0.03,-0.7046308306927521,0.23493975903614459,False,0.3087506436270096,low
000500,2025-12-01,61074,0.37,16543115,전기·전자,0.27,0.12,1.728434354179333,0.506,False,0.6470361961816111,high
000500,2026-01-01,60166,0.36,16543115,전기·전자,-0.010000000000000009,0.21999999999999997,1.1269582260250708,0.472,False,0.5799131855020891,neutral
000500,2026-02-01,37475,0.23,16543115,전기·전자,-0.12999999999999998,0.13,-0.10555296263858545,0.39,False,0.43620391978011785,neutral
000500,2026-03-01,120536,0.73,16543115,전기·전자,0.5,0.36,1.7869411984410166,0.634,False,0.7159117665367514,high
000500,2026-04-01,92662,0.56,16543115,전기·전자,-0.16999999999999993,0.20000000000000007,0.744687113544749,0.596,False,0.6100572594620624,high
000500,2026-05-01,85059,0.51,16543115,전기·전자,-0.050000000000000044,0.28,0.28270704564493815,0.53,False,0.5385589204704115,neutral
000500,2026-06-01,99384,0.6,16543115,전기·전자,0.08999999999999997,-0.13,0.5699690132767633,0.558,False,0.5764974177730636,neutral
000660,2025-04-01,893349,0.12,728002365,전기·전자,,,,0.35080645161290325,False,0.35080645161290325,low
000660,2025-05-01,655263,0.09,728002365,전기·전자,-0.03,,,0.2842741935483871,False,0.2842741935483871,low
000660,2025-06-01,843283,0.12,728002365,전기·전자,0.03,,0.5773502691896263,0.3004032258064516,False,0.4483141353356947,neutral
000660,2025-07-01,1025729,0.14,728002365,전기·전자,0.020000000000000018,0.020000000000000018,1.091410312663499,0.3024193548387097,False,0.4921605368079798,neutral
000660,2025-08-01,1505939,0.21,728002365,전기·전자,0.06999999999999998,0.12,1.6424180179883587,0.3689516129032258,False,0.5713439746173095,neutral
000660,2025-09-01,1354948,0.19,728002365,전기·전자,-0.01999999999999999,0.07,0.9796507744142435,0.35685483870967744,False,0.5100649838893591,neutral
000660,2025-10-01,1820008,0.25,728002365,전기·전자,0.06,0.10999999999999999,1.3837732586563989,0.4375,False,0.5840644382213666,neutral
000660,2025-11-01,224715,0.03,728002365,전기·전자,-0.22,-0.18,-1.6262498715414688,0.1144578313253012,False,0.17170809303419485,very_low
000660,2025-12-01,204949,0.03,728002365,전기·전자,0.0,-0.16,-1.1946774580052577,0.114,False,0.20744354516622854,very_low
000660,2026-01-01,95764,0.01,728002365,전기·전자,-0.019999999999999997,-0.24,-1.019567996920089,0.076,False,0.20303600025665927,very_low
000660,2026-02-01,68982,0.01,712702365,전기·전자,0.0,-0.019999999999999997,-0.7274693702650783,0.07,False,0.22437755247791014,very_low
000660,2026-03-01,67156,0.01,712702365,전기·전자,0.0,-0.019999999999999997,-0.4900980294098035,0.068,False,0.24315849754918303,very_low
000660,2026-04-01,62607,0.01,712702365,전기·전자,0.0,0.0,-0.6454972243679025,0.08,False,0.23620856463600814,very_low
000660,2026-05-01,1000,0.0,712702365,전기·전자,-0.01,-0.01,-1.1866111313364183,0.042,False,0.17211573905529845,very_low
000660,2026-06-01,1000,0.0,712702365,전기·전자,0.0,-0.01,-1.2909944487358058,0.05,False,0.16741712927201616,very_low
000670,2025-04-01,0,0.0,19108450,금속,,,,0.038306451612903226,False,0.038306451612903226,very_low
000670,2025-05-01,0,0.0,19108450,금속,0.0,,,0.05040322580645161,False,0.05040322580645161,very_low
000670,2025-06-01,14293,0.07,19108450,금속,0.07,,1.1547005383792517,0.23588709677419356,False,0.4641685932520344,neutral
000670,2025-07-01,16298,0.09,19108450,금속,0.01999999999999999,0.09,1.066003581778052,0.21774193548387097,False,0.44770459955677316,neutral
000670,2025-08-01,16097,0.08,19108450,금속,-0.009999999999999995,0.08,0.7209694544949327,0.20967741935483872,False,0.4149194975519971,neutral
000670,2025-09-01,15110,0.08,19108450,금속,0.0,0.009999999999999995,0.6380632272226964,0.19153225806451613,False,0.39893806463414944,low
000670,2025-10-01,14421,0.08,19108450,금속,0.0,-0.009999999999999995,0.40080240802810124,0.17137096774193547,False,0.3690856845399762,low
000670,2025-11-01,18375,0.1,19108450,금속,0.020000000000000004,0.020000000000000004,1.613743060919758,0.23493975903614459,False,0.5019484679280521,neutral
000670,2025-12-01,20814,0.11,19108450,금속,0.009999999999999995,0.03,1.5811388300841889,0.286,False,0.5247615691736824,neutral
000670,2026-01-01,19279,0.11,18077950,금속,0.0,0.03,1.1070186069251198,0.294,False,0.48925155057709335,neutral
000670,2026-02-01,11309,0.06,18077950,금속,-0.05,-0.04000000000000001,-1.5000000000000007,0.202,False,0.22599999999999995,very_low
000670,2026-03-01,9280,0.05,18077950,금속,-0.009999999999999995,-0.06,-1.3521679662509478,0.15,False,0.21231933614575438,very_low
000670,2026-04-01,9329,0.05,18410683,금속,0.0,-0.06,-1.0112997936948631,0.184,False,0.25772501719209473,low
000670,2026-05-01,9329,0.05,18410683,금속,0.0,-0.009999999999999995,-0.7235633974205308,0.168,False,0.2737030502149558,low
000670,2026-06-01,9273,0.05,18410683,금속,0.0,0.0,-0.4858300407718497,0.164,False,0.2915141632690125,low
000720,2025-04-01,283554,0.25,111355765,건설,,,,0.49798387096774194,False,0.49798387096774194,neutral
000720,2025-05-01,342010,0.31,111355765,건설,0.06,,,0.5181451612903226,False,0.5181451612903226,neutral
000720,2025-06-01,63475,0.06,111355765,건설,-0.25,,-1.1237807773253534,0.21370967741935484,False,0.2632064405992313,low
000720,2025-07-01,88470,0.08,111355765,건설,0.020000000000000004,-0.16999999999999998,-0.766361660854564,0.19959677419354838,False,0.28593491535889387,low
000720,2025-08-01,217234,0.2,111355765,건설,0.12000000000000001,-0.10999999999999999,0.1852964218448317,0.3548387096774194,False,0.44286072332577897,neutral
000720,2025-09-01,322254,0.29,111355765,건설,0.08999999999999997,0.22999999999999998,0.8609318019321639,0.45564516129032256,False,0.5495668974728416,neutral
000720,2025-10-01,160318,0.14,111355765,건설,-0.14999999999999997,0.06000000000000001,-0.38000570012825335,0.2782258064516129,False,0.357445761548452,low
000720,2025-11-01,235124,0.21,111355765,건설,0.06999999999999998,0.009999999999999981,0.5371915802347866,0.39759036144578314,False,0.49356114574245713,neutral
000720,2025-12-01,132676,0.12,111355765,건설,-0.09,-0.16999999999999998,-0.7084919084320764,0.316,False,0.3489590076306603,low
000720,2026-01-01,0,0.0,111355765,건설,-0.12,-0.14,-1.622881651867159,0.028,False,0.12875986234440343,very_low
000720,2026-02-01,2157982,1.94,111355765,건설,1.94,1.73,2.023590035006396,0.864,False,0.8506325029171997,very_high
000720,2026-03-01,1396034,1.25,111355765,건설,-0.69,1.13,0.8035738058167897,0.772,False,0.7029644838180658,high
000720,2026-04-01,2194055,1.97,111355765,건설,0.72,1.97,1.1453664334788725,0.864,False,0.777447202789906,very_high
000720,2026-05-01,1136867,1.02,111355765,건설,-0.95,-0.9199999999999999,-0.03512774599932498,0.728,False,0.6110726878333896,high
000720,2026-06-01,789470,0.71,111355765,건설,-0.31000000000000005,-0.54,-0.5816608563239997,0.604,False,0.503528261973,neutral
000810,2025-04-01,46793,0.1,47374837,보험,,,,0.3185483870967742,False,0.3185483870967742,low
000810,2025-05-01,261408,0.57,46011155,보험,0.47,,,0.6733870967741935,False,0.6733870967741935,high
000810,2025-06-01,250882,0.55,46011155,보험,-0.019999999999999907,,0.5393148141619878,0.6512096774193549,False,0.6205477398898431,high
000810,2025-07-01,227872,0.5,46011155,보험,-0.050000000000000044,0.4,0.3153707786254546,0.5786290322580645,False,0.5655954143478201,neutral
000810,2025-08-01,153013,0.33,46011155,보험,-0.16999999999999998,-0.23999999999999994,-0.40535567355051183,0.5080645161290323,False,0.4702526186019735,neutral
000810,2025-09-01,137231,0.3,46011155,보험,-0.030000000000000027,-0.25000000000000006,-0.5032630721764418,0.46975806451612906,False,0.4429404429100277,neutral
000810,2025-10-01,106467,0.23,46011155,보험,-0.06999999999999998,-0.27,-1.2703738682994923,0.4092741935483871,False,0.34877260774923585,low
000810,2025-11-01,247639,0.54,46011155,보험,0.31000000000000005,0.21000000000000002,0.9527897077259104,0.6345381526104418,False,0.6466682186157134,high
000810,2025-12-01,412517,0.9,46011155,보험,0.36,0.6000000000000001,1.7787869399138356,0.696,False,0.7462322449928196,high
000810,2026-01-01,279876,0.61,46011155,보험,-0.29000000000000004,0.38,0.4986852043060762,0.624,False,0.6035571003588397,high
