date,kospi,semi_mktcap,kospi_mktcap,semi_weight,kospi_ret,semi_ret,ex_semi_ret,kospi_ex_semi
2024-09-25,2596.32,535107683304500,2118800293629689,0.2513810358779883,-0.013436284046692504,-0.008329837397218272,-0.015150993277851254,119.04917795453625
2024-09-26,2671.57,561964997263500,2179114311367054,0.25255220367551207,0.028983330252049022,0.05019048463880302,0.021817728051602675,121.64656054391519
2024-09-27,2649.78,560762158167000,2162827763884496,0.25788688291021994,-0.008156252690365573,-0.0021404164002335074,-0.01024677667280672,120.40007540500663
2024-09-30,2593.27,536135772784000,2115975531403173,0.25927268344283516,-0.021326298787069153,-0.04391591876223933,-0.013419379117711655,118.78438114734577
2024-10-02,2561.69,531349246616500,2091253055072237,0.253375223308216,-0.012177675290270584,-0.008927824649052882,-0.013280547385656202,117.2068595448426
2024-10-04,2569.71,530398967306500,2097299169852461,0.254081755112198,0.003130745718646688,-0.0017884269452740247,0.004806361019271118,117.7701980257501
2024-10-07,2610.38,540649305868500,2129898509102692,0.2528961890276303,0.015826688614668516,0.019325713649206055,0.014642261385746855,119.49462004869432
2024-10-08,2594.36,530624355065000,2116186427772118,0.25383806015070215,-0.006137037519441613,-0.018542427955948074,-0.0019168273001280054,119.26556949876654
2024-10-10,2599.16,527324805685500,2118769902148872,0.2507455619699969,0.0018501672859587703,-0.006218239603977095,0.004550341108270585,119.80826852245808
2024-10-11,2596.91,529203117050000,2116899470457183,0.24888252620102036,-0.0008656642915403356,0.0035619628438648934,-0.002332757076590835,119.5287849362282
2024-10-14,2623.29,540072681122500,2138449589891613,0.24998972527292898,0.010158226507657186,0.020539493669446823,0.006697993743905958,120.32938798994775
2024-10-15,2633.45,546061881438500,2147319522898363,0.2525533843189044,0.003872999172794378,0.01108961909265976,0.001434588527982732,120.50201114953731
2024-10-16,2610.36,534461041030500,2129276601242486,0.2542993139192663,-0.008767965976190784,-0.021244552682270587,-0.004513192581672505,119.95816236674062
2024-10-17,2609.3,540228816775000,2127416627409576,0.2510059241334022,-0.00040607425795669005,0.010791760861332536,-0.0041587380546076955,119.45928779194526
2024-10-18,2593.82,530992593594500,2115279710372210,0.2539365396578682,-0.005932625608400688,-0.017096872461631014,-0.002132667073378122,119.20452090226217
