ticker,forward_year,forward_eps,forward_per_consensus,trailing_eps,trailing_per_consensus,sector,close_price,forward_per,eps_growth_expected,per_discount_vs_trailing,forward_per_sector_pct,forward_per_mkt_pct,forward_valuation_score,forward_valuation_bucket,snapshot_date
064350,2026,8482.0,23.93,7055.0,26.64,운송장비·부품,191400.0,22.56543268097147,0.2022678951098511,-0.15294922368725716,0.7,0.7327188940092166,0.25032398501569303,expensive,2026-06-05
316140,2026,4260.0,7.02,4221.0,6.63,기타금융,31200.0,7.323943661971831,0.009239516702203243,0.1046672190002762,0.5,0.2565284178187404,0.32274850238602903,rich,2026-06-05
267250,2026,29377.0,9.41,12187.0,15.47,기타금융,271500.0,9.241923954113762,1.4105194059243455,-0.4025905653449411,0.66,0.3778801843317972,0.4429313437034779,rich,2026-06-05
003550,2026,7493.0,18.69,4628.0,17.44,기타금융,122900.0,16.40197517683171,0.6190579083837511,-0.05951977197065894,0.8,0.631336405529954,0.259865415483393,expensive,2026-06-05
003670,2026,212.0,1048.75,386.0,485.02,전기·전자,209000.0,985.8490566037735,-0.4507772020725389,1.0325946488882387,0.991869918699187,0.9938556067588326,0.011096868925758112,expensive,2026-06-05
096770,2026,11759.0,9.89,-21056.0,-4.81,화학,114900.0,9.771239050939705,-1.5584631458966567,,0.5342465753424658,0.41013824884792627,0.2328767123287671,expensive,2026-06-05
247540,2026,403.0,491.43,403.0,364.17,전기·전자,180100.0,446.8982630272953,0.0,0.2271693523005609,0.975609756097561,0.989247311827957,0.08362369337979095,expensive,2026-06-05
033780,2026,11970.0,15.42,8973.0,15.84,음식료·담배,179300.0,14.979114452798663,0.3340020060180542,-0.054348835050589406,0.9444444444444444,0.5883256528417818,0.14692092149464267,expensive,2026-06-05
196170,2026,5144.0,69.41,2633.0,170.7,일반서비스,332500.0,64.6384136858476,0.9536650208887201,-0.6213332531584792,0.918918918918919,0.9170506912442397,0.24820697209607195,expensive,2026-06-05
035720,2026,1565.0,27.18,1110.0,54.13,IT 서비스,40250.0,25.71884984025559,0.40990990990990994,-0.524868837238951,0.8222222222222222,0.7788018433179723,0.2188760188760189,expensive,2026-06-05
011200,2026,1385.0,14.09,1955.0,10.49,운송·창고,19450.0,14.04332129963899,-0.2915601023017903,0.3387341563049562,0.6666666666666666,0.5637480798771122,0.19644379490926808,expensive,2026-06-05
272210,2026,1193.0,81.65,1282.0,42.43,전기·전자,94600.0,79.29589270746018,-0.06942277691107646,0.8688638394404946,0.8943089430894309,0.9385560675883257,0.11435656032513078,expensive,2026-06-05
138040,2026,14331.0,7.4,12698.0,8.91,기타금융,107300.0,7.487265368780965,0.1286029295952118,-0.15967840978889292,0.52,0.2642089093701997,0.32980041851360165,rich,2026-06-05
086520,2026,,,-1103.0,-82.31,금융,118500.0,,,,,,,N/A,2026-06-05
086280,2026,23096.0,9.59,23117.0,7.81,운송·창고,209500.0,9.07083477658469,-0.0009084223731452568,0.16143851172659285,0.5555555555555556,0.3640552995391705,0.2935210190260586,expensive,2026-06-05
024110,2026,3509.0,5.8,3400.0,6.16,은행,20650.0,5.884867483613565,0.032058823529411695,-0.04466436954325248,0.3333333333333333,0.15821812596006143,0.4093417366946779,rich,2026-06-05
079550,2026,16554.0,43.86,11516.0,36.56,금속,726000.0,43.85646973541138,0.4374782910732893,0.19957521158127411,0.9032258064516129,0.8817204301075269,0.1823125669275206,expensive,2026-06-05
278470,2026,14224.0,28.19,7704.0,29.98,화학,389000.0,27.34814398200225,0.846313603322949,-0.0877870586390177,0.9178082191780822,0.7895545314900153,0.2334264051713802,expensive,2026-06-05
000720,2026,4749.0,28.26,3320.0,21.12,건설,131900.0,27.77426826700358,0.4304216867469879,0.3150695202179725,0.875,0.7987711213517665,0.19541738382099827,expensive,2026-06-05
277810,2026,773.0,986.81,73.0,6421.11,기계·장비,668000.0,864.1655886157827,9.58904109589041,-0.8654180369724576,0.9821428571428571,0.9923195084485407,0.5089285714285714,neutral,2026-06-05
047810,2026,3544.0,41.48,1907.0,59.99,운송장비·부품,139000.0,39.22121896162528,0.8584163607760882,-0.3462040513147978,0.8666666666666667,0.8648233486943164,0.26072614677753636,expensive,2026-06-05
030200,2026,5702.0,9.45,6869.0,7.66,통신,54000.0,9.470361276745002,-0.1698937254331052,0.23633959226436052,0.75,0.391705069124424,0.1721580392238421,expensive,2026-06-05
071050,2026,43853.0,5.51,32808.0,4.93,기타금융,246500.0,5.621052151506168,0.3366556937332359,0.14017285020409087,0.26,0.13978494623655913,0.48952224196189087,neutral,2026-06-05
006260,2026,17569.0,24.22,8458.0,23.63,기타금융,410500.0,23.365017929307303,1.0772050130054387,-0.011213799013656156,0.86,0.7465437788018433,0.2953150018579198,expensive,2026-06-05
064400,2026,5032.0,26.97,4548.0,13.5,IT 서비스,117500.0,23.350556438791735,0.10642040457343893,0.7296708473179063,0.8,0.7450076804915514,0.1866314863676341,expensive,2026-06-05
010950,2026,18212.0,5.95,1518.0,54.69,화학,112800.0,6.193718427410499,10.997364953886693,-0.8867486116765314,0.2465753424657534,0.1827956989247312,0.8767123287671232,deep_value,2026-06-05
259960,2026,24380.0,10.34,15438.0,15.94,IT 서비스,257500.0,10.561936013125512,0.5792201062313771,-0.3373942275329038,0.4444444444444444,0.45314900153609833,0.4319520786679745,rich,2026-06-05
0126Z0,2026,11436.0,40.58,21211.0,35.03,기타금융,444000.0,38.82476390346275,-0.46084578756305694,0.10832897240830008,0.98,0.8632872503840245,0.015593458919563303,expensive,2026-06-05
005940,2026,4122.0,7.44,2888.0,7.31,증권,31750.0,7.702571567200388,0.42728531855955687,0.05370336076612703,0.8,0.282642089093702,0.2324693312227938,expensive,2026-06-05
454910,2026,108.0,1543.64,-856.0,-91.11,기계·장비,140300.0,1299.0740740740741,-1.1261682242990654,,1.0,0.9969278033794163,0.0,expensive,2026-06-05
016360,2026,18000.0,6.7,11279.0,6.68,증권,123400.0,6.855555555555555,0.595886160120578,0.026280771789753743,0.7,0.2196620583717358,0.3065551657315112,rich,2026-06-05
047050,2026,4937.0,12.13,3491.0,14.21,유통,58500.0,11.849301195057727,0.4142079633342881,-0.16612940217749994,0.5882352941176471,0.49923195084485406,0.3364834905603605,rich,2026-06-05
323410,2026,1262.0,17.44,1007.0,21.45,은행,23050.0,18.264659270998415,0.25322740814299904,-0.14850073328678715,1.0,0.6728110599078341,0.10760391544899986,expensive,2026-06-05
443060,2026,7969.0,28.49,6013.0,32.18,일반서비스,222000.0,27.85794955452378,0.32529519374688176,-0.13430859059901235,0.8378378378378378,0.8003072196620584,0.19898039447349275,expensive,2026-06-05
007660,2026,3570.0,38.18,2257.0,52.83,전기·전자,120900.0,33.865546218487395,0.5817456801063359,-0.35897130004756017,0.6910569105691057,0.8325652841781874,0.30900664187349514,rich,2026-06-05
005387,2026,39653.0,18.38,35331.0,8.39,운송장비·부품,260000.0,6.556880942173354,0.12232883303614384,-0.21848856469924272,0.3,0.20890937019969277,0.43890411900516335,rich,2026-06-05
028050,2026,3600.0,13.69,3150.0,7.63,일반서비스,48350.0,13.430555555555555,0.1428571428571428,0.7602300859181592,0.5135135135135135,0.5468509984639017,0.3350799779371208,rich,2026-06-05
039490,2026,60059.0,6.06,40504.0,7.15,증권,364000.0,6.060706971478046,0.48279182302982426,-0.15234867531775587,0.6,0.17050691244239632,0.3403988318614035,rich,2026-06-05
005830,2026,23285.0,6.25,25263.0,5.19,보험,142400.0,6.1155250161047885,-0.07829632268535014,0.1783285194806914,0.5714285714285714,0.17511520737327188,0.2745290967592357,expensive,2026-06-05
047040,2026,985.0,23.16,-2195.0,-1.74,건설,21750.0,22.081218274111674,-1.4487471526195899,,0.8333333333333334,0.7296466973886329,0.08333333333333331,expensive,2026-06-05
003490,2026,469.0,53.94,2111.0,10.68,운송·창고,24900.0,53.091684434968016,-0.777830412126954,3.9711315014014996,1.0,0.901689708141321,0.0,expensive,2026-06-05
352820,2026,4967.0,42.99,-5673.0,-58.17,오락·문화,209500.0,42.17837729011476,-1.8755508549268465,,1.0,0.8740399385560675,0.0,expensive,2026-06-05
036930,2026,1391.0,141.6,755.0,36.68,기계·장비,210000.0,150.9705248023005,0.8423841059602648,3.115881265057266,0.9107142857142857,0.9723502304147466,0.2364120151371807,expensive,2026-06-05
950160,2026,-462.0,-233.68,-2344.0,-33.95,제약,99200.0,,-0.802901023890785,,,,0.0,expensive,2026-06-05
161390,2026,10622.0,6.57,8795.0,6.63,화학,67900.0,6.392393146300132,0.20773166571915858,-0.03583813781295142,0.273972602739726,0.1966205837173579,0.4641182223043025,neutral,2026-06-05
003230,2026,73746.0,15.46,51697.0,23.81,음식료·담배,1120000.0,15.18726439400103,0.42650443932916793,-0.3621476524989067,1.0,0.5944700460829493,0.13235777704702398,expensive,2026-06-05
000880,2026,9749.0,12.2,3939.0,20.72,화학,125300.0,12.85260026669402,1.4749936532114751,-0.37970075932943914,0.6438356164383562,0.5360983102918587,0.46022414223960406,neutral,2026-06-05
034220,2026,997.0,16.73,453.0,26.09,전기·전자,15210.0,15.255767301905717,1.2008830022075054,-0.4152638059829161,0.36585365853658536,0.5990783410138248,0.560056456761351,cheap,2026-06-05
001440,2026,525.0,80.91,452.0,50.7,전기·전자,39950.0,76.0952380952381,0.16150442477876115,0.5008922701230394,0.8861788617886179,0.9354838709677419,0.15141120121694263,expensive,2026-06-05
353200,2026,3790.0,41.56,924.0,50.97,전기·전자,152400.0,40.21108179419525,3.1017316017316015,-0.2110833471807877,0.7560975609756098,0.8709677419354839,0.6219512195121951,cheap,2026-06-05
180640,2026,,,2303.0,53.83,기타금융,115000.0,,,,,,,N/A,2026-06-05
000990,2026,8377.0,20.3,5783.0,11.69,전기·전자,173800.0,20.74728423063149,0.44855611274425033,0.7747890701994431,0.5365853658536586,0.7127496159754224,0.3672153331794922,rich,2026-06-05
036570,2026,21467.0,15.74,16023.0,12.58,IT 서비스,281500.0,13.113150416918993,0.3397615927104787,0.0423807962574716,0.6888888888888889,0.5391705069124424,0.27552149737133824,expensive,2026-06-05
000250,2026,,,224.0,1036.5,제약,292000.0,,,,,,,N/A,2026-06-05
267270,2026,10757.0,13.74,5613.0,17.53,기계·장비,147700.0,13.73059403179325,0.9164439693568502,-0.2167373627043212,0.35714285714285715,0.554531490015361,0.5237777099081214,neutral,2026-06-05
058470,2026,2441.0,38.01,1994.0,30.24,전기·전자,94100.0,38.54977468250717,0.22417251755265788,0.27479413632629535,0.7398373983739838,0.8602150537634409,0.23353451760624494,expensive,2026-06-05
009830,2026,2347.0,17.38,-3728.0,-7.19,화학,38400.0,16.36131231359182,-1.62956008583691,,0.7534246575342466,0.6298003072196621,0.1232876712328767,expensive,2026-06-05
028300,2026,,,-1677.0,-30.3,제약,50600.0,,,,,,,N/A,2026-06-05
326030,2026,4271.0,20.7,3409.0,36.55,일반서비스,88100.0,20.627487707796767,0.25286007626870055,-0.4356364512230706,0.6756756756756757,0.7112135176651305,0.2697136016291194,expensive,2026-06-05
062040,2026,6824.0,32.97,4891.0,26.6,전기·전자,221000.0,32.38569753810082,0.39521570231036596,0.21750742624439168,0.6829268292682927,0.8294930875576036,0.28642454283876306,expensive,2026-06-05
032640,2026,1700.0,9.5,1208.0,12.19,통신,15320.0,9.011764705882353,0.4072847682119205,-0.2607247985330309,0.5,0.36098310291858676,0.37961210974456006,rich,2026-06-05
078930,2026,14274.0,5.09,8434.0,6.68,기타금융,74100.0,5.191256830601093,0.692435380602324,-0.2228657439219921,0.22,0.1228878648233487,0.5603479115146177,cheap,2026-06-05
021240,2026,9921.0,9.54,8558.0,10.15,일반서비스,94200.0,9.495010583610522,0.15926618368777756,-0.06453097698418497,0.35135135135135137,0.39631336405529954,0.4185052077082926,rich,2026-06-05
005385,2026,39653.0,18.38,35331.0,8.39,운송장비·부품,259000.0,6.531662169318841,0.12232883303614384,-0.22149437791193805,0.26666666666666666,0.20430107526881722,0.45557078567183007,neutral,2026-06-05
128940,2026,14222.0,35.65,13235.0,34.15,제약,494000.0,34.73491773308958,0.07457499055534567,0.017127898479929238,0.75,0.837173579109063,0.20708214150790652,expensive,2026-06-05
000100,2026,1853.0,43.99,2389.0,47.05,제약,77500.0,41.824069077172155,-0.22436165759732107,-0.1110718580834823,0.875,0.8725038402457758,0.10187690605752556,expensive,2026-06-05
090430,2026,5079.0,21.52,3413.0,35.01,화학,107500.0,21.165583776333925,0.4881336067975388,-0.3954417658859204,0.863013698630137,0.7219662058371735,0.20965509451315134,expensive,2026-06-05
000500,2026,,,3217.0,25.61,전기·전자,306500.0,,,,,,,N/A,2026-06-05
087010,2026,,,-593.0,-428.19,제약,253500.0,,,,,,,N/A,2026-06-05
377300,2026,849.0,54.87,335.0,146.42,기타금융,45250.0,53.2979976442874,1.5343283582089553,-0.6359923668604877,1.0,0.9032258064516129,0.2906183368869936,expensive,2026-06-05
241560,2026,5521.0,11.81,4168.0,13.85,기계·장비,65800.0,11.918130773410613,0.32461612284069097,-0.13948514271403512,0.30357142857142855,0.5053763440860215,0.4660165889772415,neutral,2026-06-05
066970,2026,-238.0,-630.41,-14393.0,-6.61,전기·전자,139900.0,,-0.9834641839783228,,,,0.0,expensive,2026-06-05
298380,2026,-1012.0,-105.84,-693.0,-288.71,제약,99800.0,,0.46031746031746024,,,,0.27437641723356004,expensive,2026-06-05
108490,2026,789.0,513.16,377.0,691.83,기계·장비,320500.0,406.2103929024081,1.092838196286472,-0.41284651879448986,0.9642857142857143,0.9877112135176651,0.24540545661235313,expensive,2026-06-05
010060,2026,11807.0,26.81,-4772.0,-24.14,기타금융,298500.0,25.28161260269332,-3.474224643755239,,0.9,0.7665130568356375,0.04999999999999999,expensive,2026-06-05
141080,2026,-966.0,-152.97,-2029.0,-85.61,일반서비스,136100.0,,-0.5239034006899951,,,,0.0,expensive,2026-06-05
336260,2026,-521.0,-158.78,-1623.0,-17.78,전기·전자,83600.0,,-0.6789895255699323,,,,0.0,expensive,2026-06-05
029780,2026,5576.0,8.38,5575.0,10.03,기타금융,46000.0,8.249641319942612,0.0001793721973093465,-0.17750335793194294,0.6,0.3118279569892473,0.27145419602818704,expensive,2026-06-05
004170,2026,36175.0,15.73,1440.0,171.49,유통,650000.0,17.96821008984105,24.12152777777778,-0.8952229862391915,0.7941176470588235,0.6682027649769585,0.6029411764705883,cheap,2026-06-05
022100,2026,,,343.0,83.93,일반서비스,29200.0,,,,,,,N/A,2026-06-05
440110,2026,917.0,116.74,-1530.0,-13.89,전기·전자,109800.0,119.73827699018538,-1.5993464052287583,,0.943089430894309,0.9615975422427036,0.028455284552845517,expensive,2026-06-05
138930,2026,2766.0,6.21,2570.0,6.18,기타금융,17240.0,6.232827187274042,0.07626459143968867,0.008548088555670352,0.32,0.1858678955453149,0.4223235130628126,rich,2026-06-05
039030,2026,9614.0,44.93,4644.0,58.57,기계·장비,478000.0,49.71915955897649,1.070198105081826,-0.15111559571493094,0.8035714285714286,0.8986175115207373,0.3225283007259751,rich,2026-06-05
011790,2026,-4689.0,-29.9,-19393.0,-5.06,화학,142300.0,,-0.7582117258804724,,,,0.0,expensive,2026-06-05
001040,2026,11050.0,16.43,4019.0,42.8,기타금융,183800.0,16.63348416289593,1.7494401592435929,-0.6113671924557026,0.82,0.6359447004608295,0.4113485941776561,rich,2026-06-05
018880,2026,233.0,21.47,-257.0,-11.55,기계·장비,4695.0,20.15021459227468,-1.9066147859922178,,0.48214285714285715,0.7050691244239631,0.2589285714285714,expensive,2026-06-05
271560,2026,12207.0,10.52,9680.0,10.92,음식료·담배,132600.0,10.86261980830671,0.26105371900826446,-0.005254596308909454,0.7777777777777778,0.4592933947772657,0.2198330709694346,expensive,2026-06-05
004020,2026,1502.0,25.2,-52.0,-599.08,금속,35900.0,23.901464713715047,-29.884615384615383,,0.7741935483870968,0.7557603686635944,0.11290322580645162,expensive,2026-06-05
052690,2026,1690.0,75.51,2234.0,40.29,일반서비스,127300.0,75.32544378698225,-0.24350940017905098,0.8695816278724808,0.9459459459459459,0.9324116743471582,0.0636685412871626,expensive,2026-06-05
082740,2026,2414.0,24.19,2082.0,20.63,기계·장비,56300.0,23.32228666114333,0.15946205571565808,0.13050347363758275,0.5714285714285714,0.7434715821812596,0.30849457938795116,rich,2026-06-05
002380,2026,117491.0,4.77,173128.0,2.43,화학,542000.0,4.613119302755105,-0.3213633843168061,0.8984030052490142,0.1643835616438356,0.08755760368663594,0.44332773570425277,rich,2026-06-05
240810,2026,3552.0,27.56,1712.0,39.66,기계·장비,132700.0,37.359234234234236,1.074766355140187,-0.05801224825430562,0.7321428571428571,0.8571428571428571,0.3588951935914553,rich,2026-06-05
178320,2026,1529.0,47.48,-1800.0,-14.05,전기·전자,70100.0,45.84695879659908,-1.8494444444444444,,0.7886178861788617,0.8863287250384024,0.10569105691056913,expensive,2026-06-05
175330,2026,3933.0,6.06,3688.0,6.96,기타금융,25750.0,6.547165013984236,0.06643167028199559,-0.05931537155398914,0.34,0.2073732718894009,0.4109188100402851,rich,2026-06-05
095340,2026,4248.0,49.78,2648.0,41.96,유통,202000.0,47.5517890772128,0.6042296072507554,0.13326475398505244,0.9705882352941176,0.8940092165898618,0.17245296910304908,expensive,2026-06-05
214370,2026,,,374.0,191.89,제약,77800.0,,,,,,,N/A,2026-06-05
023530,2026,12475.0,12.35,1822.0,39.78,유통,173000.0,13.867735470941884,5.846871569703622,-0.6513892541241357,0.7058823529411765,0.5606758832565284,0.6470588235294117,cheap,2026-06-05
310210,2026,-2554.0,-91.22,-2323.0,-93.64,일반서비스,209500.0,,0.09944037882049073,,,,0.17126867966299736,expensive,2026-06-05
088350,2026,950.0,5.11,738.0,4.41,보험,4785.0,5.036842105263158,0.2872628726287263,0.14214106695309714,0.42857142857142855,0.11213517665130568,0.3981804103755323,rich,2026-06-05
319400,2026,153.0,242.73,99.0,190.28,기계·장비,33100.0,216.33986928104576,0.5454545454545454,0.13695537776458777,0.9464285714285714,0.9846390168970814,0.17613636363636365,expensive,2026-06-05
450080,2026,,,327.0,159.36,전기·전자,55100.0,,,,,,,N/A,2026-06-05
103590,2026,3177.0,26.91,2179.0,24.97,전기·전자,81200.0,25.55870317909978,0.4580082606700322,0.0235764188666312,0.5934959349593496,0.7772657450076805,0.3401103554731869,rich,2026-06-05
222800,2026,3536.0,29.52,-4955.0,-9.96,전기·전자,103000.0,29.1289592760181,-1.713622603430878,,0.6504065040650406,0.8141321044546851,0.17479674796747968,expensive,2026-06-05
051900,2026,10608.0,23.0,-5688.0,-45.44,화학,248000.0,23.378582202111613,-2.8649789029535864,,0.8904109589041096,0.7480798771121352,0.0547945205479452,expensive,2026-06-05
347850,2026,-663.0,-126.9,-547.0,-167.83,일반서비스,92300.0,,0.21206581352833642,,,,0.2034473752938104,expensive,2026-06-05
251270,2026,4572.0,9.82,2618.0,18.43,IT 서비스,42000.0,9.186351706036746,0.7463712757830405,-0.5015544380880768,0.3333333333333333,0.3717357910906298,0.5113863727309106,neutral,2026-06-05
403870,2026,1405.0,31.42,870.0,38.5,기계·장비,50300.0,35.80071174377224,0.6149425287356323,-0.07011138327864308,0.7142857142857143,0.8448540706605223,0.30213464696223313,rich,2026-06-05
020150,2026,-508.0,-132.6,-3065.0,-9.97,전기·전자,55300.0,,-0.8342577487765089,,,,0.0,expensive,2026-06-05
012510,2026,,,2933.0,29.19,IT 서비스,120000.0,,,,,,,N/A,2026-06-05
080220,2026,,,1147.0,22.97,전기·전자,93500.0,,,,,,,N/A,2026-06-05
111770,2026,13181.0,5.96,11109.0,7.36,유통,79800.0,6.0541688794476896,0.18651543793320724,-0.1774227065967814,0.2647058823529412,0.1674347158218126,0.46572069281398765,neutral,2026-06-05
