ticker,snapshot_date,sector,forward_per,eps_growth_expected,forward_valuation_score,close_price,forward_eps,peg_ratio,peg_sector_pct,peg_mkt_pct,peg_composite_score,peg_bucket
241520,2026-06-05,금융,,,,12040.0,,,,,,no_coverage
058430,2026-06-05,금속,9.313893653516296,1.0528169014084505,0.6089277601090413,5430.0,583.0,0.08846641463540562,0.3181818181818182,0.2457627118644068,0.6453729709636116,deep_value
376270,2026-06-05,일반서비스,27.058146229130685,-1.5132978723404256,0.09459459459459457,47000.0,1737.0,,,,0.09459459459459457,no_coverage
417840,2026-06-05,기계·장비,11.859337105901375,6.635802469135802,0.8571428571428572,14670.0,1237.0,0.017871745220056023,0.06976744186046512,0.05084745762711865,0.893687707641196,deep_value
029460,2026-06-05,의료·정밀기기,,,,30800.0,,,,,,no_coverage
005950,2026-06-05,화학,,,,12240.0,,,,,,no_coverage
011760,2026-06-05,유통,3.176137095735086,0.18289894833104703,0.5534393455598975,24650.0,7761.0,0.17365529570931587,0.41379310344827586,0.3919491525423729,0.5698231210558109,deep_value
091700,2026-06-05,전기·전자,9.602941176470589,0.14864864864864868,0.47477791380230405,6530.0,680.0,0.6460160427807485,0.75,0.7690677966101694,0.362388956901152,cheap
317330,2026-06-05,화학,,,,15560.0,,,,,,no_coverage
475400,2026-06-05,기계·장비,,,,26600.0,,,,,,no_coverage
243070,2026-06-05,제약,,,,26900.0,,,,,,no_coverage
192650,2026-06-05,전기·전자,43.45794392523364,,0.22764227642276424,4650.0,107.0,,,,0.22764227642276424,no_coverage
091810,2026-06-05,운송·창고,,-0.6447963800904977,0.0,798.0,-471.0,,,,0.0,no_coverage
101730,2026-06-05,IT 서비스,,,,3665.0,,,,,,no_coverage
160980,2026-06-05,기계·장비,,,,36000.0,,,,,,no_coverage
025860,2026-06-05,화학,,,,6570.0,,,,,,no_coverage
049070,2026-06-05,전기·전자,11.213414634146341,0.7409766454352442,0.5431360364559059,18390.0,1640.0,0.1513329023691383,0.4125,0.3516949152542373,0.5653180182279529,deep_value
069080,2026-06-05,IT 서비스,9.369202226345083,0.5555555555555556,0.473015873015873,10100.0,1078.0,0.16864564007421148,0.5161290322580645,0.3855932203389831,0.47844342037890425,deep_value
009290,2026-06-05,제약,,,,6270.0,,,,,,no_coverage
274090,2026-06-05,운송장비·부품,,,,21750.0,,,,,,no_coverage
482630,2026-06-05,화학,15.183630640083946,0.38517441860465107,0.26343978974195603,14470.0,953.0,0.3942014294482173,0.7222222222222222,0.635593220338983,0.2706087837598669,deep_value
064820,2026-06-05,운송장비·부품,,,,10210.0,,,,,,no_coverage
042370,2026-06-05,금융,,,,11490.0,,,,,,no_coverage
078340,2026-06-05,IT 서비스,11.851683348498636,-0.23280977312390927,0.23817003241087012,26050.0,2198.0,,,,0.23817003241087012,no_coverage
484590,2026-06-05,금속,9.847908745247148,0.2328125000000001,0.4756552419354839,7770.0,789.0,0.42299742261464246,0.6363636363636364,0.6546610169491526,0.4196458027859238,deep_value
005720,2026-06-05,화학,,,,6030.0,,,,,,no_coverage
018250,2026-06-05,화학,18.88,0.08506944444444442,0.18632107523374647,11800.0,625.0,2.219363265306123,0.9444444444444444,0.9427966101694916,0.12093831539465102,expensive
092460,2026-06-05,운송장비·부품,,,,19430.0,,,,,,no_coverage
009160,2026-06-05,금속,,,,4735.0,,,,,,no_coverage
203650,2026-06-05,IT 서비스,,,,3085.0,,,,,,no_coverage
126560,2026-06-05,통신,,,,2880.0,,,,,,no_coverage
094360,2026-06-05,전기·전자,32.10176991150443,0.6142857142857143,0.32178529948564794,14510.0,452.0,0.5225869520477464,0.7,0.7182203389830508,0.310892649742824,cheap
365270,2026-06-05,일반서비스,,-0.31968810916179335,0.05151768309663047,13300.0,-698.0,,,,0.05151768309663047,no_coverage
089980,2026-06-05,화학,39.97894736842105,0.1255924170616114,0.1236169206369817,18990.0,475.0,3.1832293942403176,0.9629629629629629,0.9491525423728814,0.0803269788370094,expensive
