rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260528,한국콜마,161890,최대주주등소유주식변동신고서              ,20260528800623,insider
20260428,한국콜마,161890,주식등의대량보유상황보고서(일반),20260428000759,insider
20260428,한국콜마,161890,최대주주등소유주식변동신고서              ,20260428800777,insider
20260428,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20260428000719,insider
20260424,한국콜마,161890,[기재정정]현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260424800519,dividend
20260422,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20260422000697,insider
20260420,한국콜마,161890,주식등의대량보유상황보고서(일반),20260420000533,insider
20260420,한국콜마,161890,최대주주등소유주식변동신고서              ,20260420800822,insider
20260402,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20260402002408,insider
20260401,한국콜마,161890,주식등의대량보유상황보고서(약식),20260401003869,insider
20260310,한국콜마,161890,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260310800906,dividend
20260225,한국콜마,161890,현금ㆍ현물배당결정              ,20260225800565,dividend
20260225,한국콜마,161890,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260225800553,dividend
20260120,한국콜마,161890,최대주주등소유주식변동신고서              ,20260120800329,insider
20260106,한국콜마,161890,최대주주등소유주식변동신고서              ,20260106800403,insider
20260106,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20260106000427,insider
20260102,한국콜마,161890,주식등의대량보유상황보고서(약식),20260102000328,insider
20251216,한국콜마,161890,기타경영사항(자율공시)              (배당기준일 변경 안내),20251216801251,dividend
20251029,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20251029000010,insider
20251001,한국콜마,161890,주식등의대량보유상황보고서(약식),20251001000576,insider
20251001,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20251001000432,insider
20250703,한국콜마,161890,임원ㆍ주요주주특정증권등소유상황보고서,20250703000387,insider
