rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000829,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000823,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000810,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000803,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000790,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000786,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000777,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000758,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000750,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000736,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000683,insider
20260324,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260324000674,insider
20260319,에스디바이오센서,137310,주식등의대량보유상황보고서(일반),20260319000920,insider
20260316,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260316000609,insider
20260316,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20260316000538,insider
20260316,에스디바이오센서,137310,최대주주등소유주식변동신고서              ,20260316800669,insider
20260316,에스디바이오센서,137310,주식등의대량보유상황보고서(일반),20260316000452,insider
20260311,에스디바이오센서,137310,주식등의대량보유상황보고서(일반),20260311004400,insider
20260225,에스디바이오센서,137310,현금ㆍ현물배당결정              ,20260225800663,dividend
20260225,에스디바이오센서,137310,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260225800607,dividend
20250903,에스디바이오센서,137310,임원ㆍ주요주주특정증권등소유상황보고서,20250903000118,insider
