rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260226,우리기술,032820,주식등의대량보유상황보고서(약식),20260226005171,insider
20260126,우리기술,032820,주식등의대량보유상황보고서(일반),20260126000504,insider
20250912,우리기술,032820,주식등의대량보유상황보고서(일반),20250912000455,insider
20250912,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250912000445,insider
20250912,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250912000437,insider
20250912,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250912000432,insider
20250912,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250912000430,insider
20250825,우리기술,032820,주식등의대량보유상황보고서(일반),20250825000435,insider
20250825,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250825000426,insider
20250825,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250825000424,insider
20250825,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250825000422,insider
20250825,우리기술,032820,임원ㆍ주요주주특정증권등소유상황보고서,20250825000419,insider
