rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260403,제우스,079370,임원ㆍ주요주주특정증권등소유상황보고서,20260403001556,insider
20260212,제우스,079370,현금ㆍ현물배당결정              ,20260212901425,dividend
20260205,제우스,079370,자기주식처분결과보고서,20260205000415,buyback
20260203,제우스,079370,주요사항보고서(자기주식처분결정),20260203000333,buyback
20251223,제우스,079370,자기주식처분결과보고서,20251223000479,buyback
20251215,제우스,079370,주요사항보고서(자기주식처분결정),20251215000420,buyback
20251212,제우스,079370,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251212901135,dividend
20250825,제우스,079370,임원ㆍ주요주주특정증권등소유상황보고서,20250825000222,insider
20250812,제우스,079370,임원ㆍ주요주주특정증권등소유상황보고서,20250812000472,insider
20250806,제우스,079370,임원ㆍ주요주주특정증권등소유상황보고서,20250806000034,insider
