rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260529,일진전기,103590,임원ㆍ주요주주특정증권등소유상황보고서,20260529001096,insider
20260520,일진전기,103590,최대주주등소유주식변동신고서              ,20260520800633,insider
20260520,일진전기,103590,주식등의대량보유상황보고서(일반),20260520000302,insider
20260429,일진전기,103590,최대주주등소유주식변동신고서              ,20260429800655,insider
20260429,일진전기,103590,주식등의대량보유상황보고서(일반),20260429000697,insider
20260429,일진전기,103590,임원ㆍ주요주주특정증권등소유상황보고서,20260429000685,insider
20260417,일진전기,103590,임원ㆍ주요주주특정증권등거래계획보고서,20260417000475,insider
20260401,일진전기,103590,주식등의대량보유상황보고서(약식),20260401004346,insider
20260319,일진전기,103590,최대주주등소유주식변동신고서              ,20260319800637,insider
20260304,일진전기,103590,현금ㆍ현물배당결정              ,20260304800358,dividend
20260226,일진전기,103590,최대주주등소유주식변동신고서              ,20260226800809,insider
20260226,일진전기,103590,주식등의대량보유상황보고서(일반),20260226004784,insider
20260226,일진전기,103590,임원ㆍ주요주주특정증권등소유상황보고서,20260226004743,insider
20260102,일진전기,103590,최대주주등소유주식변동신고서              ,20260102800318,insider
20251216,일진전기,103590,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251216800159,dividend
20251202,일진전기,103590,최대주주등소유주식변동신고서              ,20251202800428,insider
20251202,일진전기,103590,임원ㆍ주요주주특정증권등소유상황보고서,20251202000209,insider
20251104,일진전기,103590,최대주주등소유주식변동신고서              ,20251104800410,insider
20251104,일진전기,103590,주식등의대량보유상황보고서(일반),20251104000225,insider
20251104,일진전기,103590,임원ㆍ주요주주특정증권등소유상황보고서,20251104000219,insider
20250911,일진전기,103590,주식등의대량보유상황보고서(일반),20250911000400,insider
20250911,일진전기,103590,임원ㆍ주요주주특정증권등거래계획보고서,20250911000390,insider
20250818,일진전기,103590,임원ㆍ주요주주특정증권등소유상황보고서,20250818000040,insider
20250702,일진전기,103590,주식등의대량보유상황보고서(약식),20250702000154,insider
