rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260427,덕산네오룩스,213420,주식등의대량보유상황보고서(일반),20260427000715,insider
20260401,덕산네오룩스,213420,주식등의대량보유상황보고서(약식),20260401004689,insider
20260327,덕산네오룩스,213420,주식등의대량보유상황보고서(일반),20260327001603,insider
20260310,덕산네오룩스,213420,주식등의대량보유상황보고서(약식),20260310002715,insider
20260213,덕산네오룩스,213420,주식등의대량보유상황보고서(일반),20260213002546,insider
20260204,덕산네오룩스,213420,임원ㆍ주요주주특정증권등소유상황보고서,20260204000240,insider
20260126,덕산네오룩스,213420,임원ㆍ주요주주특정증권등소유상황보고서,20260123000568,insider
20260102,덕산네오룩스,213420,주식등의대량보유상황보고서(약식),20260102000350,insider
20251001,덕산네오룩스,213420,주식등의대량보유상황보고서(약식),20251001000594,insider
20250822,덕산네오룩스,213420,임원ㆍ주요주주특정증권등소유상황보고서,20250822000339,insider
20250822,덕산네오룩스,213420,주식등의대량보유상황보고서(일반),20250822000254,insider
20250822,덕산네오룩스,213420,주식등의대량보유상황보고서(일반),20250822000234,insider
20250806,덕산네오룩스,213420,주식등의대량보유상황보고서(일반),20250806000165,insider
20250721,덕산네오룩스,213420,임원ㆍ주요주주특정증권등거래계획보고서,20250721000133,insider
20250721,덕산네오룩스,213420,임원ㆍ주요주주특정증권등거래계획보고서,20250721000013,insider
20250702,덕산네오룩스,213420,주식등의대량보유상황보고서(약식),20250702000102,insider
