rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260319,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20260319001123,insider
20251002,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20251002000448,insider
20251002,HJ중공업,097230,최대주주등소유주식변동신고서              ,20251002800446,insider
20251002,HJ중공업,097230,주식등의대량보유상황보고서(일반),20251002000416,insider
20251001,HJ중공업,097230,최대주주등소유주식변동신고서              ,20251001800647,insider
20251001,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20251001000548,insider
20251001,HJ중공업,097230,주식등의대량보유상황보고서(일반),20251001000535,insider
20250924,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20250924000338,insider
20250923,HJ중공업,097230,최대주주등소유주식변동신고서              ,20250923800377,insider
20250923,HJ중공업,097230,주식등의대량보유상황보고서(일반),20250923000311,insider
20250905,HJ중공업,097230,최대주주등소유주식변동신고서              ,20250905800460,insider
20250905,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20250905000473,insider
20250905,HJ중공업,097230,주식등의대량보유상황보고서(일반),20250905000457,insider
20250814,HJ중공업,097230,최대주주등소유주식변동신고서              ,20250814802297,insider
20250814,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20250814002751,insider
20250814,HJ중공업,097230,주식등의대량보유상황보고서(일반),20250814002626,insider
20250806,HJ중공업,097230,임원ㆍ주요주주특정증권등소유상황보고서,20250806000244,insider
20250805,HJ중공업,097230,최대주주등소유주식변동신고서              ,20250805800495,insider
20250805,HJ중공업,097230,주식등의대량보유상황보고서(일반),20250805000271,insider
