rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260604,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260604000448,insider
20260514,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260514000946,insider
20260507,두산,000150,주식등의대량보유상황보고서(일반),20260507000584,insider
20260428,두산,000150,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260428800644,dividend
20260428,두산,000150,현금ㆍ현물배당결정              ,20260428800631,dividend
20260428,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260428000394,insider
20260305,두산,000150,최대주주등소유주식변동신고서              ,20260305801666,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001387,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001372,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001366,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001359,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001349,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001338,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001291,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001278,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001257,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001233,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001220,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001204,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001188,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001182,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001165,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001143,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001130,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001115,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001099,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001089,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001079,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001065,insider
20260305,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260305001033,insider
20260305,두산,000150,주식등의대량보유상황보고서(일반),20260305000993,insider
20260303,두산,000150,자기주식처분결과보고서,20260303002286,buyback
20260226,두산,000150,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260226800477,dividend
20260226,두산,000150,현금ㆍ현물배당결정              ,20260226800471,dividend
20260210,두산,000150,주요사항보고서(자기주식처분결정),20260210000849,buyback
20260123,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20260123000443,insider
20260108,두산,000150,주식등의대량보유상황보고서(일반),20260108000501,insider
20251222,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20251222000264,insider
20251209,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20251209000226,insider
20251128,두산,000150,주식등의대량보유상황보고서(일반),20251128002027,insider
20251001,두산,000150,주식등의대량보유상황보고서(약식),20251001000289,insider
20250620,두산,000150,임원ㆍ주요주주특정증권등소유상황보고서,20250620000419,insider
