rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260605,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260605000503,insider
20260522,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260522000293,insider
20260504,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260504000329,insider
20260429,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260429000924,insider
20260410,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260410003042,insider
20260402,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260402003084,insider
20260312,우리기술투자,041190,임원ㆍ주요주주특정증권등소유상황보고서,20260312000887,insider
20260306,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260306000690,insider
20260130,우리기술투자,041190,주식등의대량보유상황보고서(일반),20260130000478,insider
20260108,우리기술투자,041190,주식등의대량보유상황보고서(약식),20260108000150,insider
20251031,우리기술투자,041190,주식등의대량보유상황보고서(일반),20251031000327,insider
20250801,우리기술투자,041190,주식등의대량보유상황보고서(일반),20250801000765,insider
