rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260506,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260506000673,insider
20260417,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260417000595,insider
20260417,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260417000005,insider
20260414,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260414002591,insider
20260413,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260413002807,insider
20260410,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260410002723,insider
20260304,온코닉테라퓨틱스,476060,주식등의대량보유상황보고서(일반),20260304001398,insider
20260226,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260226005556,insider
20260119,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260119000259,insider
20260119,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등거래계획보고서,20260119000257,insider
20260115,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260115000024,insider
20260112,온코닉테라퓨틱스,476060,주식등의대량보유상황보고서(일반),20260112000038,insider
20260109,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260109000569,insider
20260109,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260109000520,insider
20260106,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260106000582,insider
20260106,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20260106000579,insider
20251224,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20251224000246,insider
20251106,온코닉테라퓨틱스,476060,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20251106000022,insider
20251105,온코닉테라퓨틱스,476060,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20251105000224,insider
20251105,온코닉테라퓨틱스,476060,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20251105000084,insider
20251015,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20251015000006,insider
20251014,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20251014000202,insider
20251014,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20251014000108,insider
20251014,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20251014000103,insider
20250923,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20250923000067,insider
20250922,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20250922000289,insider
20250922,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20250922000241,insider
20250922,온코닉테라퓨틱스,476060,임원ㆍ주요주주특정증권등소유상황보고서,20250922000087,insider
