rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260511,CJ,001040,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260511800794,dividend
20260511,CJ,001040,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260511800747,dividend
20260402,CJ,001040,임원ㆍ주요주주특정증권등소유상황보고서,20260402001636,insider
20260303,CJ,001040,[기재정정]주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260303801282,buyback
20260210,CJ,001040,[기재정정]현금ㆍ현물배당결정              ,20260210800456,dividend
20260209,CJ,001040,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260209801594,dividend
20260209,CJ,001040,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260209801595,dividend
20260209,CJ,001040,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260209801562,dividend
20260105,CJ,001040,임원ㆍ주요주주특정증권등소유상황보고서,20260105000228,insider
20251110,CJ,001040,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20251110800531,dividend
20251110,CJ,001040,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251110800513,dividend
20251001,CJ,001040,임원ㆍ주요주주특정증권등소유상황보고서,20251001000302,insider
20250905,CJ,001040,임원ㆍ주요주주특정증권등소유상황보고서,20250905000496,insider
20250811,CJ,001040,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250811800557,dividend
20250811,CJ,001040,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250811800565,dividend
20250703,CJ,001040,임원ㆍ주요주주특정증권등소유상황보고서,20250703000140,insider
20250702,CJ,001040,주식등의대량보유상황보고서(약식),20250702000228,insider
