rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260305,태성,323280,주식등의대량보유상황보고서(약식),20260305001250,insider
20260205,태성,323280,주식등의대량보유상황보고서(약식),20260205000450,insider
20260121,태성,323280,임원ㆍ주요주주특정증권등소유상황보고서,20260121000352,insider
20251226,태성,323280,주식등의대량보유상황보고서(일반),20251226000030,insider
20251212,태성,323280,임원ㆍ주요주주특정증권등소유상황보고서,20251212000053,insider
20251212,태성,323280,주식등의대량보유상황보고서(일반),20251212000051,insider
20251110,태성,323280,임원ㆍ주요주주특정증권등거래계획보고서,20251110000019,insider
20251031,태성,323280,임원ㆍ주요주주특정증권등소유상황보고서,20251031000053,insider
20251030,태성,323280,주식등의대량보유상황보고서(일반),20251030000067,insider
20251013,태성,323280,주식등의대량보유상황보고서(일반),20251013000109,insider
20250819,태성,323280,주식등의대량보유상황보고서(일반),20250819000178,insider
