rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260604,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20260604000181,insider
20260527,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20260527000146,insider
20260428,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20260428000347,insider
20260416,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20260416000256,insider
20260407,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20260407000710,insider
20260316,DN오토모티브,007340,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260316801227,dividend
20260316,DN오토모티브,007340,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260316801024,dividend
20260212,DN오토모티브,007340,현금ㆍ현물배당결정              ,20260212801227,dividend
20260212,DN오토모티브,007340,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260212801197,dividend
20260126,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20260126000335,insider
20251201,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20251201000503,insider
20251015,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20251015000238,insider
20250821,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20250821000460,insider
20250804,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20250804000164,insider
20250715,DN오토모티브,007340,현금ㆍ현물배당결정              ,20250715800329,dividend
20250715,DN오토모티브,007340,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250715800283,dividend
20250714,DN오토모티브,007340,주식등의대량보유상황보고서(일반),20250714000216,insider
