rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260506,현대글로비스,086280,주식등의대량보유상황보고서(약식),20260506000274,insider
20260324,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20260324000553,insider
20260312,현대글로비스,086280,최대주주등소유주식변동신고서              ,20260312801236,insider
20260312,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20260312000779,insider
20260312,현대글로비스,086280,주식등의대량보유상황보고서(일반),20260312000754,insider
20260206,현대글로비스,086280,최대주주등소유주식변동신고서              ,20260206800896,insider
20260206,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20260206000840,insider
20260206,현대글로비스,086280,주식등의대량보유상황보고서(일반),20260206000805,insider
20260129,현대글로비스,086280,현금ㆍ현물배당결정              ,20260129800203,dividend
20260129,현대글로비스,086280,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260129800199,dividend
20260106,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20260106000141,insider
20260106,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20260106000138,insider
20251222,현대글로비스,086280,기타경영사항(자율공시)              (배당기준일 변경 안내),20251222800122,dividend
20251111,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20251111000119,insider
20250924,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250924000275,insider
20250923,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250923000002,insider
20250915,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250915000029,insider
20250901,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250901000388,insider
20250827,현대글로비스,086280,주식등의대량보유상황보고서(약식),20250827000418,insider
20250820,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250820000158,insider
20250814,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250814001713,insider
20250813,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250813000941,insider
20250811,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250811000300,insider
20250725,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250725000372,insider
20250725,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250725000365,insider
20250716,현대글로비스,086280,임원ㆍ주요주주특정증권등소유상황보고서,20250716000158,insider
