rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260507,티씨케이,064760,주식등의대량보유상황보고서(약식),20260507000652,insider
20260406,티씨케이,064760,주식등의대량보유상황보고서(약식),20260406003755,insider
20260401,티씨케이,064760,주식등의대량보유상황보고서(약식),20260401004537,insider
20260312,티씨케이,064760,주식등의대량보유상황보고서(약식),20260312000837,insider
20260310,티씨케이,064760,주식등의대량보유상황보고서(약식),20260310002688,insider
20260203,티씨케이,064760,현금ㆍ현물배당결정              ,20260203900826,dividend
20251212,티씨케이,064760,주요사항보고서(자기주식취득신탁계약해지결정),20251212000506,buyback
20251002,티씨케이,064760,주식등의대량보유상황보고서(약식),20251002000492,insider
20251001,티씨케이,064760,주식등의대량보유상황보고서(약식),20251001000497,insider
20250808,티씨케이,064760,주식등의대량보유상황보고서(약식),20250808000536,insider
20250702,티씨케이,064760,주식등의대량보유상황보고서(약식),20250702000086,insider
