rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260407,휴림로봇,090710,주식등의대량보유상황보고서(일반),20260407003029,insider
20260407,휴림로봇,090710,임원ㆍ주요주주특정증권등소유상황보고서,20260407003018,insider
20260402,휴림로봇,090710,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등              ,20260402901037,insider
20260331,휴림로봇,090710,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20260331904763,insider
20260325,휴림로봇,090710,주식등의대량보유상황보고서(일반),20260325001246,insider
20260311,휴림로봇,090710,주식등의대량보유상황보고서(일반),20260311004167,insider
20260304,휴림로봇,090710,임원ㆍ주요주주특정증권등거래계획보고서,20260304001703,insider
20260206,휴림로봇,090710,주식등의대량보유상황보고서(일반),20260206001990,insider
20260206,휴림로봇,090710,임원ㆍ주요주주특정증권등소유상황보고서,20260206001969,insider
20251229,휴림로봇,090710,임원ㆍ주요주주특정증권등거래계획보고서,20251229000723,insider
20251110,휴림로봇,090710,주식등의대량보유상황보고서(약식),20251110000317,insider
20251030,휴림로봇,090710,임원ㆍ주요주주특정증권등소유상황보고서,20251030000482,insider
20250926,휴림로봇,090710,주식등의대량보유상황보고서(일반),20250926000709,insider
20250926,휴림로봇,090710,임원ㆍ주요주주특정증권등소유상황보고서,20250926000697,insider
20250926,휴림로봇,090710,임원ㆍ주요주주특정증권등소유상황보고서,20250926000692,insider
20250730,휴림로봇,090710,임원ㆍ주요주주특정증권등소유상황보고서,20250730000346,insider
