rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260529,BGF리테일,282330,최대주주등소유주식변동신고서              ,20260529801321,insider
20260529,BGF리테일,282330,주식등의대량보유상황보고서(일반),20260529001530,insider
20260401,BGF리테일,282330,최대주주등소유주식변동신고서              ,20260401801474,insider
20260401,BGF리테일,282330,주식등의대량보유상황보고서(일반),20260401004615,insider
20260401,BGF리테일,282330,주식등의대량보유상황보고서(약식),20260401004250,insider
20260305,BGF리테일,282330,최대주주등소유주식변동신고서              ,20260305801385,insider
20260305,BGF리테일,282330,주식등의대량보유상황보고서(일반),20260305001209,insider
20260210,BGF리테일,282330,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260210800636,dividend
20260210,BGF리테일,282330,현금ㆍ현물배당결정              ,20260210800578,dividend
20260122,BGF리테일,282330,주식등의대량보유상황보고서(일반),20260122000347,insider
20260108,BGF리테일,282330,최대주주등소유주식변동신고서              ,20260108800576,insider
20260108,BGF리테일,282330,주식등의대량보유상황보고서(일반),20260108000510,insider
20251205,BGF리테일,282330,최대주주등소유주식변동신고서              ,20251205800518,insider
20251205,BGF리테일,282330,주식등의대량보유상황보고서(일반),20251205000412,insider
20251023,BGF리테일,282330,주식등의대량보유상황보고서(일반),20251023000244,insider
20250918,BGF리테일,282330,최대주주등소유주식변동신고서              ,20250918800271,insider
20250918,BGF리테일,282330,주식등의대량보유상황보고서(일반),20250918000284,insider
20250723,BGF리테일,282330,주식등의대량보유상황보고서(일반),20250723000240,insider
20250702,BGF리테일,282330,주식등의대량보유상황보고서(약식),20250702000092,insider
