rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260223,에코프로에이치엔,383310,현금ㆍ현물배당결정              ,20260223901051,dividend
20260223,에코프로에이치엔,383310,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260223900934,dividend
20260220,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20260220001075,insider
20260206,에코프로에이치엔,383310,주식등의대량보유상황보고서(일반),20260206001791,insider
20260108,에코프로에이치엔,383310,주식등의대량보유상황보고서(일반),20260108000572,insider
20260108,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20260108000556,insider
20251205,에코프로에이치엔,383310,주식등의대량보유상황보고서(일반),20251205000240,insider
20251205,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251205000215,insider
20251201,에코프로에이치엔,383310,자기주식처분결과보고서,20251201000618,buyback
20251120,에코프로에이치엔,383310,주요사항보고서(자기주식처분결정),20251120000405,buyback
20251029,에코프로에이치엔,383310,주식등의대량보유상황보고서(일반),20251029000133,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000131,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000126,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000123,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000119,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000117,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000115,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000113,insider
20251029,에코프로에이치엔,383310,임원ㆍ주요주주특정증권등소유상황보고서,20251029000111,insider
20251023,에코프로에이치엔,383310,자기주식처분결과보고서,20251023000230,buyback
20251020,에코프로에이치엔,383310,주요사항보고서(자기주식처분결정),20251020000264,buyback
