rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260511,삼성SDI,006400,최대주주등소유주식변동신고서              ,20260511800135,insider
20260401,삼성SDI,006400,최대주주등소유주식변동신고서              ,20260401800158,insider
20260330,삼성SDI,006400,임원ㆍ주요주주특정증권등소유상황보고서,20260330001339,insider
20260310,삼성SDI,006400,최대주주등소유주식변동신고서              ,20260310800985,insider
20260211,삼성SDI,006400,최대주주등소유주식변동신고서              ,20260211800168,insider
20260119,삼성SDI,006400,임원ㆍ주요주주특정증권등소유상황보고서,20260119000014,insider
20260107,삼성SDI,006400,최대주주등소유주식변동신고서              ,20260107800453,insider
20251209,삼성SDI,006400,최대주주등소유주식변동신고서              ,20251209800083,insider
20251202,삼성SDI,006400,임원ㆍ주요주주특정증권등소유상황보고서,20251202000126,insider
20251107,삼성SDI,006400,최대주주등소유주식변동신고서              ,20251107800242,insider
20251015,삼성SDI,006400,최대주주등소유주식변동신고서              ,20251015800085,insider
20250909,삼성SDI,006400,최대주주등소유주식변동신고서              ,20250909800284,insider
20250805,삼성SDI,006400,최대주주등소유주식변동신고서              ,20250805800179,insider
20250708,삼성SDI,006400,최대주주등소유주식변동신고서              ,20250708800177,insider
20250702,삼성SDI,006400,주식등의대량보유상황보고서(약식),20250702000280,insider
