rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260508,롯데쇼핑,023530,주식등의대량보유상황보고서(일반),20260508001034,insider
20260508,롯데쇼핑,023530,최대주주등소유주식변동신고서              ,20260508801186,insider
20260402,롯데쇼핑,023530,임원ㆍ주요주주특정증권등소유상황보고서,20260402001942,insider
20260401,롯데쇼핑,023530,주식등의대량보유상황보고서(약식),20260401004336,insider
20260320,롯데쇼핑,023530,최대주주등소유주식변동신고서              ,20260320802026,insider
20260320,롯데쇼핑,023530,임원ㆍ주요주주특정증권등소유상황보고서,20260320000431,insider
20260205,롯데쇼핑,023530,현금ㆍ현물배당결정              ,20260205800941,dividend
20260205,롯데쇼핑,023530,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260205800919,dividend
20260203,롯데쇼핑,023530,최대주주등소유주식변동신고서              ,20260203800949,insider
20260128,롯데쇼핑,023530,주식등의대량보유상황보고서(일반),20260128000438,insider
20251216,롯데쇼핑,023530,기타경영사항(자율공시)              (배당기준일 변경 안내),20251216800779,dividend
20251208,롯데쇼핑,023530,임원ㆍ주요주주특정증권등소유상황보고서,20251208000049,insider
20251113,롯데쇼핑,023530,임원ㆍ주요주주특정증권등소유상황보고서,20251113000745,insider
20251107,롯데쇼핑,023530,최대주주등소유주식변동신고서              ,20251107800308,insider
20251001,롯데쇼핑,023530,주식등의대량보유상황보고서(약식),20251001000404,insider
20250808,롯데쇼핑,023530,최대주주등소유주식변동신고서              ,20250808800524,insider
20250730,롯데쇼핑,023530,주식등의대량보유상황보고서(일반),20250730000146,insider
20250717,롯데쇼핑,023530,최대주주등소유주식변동신고서              ,20250717800032,insider
20250717,롯데쇼핑,023530,주식등의대량보유상황보고서(일반),20250717000007,insider
20250702,롯데쇼핑,023530,주식등의대량보유상황보고서(약식),20250702000181,insider
20250630,롯데쇼핑,023530,주식등의대량보유상황보고서(일반),20250630000872,insider
