rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260422,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20260422000356,insider
20260406,제이에스링크,127120,주식등의대량보유상황보고서(일반),20260406004322,insider
20260406,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20260406003452,insider
20260227,제이에스링크,127120,주식등의대량보유상황보고서(일반),20260227007413,insider
20260209,제이에스링크,127120,주식등의대량보유상황보고서(일반),20260209000507,insider
20260209,제이에스링크,127120,주식등의대량보유상황보고서(일반),20260209000480,insider
20260209,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20260209000476,insider
20260107,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20260107000004,insider
20260107,제이에스링크,127120,주식등의대량보유상황보고서(일반),20260107000003,insider
20260105,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20260105000004,insider
20260105,제이에스링크,127120,주식등의대량보유상황보고서(일반),20260105000003,insider
20251229,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251229000017,insider
20251229,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251229000016,insider
20251217,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251217000002,insider
20251215,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251215000030,insider
20251212,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251212000042,insider
20251209,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251209000284,insider
20251204,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251204000089,insider
20251204,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251204000062,insider
20251202,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251202000043,insider
20251201,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251201000523,insider
20251127,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251127000806,insider
20251125,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251125000568,insider
20251125,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251125000185,insider
20251124,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251124000069,insider
20251121,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251121000288,insider
20251120,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251120000392,insider
20251119,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251119000153,insider
20251119,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251119000139,insider
20251119,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251119000127,insider
20251118,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251118000262,insider
20251118,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251118000058,insider
20251118,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251118000052,insider
20251117,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251117000049,insider
20251104,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20251104000308,insider
20251104,제이에스링크,127120,주식등의대량보유상황보고서(일반),20251104000178,insider
20250930,제이에스링크,127120,주식등의대량보유상황보고서(일반),20250930000288,insider
20250930,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20250930000158,insider
20250829,제이에스링크,127120,주식등의대량보유상황보고서(일반),20250829000916,insider
20250829,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20250829000895,insider
20250806,제이에스링크,127120,임원ㆍ주요주주특정증권등소유상황보고서,20250806000065,insider
20250806,제이에스링크,127120,주식등의대량보유상황보고서(일반),20250806000062,insider
