rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260527,감성코퍼레이션,036620,임원ㆍ주요주주특정증권등소유상황보고서,20260527000031,insider
20260508,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20260508000901,insider
20260402,감성코퍼레이션,036620,현금ㆍ현물배당결정              ,20260402900446,dividend
20260317,감성코퍼레이션,036620,자기주식취득결과보고서,20260317000828,buyback
20260312,감성코퍼레이션,036620,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20260312900534,dividend
20260304,감성코퍼레이션,036620,주요사항보고서(자기주식취득결정),20260304001042,buyback
20260206,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20260206002027,insider
20260123,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20260123000322,insider
20260119,감성코퍼레이션,036620,임원ㆍ주요주주특정증권등소유상황보고서,20260119000032,insider
20260102,감성코퍼레이션,036620,주식등의대량보유상황보고서(약식),20260102000262,insider
20251023,감성코퍼레이션,036620,임원ㆍ주요주주특정증권등소유상황보고서,20251023000068,insider
20251017,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20251017000426,insider
20251014,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20251014000123,insider
20251002,감성코퍼레이션,036620,임원ㆍ주요주주특정증권등소유상황보고서,20251002000051,insider
20251001,감성코퍼레이션,036620,주식등의대량보유상황보고서(약식),20251001000236,insider
20250919,감성코퍼레이션,036620,자기주식취득결과보고서,20250919000490,buyback
20250903,감성코퍼레이션,036620,주요사항보고서(자기주식취득결정),20250903000147,buyback
20250827,감성코퍼레이션,036620,임원ㆍ주요주주특정증권등소유상황보고서,20250827000220,insider
20250808,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20250808000574,insider
20250728,감성코퍼레이션,036620,주식등의대량보유상황보고서(일반),20250728000288,insider
20250721,감성코퍼레이션,036620,자기주식취득결과보고서,20250721000017,buyback
20250618,감성코퍼레이션,036620,주요사항보고서(자기주식취득결정),20250618000242,buyback
