rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260407,에스에프에이,056190,주식등의대량보유상황보고서(일반),20260407002793,insider
20260220,에스에프에이,056190,임원ㆍ주요주주특정증권등소유상황보고서,20260220001577,insider
20260212,에스에프에이,056190,현금ㆍ현물배당결정              ,20260212900747,dividend
20260114,에스에프에이,056190,임원ㆍ주요주주특정증권등소유상황보고서,20260114000180,insider
20260102,에스에프에이,056190,주식등의대량보유상황보고서(약식),20260102000269,insider
20251203,에스에프에이,056190,주식등의대량보유상황보고서(약식),20251203000295,insider
20251201,에스에프에이,056190,주식등의대량보유상황보고서(일반),20251201000562,insider
20251126,에스에프에이,056190,임원ㆍ주요주주특정증권등소유상황보고서,20251126000410,insider
20251114,에스에프에이,056190,주요사항보고서(자기주식취득신탁계약체결결정),20251114000670,buyback
20251113,에스에프에이,056190,주요사항보고서(자기주식취득신탁계약해지결정),20251113000409,buyback
20251020,에스에프에이,056190,주식등의대량보유상황보고서(일반),20251020000182,insider
20251002,에스에프에이,056190,주식등의대량보유상황보고서(약식),20251002000508,insider
20251001,에스에프에이,056190,주식등의대량보유상황보고서(약식),20251001000487,insider
20250918,에스에프에이,056190,주식등의대량보유상황보고서(일반),20250918000321,insider
20250813,에스에프에이,056190,현금ㆍ현물배당결정              (분기배당),20250813900796,dividend
20250708,에스에프에이,056190,주식등의대량보유상황보고서(약식),20250708000416,insider
20250618,에스에프에이,056190,주식등의대량보유상황보고서(일반),20250618000356,insider
20250618,에스에프에이,056190,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,20250618900368,dividend
