rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260602,ISC,095340,주식등의대량보유상황보고서(약식),20260602000326,insider
20260415,ISC,095340,주식등의대량보유상황보고서(약식),20260415000557,insider
20260406,ISC,095340,[기재정정]자기주식처분결과보고서,20260406004300,buyback
20260406,ISC,095340,[기재정정]자기주식처분결과보고서,20260406004276,buyback
20260401,ISC,095340,주식등의대량보유상황보고서(약식),20260401004587,insider
20260326,ISC,095340,임원ㆍ주요주주특정증권등소유상황보고서,20260326001439,insider
20260305,ISC,095340,주식등의대량보유상황보고서(일반),20260305001334,insider
20260305,ISC,095340,임원ㆍ주요주주특정증권등소유상황보고서,20260305001304,insider
20260305,ISC,095340,주식등의대량보유상황보고서(일반),20260305001303,insider
20260210,ISC,095340,주식등의대량보유상황보고서(약식),20260210000738,insider
20260203,ISC,095340,현금ㆍ현물배당결정              ,20260203900881,dividend
20260202,ISC,095340,주식등의대량보유상황보고서(약식),20260202001084,insider
20260109,ISC,095340,주식등의대량보유상황보고서(약식),20260109000574,insider
20260102,ISC,095340,주식등의대량보유상황보고서(약식),20260102000297,insider
20251010,ISC,095340,주식등의대량보유상황보고서(약식),20251010000191,insider
20251001,ISC,095340,주식등의대량보유상황보고서(약식),20251001000247,insider
20250623,ISC,095340,주식등의대량보유상황보고서(약식),20250623000226,insider
