rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260410,셀트리온제약,068760,주식등의대량보유상황보고서(일반),20260410003225,insider
20260410,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260410003220,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003148,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003130,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003112,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003087,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003066,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003049,insider
20260403,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260403003030,insider
20260226,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260226005063,insider
20260205,셀트리온제약,068760,임원ㆍ주요주주특정증권등소유상황보고서,20260205000433,insider
20251230,셀트리온제약,068760,[기재정정]현금ㆍ현물배당결정              ,20251230900608,dividend
20251211,셀트리온제약,068760,주식배당결정              ,20251211900085,dividend
