rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260520,SK,034730,최대주주등소유주식변동신고서              ,20260520800611,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000289,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000281,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000278,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000271,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000261,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000252,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000240,insider
20260520,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260520000232,insider
20260519,SK,034730,주식등의대량보유상황보고서(일반),20260519000293,insider
20260519,SK,034730,자기주식처분결과보고서,20260519000164,buyback
20260512,SK,034730,주요사항보고서(자기주식처분결정),20260512000680,buyback
20260427,SK,034730,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260427801047,buyback
20260427,SK,034730,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260427801019,dividend
20260427,SK,034730,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260427801014,dividend
20260413,SK,034730,주식등의대량보유상황보고서(일반),20260413002952,insider
20260407,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260407002885,insider
20260407,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260407002822,insider
20260407,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260407002783,insider
20260407,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260407002722,insider
20260407,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260407002658,insider
20260407,SK,034730,최대주주등소유주식변동신고서              ,20260407800588,insider
20260403,SK,034730,자기주식처분결과보고서,20260403002861,buyback
20260327,SK,034730,기업가치제고계획(자율공시)              (고배당기업 표시를 위한 재공시),20260327802307,dividend
20260327,SK,034730,주식등의대량보유상황보고서(일반),20260327001188,insider
20260326,SK,034730,주요사항보고서(자기주식처분결정),20260326001465,buyback
20260306,SK,034730,최대주주등소유주식변동신고서              ,20260306801373,insider
20260220,SK,034730,최대주주등소유주식변동신고서              ,20260220801192,insider
20260210,SK,034730,[기재정정]현금ㆍ현물배당결정              ,20260210801353,dividend
20260210,SK,034730,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260210801328,dividend
20260209,SK,034730,최대주주등소유주식변동신고서              ,20260209801472,insider
20260209,SK,034730,임원ㆍ주요주주특정증권등소유상황보고서,20260209000557,insider
20260206,SK,034730,주식등의대량보유상황보고서(일반),20260206001885,insider
20260204,SK,034730,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260204800808,buyback
20260128,SK,034730,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260128800865,buyback
20260116,SK,034730,최대주주등소유주식변동신고서              ,20260116800806,insider
20251208,SK,034730,주식등의대량보유상황보고서(일반),20251208000304,insider
20251114,SK,034730,최대주주등소유주식변동신고서              ,20251114801302,insider
20251027,SK,034730,최대주주등소유주식변동신고서              ,20251027800577,insider
20251027,SK,034730,주식등의대량보유상황보고서(일반),20251027000317,insider
20251027,SK,034730,[기재정정]최대주주등소유주식변동신고서              ,20251027800309,insider
20250826,SK,034730,주식등의대량보유상황보고서(일반),20250826000310,insider
20250730,SK,034730,현금ㆍ현물배당결정              ,20250730800434,dividend
20250730,SK,034730,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250730800430,dividend
20250728,SK,034730,주식등의대량보유상황보고서(일반),20250728000313,insider
20250725,SK,034730,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250725800009,dividend
20250725,SK,034730,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250725800003,dividend
20250625,SK,034730,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20250625800598,buyback
20250620,SK,034730,최대주주등소유주식변동신고서              ,20250620800448,insider
20250616,SK,034730,주식등의대량보유상황보고서(일반),20250616000281,insider
