rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260427,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20260427000434,insider
20260422,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20260422000609,insider
20260401,농심,004370,주식등의대량보유상황보고서(약식),20260401002998,insider
20260312,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20260312000305,insider
20260225,농심,004370,주식등의대량보유상황보고서(일반),20260225004234,insider
20260211,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20260211000727,insider
20260204,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20260204000357,insider
20260130,농심,004370,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260130800865,dividend
20260130,농심,004370,현금ㆍ현물배당결정              ,20260130800797,dividend
20260102,농심,004370,주식등의대량보유상황보고서(약식),20260102000194,insider
20251222,농심,004370,최대주주등소유주식변동신고서              ,20251222800507,insider
20251222,농심,004370,주식등의대량보유상황보고서(일반),20251222000267,insider
20251216,농심,004370,기타경영사항(자율공시)              (배당기준일 변경 안내),20251216801254,dividend
20251124,농심,004370,최대주주등소유주식변동신고서              ,20251124800382,insider
20251124,농심,004370,주식등의대량보유상황보고서(일반),20251124000184,insider
20251017,농심,004370,주식등의대량보유상황보고서(일반),20251017000384,insider
20251002,농심,004370,주식등의대량보유상황보고서(일반),20251002000375,insider
20251001,농심,004370,주식등의대량보유상황보고서(약식),20251001000333,insider
20250702,농심,004370,주식등의대량보유상황보고서(약식),20250702000272,insider
20250627,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20250627000114,insider
20250626,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20250626000405,insider
20250624,농심,004370,임원ㆍ주요주주특정증권등소유상황보고서,20250624000395,insider
