rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260608,NC,036570,주식등의대량보유상황보고서(약식),20260608000201,insider
20260514,NC,036570,임원ㆍ주요주주특정증권등소유상황보고서,20260514000915,insider
20260428,NC,036570,최대주주등소유주식변동신고서              ,20260428800868,insider
20260428,NC,036570,자기주식처분결과보고서,20260428000657,buyback
20260414,NC,036570,주요사항보고서(자기주식처분결정),20260414001653,buyback
20260401,NC,036570,주식등의대량보유상황보고서(약식),20260401004096,insider
20260210,NC,036570,현금ㆍ현물배당결정              ,20260210800727,dividend
20260210,NC,036570,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260210800717,dividend
20260105,NC,036570,주식등의대량보유상황보고서(약식),20260105000148,insider
20260105,NC,036570,주식등의대량보유상황보고서(약식),20260105000146,insider
20260102,NC,036570,주식등의대량보유상황보고서(약식),20260102000260,insider
20251114,NC,036570,최대주주등소유주식변동신고서              ,20251114802941,insider
20250722,NC,036570,최대주주등소유주식변동신고서              ,20250722800385,insider
20250703,NC,036570,임원ㆍ주요주주특정증권등소유상황보고서,20250703000395,insider
20250703,NC,036570,최대주주등소유주식변동신고서              ,20250703800524,insider
20250702,NC,036570,주식등의대량보유상황보고서(약식),20250702000176,insider
