rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260401,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20260401005049,insider
20260309,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20260309001236,insider
20260209,HD한국조선해양,009540,현금ㆍ현물배당결정              ,20260209800575,dividend
20260209,HD한국조선해양,009540,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260209800564,dividend
20260206,HD한국조선해양,009540,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260206801203,dividend
20260206,HD한국조선해양,009540,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260206801029,dividend
20260206,HD한국조선해양,009540,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260206800965,dividend
20251212,HD한국조선해양,009540,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251212800615,dividend
20251107,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20251107000228,insider
20251106,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20251106000217,insider
20251106,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20251106000119,insider
20251024,HD한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,20251024000108,insider
20250813,HD한국조선해양,009540,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250813800946,dividend
20250813,HD한국조선해양,009540,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250813800930,dividend
20250731,HD한국조선해양,009540,현금ㆍ현물배당결정              ,20250731800230,dividend
20250730,HD한국조선해양,009540,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20250730800534,dividend
