rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260504,아모레퍼시픽홀딩스,002790,자기주식처분결과보고서,20260504000357,buyback
20260429,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260429800011,buyback
20260429,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정),20260429000005,buyback
20260403,아모레퍼시픽홀딩스,002790,최대주주등소유주식변동신고서              ,20260403801005,insider
20260403,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(일반),20260403002705,insider
20260401,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(약식),20260401004849,insider
20260330,아모레퍼시픽홀딩스,002790,[기재정정]현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260330801829,dividend
20260326,아모레퍼시픽홀딩스,002790,기업가치제고계획(자율공시)              (고배당기업 표시를 위한 재공시),20260326801690,dividend
20260309,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식취득결정)(자회사의 주요경영사항)              ,20260309800589,buyback
20260220,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(일반),20260220001234,insider
20260220,아모레퍼시픽홀딩스,002790,최대주주등소유주식변동신고서              ,20260220800382,insider
20260209,아모레퍼시픽홀딩스,002790,자기주식처분결과보고서,20260209000359,buyback
20260209,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정),20260206002154,buyback
20260206,아모레퍼시픽홀딩스,002790,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260206802715,dividend
20260206,아모레퍼시픽홀딩스,002790,현금ㆍ현물배당결정              ,20260206802701,dividend
20260206,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20260206802671,buyback
20260206,아모레퍼시픽홀딩스,002790,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260206802548,dividend
20260102,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(약식),20260102000182,insider
20251215,아모레퍼시픽홀딩스,002790,기타경영사항(자율공시)              (배당기준일 안내),20251215800240,dividend
20251201,아모레퍼시픽홀딩스,002790,[기재정정]주식등의대량보유상황보고서(일반),20251201000735,insider
20251201,아모레퍼시픽홀딩스,002790,[기재정정]최대주주등소유주식변동신고서              ,20251201800888,insider
20251110,아모레퍼시픽홀딩스,002790,자기주식처분결과보고서,20251110000246,buyback
20251106,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정),20251106000383,buyback
20251106,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20251106800647,buyback
20250924,아모레퍼시픽홀딩스,002790,최대주주등소유주식변동신고서              ,20250924800209,insider
20250924,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(일반),20250924000190,insider
20250912,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(일반),20250912000140,insider
20250912,아모레퍼시픽홀딩스,002790,최대주주등소유주식변동신고서              ,20250912800135,insider
20250904,아모레퍼시픽홀딩스,002790,임원ㆍ주요주주특정증권등소유상황보고서,20250904000107,insider
20250807,아모레퍼시픽홀딩스,002790,최대주주등소유주식변동신고서              ,20250807800090,insider
20250807,아모레퍼시픽홀딩스,002790,주식등의대량보유상황보고서(일반),20250807000088,insider
20250806,아모레퍼시픽홀딩스,002790,임원ㆍ주요주주특정증권등소유상황보고서,20250806000370,insider
20250806,아모레퍼시픽홀딩스,002790,임원ㆍ주요주주특정증권등소유상황보고서,20250806000367,insider
20250806,아모레퍼시픽홀딩스,002790,임원ㆍ주요주주특정증권등소유상황보고서,20250806000363,insider
20250804,아모레퍼시픽홀딩스,002790,자기주식처분결과보고서,20250804000141,buyback
20250801,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식취득결정)(자회사의 주요경영사항)              ,20250801800305,buyback
20250801,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정),20250801000294,buyback
20250801,아모레퍼시픽홀딩스,002790,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,20250801800265,buyback
