rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260522,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20260522000484,insider
20260506,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260506000531,insider
20260401,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260401004267,insider
20260401,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20260401004203,insider
20260311,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260311004401,insider
20260305,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260305001332,insider
20260210,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260210000775,insider
20260210,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20260210000754,insider
20260206,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260206001458,insider
20260202,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260202001121,insider
20260105,차바이오텍,085660,주식등의대량보유상황보고서(일반),20260105000345,insider
20251218,차바이오텍,085660,주식등의대량보유상황보고서(일반),20251218000321,insider
20251205,차바이오텍,085660,주식등의대량보유상황보고서(일반),20251205000414,insider
20251030,차바이오텍,085660,주식등의대량보유상황보고서(일반),20251030000479,insider
20251013,차바이오텍,085660,주식등의대량보유상황보고서(일반),20251013000227,insider
20250908,차바이오텍,085660,주식등의대량보유상황보고서(일반),20250908000270,insider
20250825,차바이오텍,085660,주식등의대량보유상황보고서(일반),20250825000384,insider
20250804,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250804000243,insider
20250724,차바이오텍,085660,주식등의대량보유상황보고서(일반),20250724000526,insider
20250724,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250724000519,insider
20250623,차바이오텍,085660,주식등의대량보유상황보고서(일반),20250623000106,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000099,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000096,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000095,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000092,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000086,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000081,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000077,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000067,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000060,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000055,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000050,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000047,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000041,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000036,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000033,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000027,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000023,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000022,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000021,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000018,insider
20250623,차바이오텍,085660,임원ㆍ주요주주특정증권등소유상황보고서,20250623000016,insider
