rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260605,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20260605000215,insider
20260519,대한유화,006650,최대주주등소유주식변동신고서              ,20260519800456,insider
20260402,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20260402001721,insider
20260401,대한유화,006650,주식등의대량보유상황보고서(약식),20260401002851,insider
20260223,대한유화,006650,현금ㆍ현물배당결정              ,20260223800832,dividend
20260120,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20260120000201,insider
20260113,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20260113000385,insider
20260105,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20260105000246,insider
20260102,대한유화,006650,주식등의대량보유상황보고서(약식),20260102000207,insider
20251023,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20251023000134,insider
20251023,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20251023000075,insider
20251020,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20251020000146,insider
20251017,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20251017000194,insider
20251014,대한유화,006650,임원ㆍ주요주주특정증권등소유상황보고서,20251014000262,insider
20250905,대한유화,006650,최대주주등소유주식변동신고서              ,20250905800356,insider
