rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260422,현대힘스,460930,주식등의대량보유상황보고서(일반),20260422000632,insider
20260211,현대힘스,460930,현금ㆍ현물배당결정              ,20260211900179,dividend
20260122,현대힘스,460930,주식등의대량보유상황보고서(일반),20260122000305,insider
20260122,현대힘스,460930,임원ㆍ주요주주특정증권등소유상황보고서,20260122000303,insider
20251017,현대힘스,460930,주식등의대량보유상황보고서(일반),20251017000457,insider
20251017,현대힘스,460930,임원ㆍ주요주주특정증권등소유상황보고서,20251017000447,insider
20251013,현대힘스,460930,임원ㆍ주요주주특정증권등소유상황보고서,20251013000240,insider
20251010,현대힘스,460930,임원ㆍ주요주주특정증권등소유상황보고서,20251010000247,insider
20251001,현대힘스,460930,주식등의대량보유상황보고서(일반),20251001000758,insider
20250701,현대힘스,460930,임원ㆍ주요주주특정증권등소유상황보고서,20250701000035,insider
