rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260602,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260602000497,insider
20260519,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260519000101,insider
20260424,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260424000227,insider
20260422,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260422000618,insider
20260306,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260306000001,insider
20260204,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260204000235,insider
20260109,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260109000002,insider
20260108,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260108000001,insider
20260106,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20260106000003,insider
20251210,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251210000473,insider
20251210,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251210000244,insider
20251205,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251205000430,insider
20251203,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251203000136,insider
20251128,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251128001683,insider
20251113,LG에너지솔루션,373220,최대주주등소유주식변동신고서              ,20251113800626,insider
20251113,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251113000557,insider
20251106,LG에너지솔루션,373220,최대주주등소유주식변동신고서              ,20251106800132,insider
20251106,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251106000037,insider
20251106,LG에너지솔루션,373220,주식등의대량보유상황보고서(일반),20251106000030,insider
20251103,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251103000234,insider
20251016,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20251016000333,insider
20251001,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등거래계획보고서,20251001000515,insider
20250814,LG에너지솔루션,373220,최대주주등소유주식변동신고서              ,20250814802837,insider
20250814,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20250814003362,insider
20250730,LG에너지솔루션,373220,임원ㆍ주요주주특정증권등소유상황보고서,20250730000172,insider
