rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260601,LIG디펜스앤에어로스페이스,079550,임원ㆍ주요주주특정증권등소유상황보고서,20260601001472,insider
20260410,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(약식),20260410000873,insider
20260401,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(약식),20260401004056,insider
20260306,LIG디펜스앤에어로스페이스,079550,임원ㆍ주요주주특정증권등소유상황보고서,20260306000266,insider
20260227,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(일반),20260227004948,insider
20260213,LIG디펜스앤에어로스페이스,079550,현금ㆍ현물배당결정              ,20260213800840,dividend
20260213,LIG디펜스앤에어로스페이스,079550,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260213800818,dividend
20260106,LIG디펜스앤에어로스페이스,079550,임원ㆍ주요주주특정증권등소유상황보고서,20260106000496,insider
20260102,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(약식),20260102000281,insider
20250827,LIG디펜스앤에어로스페이스,079550,주식등의대량보유상황보고서(일반),20250827000218,insider
