rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260605,코나아이,052400,[기재정정]주요사항보고서(자기주식취득결정),20260605000384,buyback
20260407,코나아이,052400,주식등의대량보유상황보고서(일반),20260407003300,insider
20260407,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260407002250,insider
20260407,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260407002246,insider
20260401,코나아이,052400,주식등의대량보유상황보고서(약식),20260401002342,insider
20260316,코나아이,052400,배당락              (현금배당),20260316901485,dividend
20260312,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260312000365,insider
20260312,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260312000089,insider
20260219,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260219001439,insider
20260206,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260206001982,insider
20260203,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20260203000116,insider
20260126,코나아이,052400,현금ㆍ현물배당결정              ,20260126900215,dividend
20260126,코나아이,052400,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260126900213,dividend
20251229,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20251229000176,insider
20251229,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20251229000171,insider
20251224,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20251224000467,insider
20250929,코나아이,052400,주식등의대량보유상황보고서(일반),20250929000353,insider
20250822,코나아이,052400,자기주식처분결과보고서,20250822000279,buyback
20250822,코나아이,052400,주식등의대량보유상황보고서(일반),20250822000277,insider
20250812,코나아이,052400,주요사항보고서(자기주식처분결정),20250812000636,buyback
20250707,코나아이,052400,임원ㆍ주요주주특정증권등소유상황보고서,20250707000344,insider
20250704,코나아이,052400,주식등의대량보유상황보고서(일반),20250704000447,insider
