rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260529,대주전자재료,078600,주식등의대량보유상황보고서(약식),20260529001737,insider
20260430,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260430000904,insider
20260430,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260430000879,insider
20260428,대주전자재료,078600,주식등의대량보유상황보고서(일반),20260428000560,insider
20260415,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260415000043,insider
20260410,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260410000202,insider
20260407,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260407002738,insider
20260402,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260402002442,insider
20260401,대주전자재료,078600,주식등의대량보유상황보고서(약식),20260401002393,insider
20260312,대주전자재료,078600,주식등의대량보유상황보고서(약식),20260312000784,insider
20260223,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20260223003431,insider
20260204,대주전자재료,078600,현금ㆍ현물배당결정              ,20260204901058,dividend
20251204,대주전자재료,078600,자기주식처분결과보고서,20251204000115,buyback
20251203,대주전자재료,078600,주요사항보고서(자기주식처분결정),20251203000257,buyback
20251203,대주전자재료,078600,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251203900321,dividend
20250731,대주전자재료,078600,주식등의대량보유상황보고서(일반),20250731000456,insider
20250731,대주전자재료,078600,[기재정정]주식등의대량보유상황보고서(일반),20250731000445,insider
20250729,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20250729000297,insider
20250722,대주전자재료,078600,임원ㆍ주요주주특정증권등소유상황보고서,20250722000102,insider
20250702,대주전자재료,078600,주식등의대량보유상황보고서(약식),20250702000162,insider
