rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260529,제일기획,030000,최대주주등소유주식변동신고서              ,20260529800805,insider
20260508,제일기획,030000,최대주주등소유주식변동신고서              ,20260508800409,insider
20260403,제일기획,030000,최대주주등소유주식변동신고서              ,20260403800966,insider
20260401,제일기획,030000,주식등의대량보유상황보고서(약식),20260401003746,insider
20260304,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20260304001181,insider
20260227,제일기획,030000,최대주주등소유주식변동신고서              ,20260227800672,insider
20260202,제일기획,030000,현금ㆍ현물배당결정              ,20260202800429,dividend
20260130,제일기획,030000,최대주주등소유주식변동신고서              ,20260130800586,insider
20260129,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20260129000607,insider
20260105,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20260105000183,insider
20260105,제일기획,030000,최대주주등소유주식변동신고서              ,20260105800165,insider
20260102,제일기획,030000,주식등의대량보유상황보고서(약식),20260102000250,insider
20251128,제일기획,030000,최대주주등소유주식변동신고서              ,20251128800509,insider
20251117,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20251117000084,insider
20251114,제일기획,030000,최대주주등소유주식변동신고서              ,20251114800490,insider
20251110,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20251110000269,insider
20251103,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20251103000181,insider
20251031,제일기획,030000,최대주주등소유주식변동신고서              ,20251031800290,insider
20251029,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20251029000014,insider
20251029,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20251029000007,insider
20251002,제일기획,030000,최대주주등소유주식변동신고서              ,20251002800132,insider
20251001,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20251001000373,insider
20250829,제일기획,030000,최대주주등소유주식변동신고서              ,20250829800665,insider
20250804,제일기획,030000,최대주주등소유주식변동신고서              ,20250804800053,insider
20250704,제일기획,030000,최대주주등소유주식변동신고서              ,20250704800606,insider
20250703,제일기획,030000,임원ㆍ주요주주특정증권등소유상황보고서,20250703000320,insider
