rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260601,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20260601001331,insider
20260514,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260514000920,insider
20260507,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20260507000158,insider
20260506,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260506000289,insider
20260506,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20260506000268,insider
20260428,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260428000627,insider
20260403,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260403002639,insider
20260402,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260402001539,insider
20260401,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20260401001920,insider
20260303,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260303002529,insider
20260303,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20260303002495,insider
20260209,CJ대한통운,000120,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260209801530,dividend
20260209,CJ대한통운,000120,현금ㆍ현물배당결정              ,20260209801488,dividend
20260202,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260202001062,insider
20260115,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20260115000159,insider
20260105,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20260105000192,insider
20251218,CJ대한통운,000120,기타경영사항(자율공시)              (배당기준일 안내),20251218800625,dividend
20251201,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20251201000343,insider
20251127,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20251127000982,insider
20250930,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20250930000344,insider
20250901,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20250901000379,insider
20250901,CJ대한통운,000120,주식등의대량보유상황보고서(약식),20250901000362,insider
20250801,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20250801000218,insider
20250702,CJ대한통운,000120,임원ㆍ주요주주특정증권등소유상황보고서,20250702000339,insider
