rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260608,케이씨씨,002380,주식등의대량보유상황보고서(일반),20260608000238,insider
20260522,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20260522000350,insider
20260508,케이씨씨,002380,주식등의대량보유상황보고서(일반),20260508000776,insider
20260430,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20260430000894,insider
20260428,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20260428000368,insider
20260402,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20260402001671,insider
20260211,케이씨씨,002380,현금ㆍ현물배당결정              ,20260211801023,dividend
20260211,케이씨씨,002380,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260211800914,dividend
20260130,케이씨씨,002380,주식등의대량보유상황보고서(일반),20260130000446,insider
20260126,케이씨씨,002380,주식등의대량보유상황보고서(일반),20260126000332,insider
20260106,케이씨씨,002380,주식등의대량보유상황보고서(일반),20260106000465,insider
20260105,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20260105000235,insider
20260102,케이씨씨,002380,주식등의대량보유상황보고서(약식),20260102000178,insider
20251216,케이씨씨,002380,기타경영사항(자율공시)              (배당기준일 안내),20251216800423,dividend
20251205,케이씨씨,002380,주식등의대량보유상황보고서(일반),20251205000061,insider
20251001,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20251001000316,insider
20250703,케이씨씨,002380,현금ㆍ현물배당결정              ,20250703800472,dividend
20250703,케이씨씨,002380,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250703800464,dividend
20250703,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20250703000241,insider
20250703,케이씨씨,002380,임원ㆍ주요주주특정증권등소유상황보고서,20250703000014,insider
20250703,케이씨씨,002380,주식등의대량보유상황보고서(일반),20250703000011,insider
20250618,케이씨씨,002380,기타경영사항(자율공시)              (배당기준일 변경 안내),20250618800335,dividend
