rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260408,한화오션,042660,최대주주등소유주식변동신고서              ,20260408801017,insider
20260408,한화오션,042660,주식등의대량보유상황보고서(일반),20260408002803,insider
20260408,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20260408000663,insider
20260407,한화오션,042660,자기주식취득결과보고서,20260407002509,buyback
20260310,한화오션,042660,주식등의대량보유상황보고서(약식),20260310002026,insider
20260309,한화오션,042660,임원ㆍ주요주주특정증권등거래계획보고서,20260306001030,insider
20260305,한화오션,042660,[기재정정]주요사항보고서(자기주식취득결정),20260305000671,buyback
20260121,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20260121000113,insider
20251107,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251107000474,insider
20251107,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251107000222,insider
20251107,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251107000122,insider
20251107,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251107000097,insider
20251106,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251106000341,insider
20251106,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251106000287,insider
20251021,한화오션,042660,임원ㆍ주요주주특정증권등소유상황보고서,20251021000281,insider
20250905,한화오션,042660,[기재정정]주식등의대량보유상황보고서(일반),20250905000049,insider
20250905,한화오션,042660,최대주주등소유주식변동신고서              ,20250905800026,insider
