rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260602,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260602000383,insider
20260602,아주IB투자,027360,주식등의대량보유상황보고서(일반),20260602000380,insider
20260428,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260428000694,insider
20260428,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260428000684,insider
20260428,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260428000675,insider
20260428,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260428000665,insider
20260428,아주IB투자,027360,임원ㆍ주요주주특정증권등거래계획보고서,20260428000653,insider
20260428,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260428000652,insider
20260212,아주IB투자,027360,현금ㆍ현물배당결정              ,20260212901593,dividend
20260210,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260210000829,insider
20260210,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260210000825,insider
20260210,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20260210000816,insider
20251229,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20251229000690,insider
20250819,아주IB투자,027360,자기주식처분결과보고서,20250819000188,buyback
20250812,아주IB투자,027360,주요사항보고서(자기주식처분결정),20250812000733,buyback
20250722,아주IB투자,027360,임원ㆍ주요주주특정증권등소유상황보고서,20250722000152,insider
