rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260313,LS마린솔루션,060370,임원ㆍ주요주주특정증권등소유상황보고서,20260313000043,insider
20260206,LS마린솔루션,060370,현금ㆍ현물배당결정              ,20260206900273,dividend
20251217,LS마린솔루션,060370,자기주식처분결과보고서,20251217000382,buyback
20251211,LS마린솔루션,060370,[기재정정]주요사항보고서(자기주식처분결정),20251211000254,buyback
20251201,LS마린솔루션,060370,주식등의대량보유상황보고서(일반),20251201000786,insider
20251127,LS마린솔루션,060370,임원ㆍ주요주주특정증권등소유상황보고서,20251127000064,insider
20251125,LS마린솔루션,060370,주식등의대량보유상황보고서(일반),20251125000653,insider
20251120,LS마린솔루션,060370,주식등의대량보유상황보고서(일반),20251120000450,insider
20251118,LS마린솔루션,060370,주식등의대량보유상황보고서(일반),20251118000132,insider
20251117,LS마린솔루션,060370,[기재정정]임원ㆍ주요주주특정증권등거래계획보고서,20251117000173,insider
20251112,LS마린솔루션,060370,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251112900362,dividend
20250814,LS마린솔루션,060370,임원ㆍ주요주주특정증권등소유상황보고서,20250814000371,insider
20250718,LS마린솔루션,060370,임원ㆍ주요주주특정증권등소유상황보고서,20250718000097,insider
