rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260518,넷마블,251270,최대주주등소유주식변동신고서              ,20260518800906,insider
20260325,넷마블,251270,최대주주등소유주식변동신고서              ,20260325801196,insider
20260325,넷마블,251270,주요사항보고서(자기주식취득신탁계약체결결정),20260325001167,buyback
20260205,넷마블,251270,현금ㆍ현물배당결정              ,20260205800621,dividend
20260205,넷마블,251270,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260205800616,dividend
20251216,넷마블,251270,기타경영사항(자율공시)              (배당기준일 변경 안내),20251216801372,dividend
20250919,넷마블,251270,임원ㆍ주요주주특정증권등소유상황보고서,20250919000440,insider
20250731,넷마블,251270,최대주주등소유주식변동신고서              ,20250731800659,insider
20250710,넷마블,251270,주식등의대량보유상황보고서(약식),20250710000440,insider
20250702,넷마블,251270,주식등의대량보유상황보고서(약식),20250702000097,insider
