rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260601,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260601000584,insider
20260518,KB금융,105560,최대주주등소유주식변동신고서              ,20260518800758,insider
20260504,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260504000344,insider
20260430,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260430001927,insider
20260423,KB금융,105560,[기재정정]현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260423800940,dividend
20260423,KB금융,105560,주식소각결정              (기보유 자기주식),20260423800583,buyback
20260423,KB금융,105560,주요사항보고서(자기주식취득결정),20260423000431,buyback
20260423,KB금융,105560,현금ㆍ현물배당결정              ,20260423800554,dividend
20260417,KB금융,105560,최대주주등소유주식변동신고서              ,20260417800683,insider
20260409,KB금융,105560,자기주식취득결과보고서,20260409001480,buyback
20260407,KB금융,105560,주식등의대량보유상황보고서(약식),20260407000642,insider
20260327,KB금융,105560,기업가치제고계획(자율공시)              (고배당기업 표시를 위한 재공시),20260327802428,dividend
20260311,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260311004467,insider
20260311,KB금융,105560,주식등의대량보유상황보고서(약식),20260311004186,insider
20260310,KB금융,105560,최대주주등소유주식변동신고서              ,20260310800647,insider
20260227,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260227007658,insider
20260205,KB금융,105560,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20260205800620,dividend
20260205,KB금융,105560,현금ㆍ현물배당결정              ,20260205800608,dividend
20260205,KB금융,105560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260205800604,dividend
20260205,KB금융,105560,주요사항보고서(자기주식취득결정),20260205000367,buyback
20260202,KB금융,105560,주식등의대량보유상황보고서(약식),20260202000968,insider
20260116,KB금융,105560,최대주주등소유주식변동신고서              ,20260116800454,insider
20260112,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260112000219,insider
20260109,KB금융,105560,주요사항보고서(자기주식취득신탁계약해지결정),20260109000437,buyback
20260108,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260108000550,insider
20260107,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260107000637,insider
20260106,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260106000679,insider
20260106,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260106000611,insider
20260106,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260106000210,insider
20260106,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20260106000174,insider
20251202,KB금융,105560,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20251202800530,dividend
20251202,KB금융,105560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251202800520,dividend
20251120,KB금융,105560,최대주주등소유주식변동신고서              ,20251120800530,insider
20251117,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20251117000016,insider
20251114,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20251114003130,insider
20251114,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20251114003124,insider
20251114,KB금융,105560,임원ㆍ주요주주특정증권등소유상황보고서,20251114002951,insider
20251030,KB금융,105560,현금ㆍ현물배당결정              ,20251030800487,dividend
20251030,KB금융,105560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251030800482,dividend
20251030,KB금융,105560,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20251030800452,dividend
20251030,KB금융,105560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251030800446,dividend
20251021,KB금융,105560,최대주주등소유주식변동신고서              ,20251021800329,insider
20251014,KB금융,105560,주식등의대량보유상황보고서(약식),20251014000148,insider
20251014,KB금융,105560,주식등의대량보유상황보고서(약식),20251014000033,insider
20250818,KB금융,105560,최대주주등소유주식변동신고서              ,20250818800260,insider
20250724,KB금융,105560,현금ㆍ현물배당결정              ,20250724800397,dividend
20250724,KB금융,105560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250724800391,dividend
20250724,KB금융,105560,주요사항보고서(자기주식취득신탁계약체결결정),20250724000324,buyback
20250630,KB금융,105560,자기주식취득결과보고서,20250630000522,buyback
