rcept_dt,corp_name,stock_code,report_nm,rcept_no,event_type
20260508,두산밥캣,241560,주식등의대량보유상황보고서(약식),20260508000068,insider
20260428,두산밥캣,241560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260428800548,dividend
20260428,두산밥캣,241560,현금ㆍ현물배당결정              ,20260428800537,dividend
20260327,두산밥캣,241560,기업가치제고계획(자율공시)              (이행현황 및 고배당기업 표시),20260327802183,dividend
20260305,두산밥캣,241560,최대주주등소유주식변동신고서              ,20260305801815,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001570,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001518,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001493,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001477,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001457,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001445,insider
20260305,두산밥캣,241560,임원ㆍ주요주주특정증권등소유상황보고서,20260305001425,insider
20260305,두산밥캣,241560,주식등의대량보유상황보고서(일반),20260305000791,insider
20260303,두산밥캣,241560,자기주식처분결과보고서,20260303002761,buyback
20260211,두산밥캣,241560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260211801536,dividend
20260211,두산밥캣,241560,현금ㆍ현물배당결정              ,20260211801518,dividend
20260211,두산밥캣,241560,주요사항보고서(자기주식처분결정),20260211000987,buyback
20251231,두산밥캣,241560,주식등의대량보유상황보고서(일반),20251231000209,insider
20251219,두산밥캣,241560,주식등의대량보유상황보고서(일반),20251219000398,insider
20251124,두산밥캣,241560,주식등의대량보유상황보고서(일반),20251124000348,insider
20251030,두산밥캣,241560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20251030800591,dividend
20251030,두산밥캣,241560,현금ㆍ현물배당결정              ,20251030800567,dividend
20251022,두산밥캣,241560,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20251022800303,dividend
20250725,두산밥캣,241560,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20250725800400,dividend
20250725,두산밥캣,241560,현금ㆍ현물배당결정              ,20250725800393,dividend
20250702,두산밥캣,241560,주식등의대량보유상황보고서(약식),20250702000100,insider
