날짜,시가,고가,저가,종가,거래량,등락률
2023-06-07,5440,5480,5270,5290,368024,-3.8181818181818183
2023-06-08,5210,5330,5150,5310,211891,0.3780718336483932
2023-06-09,5290,5320,5160,5200,272791,-2.0715630885122414
2023-06-12,5200,5210,5070,5140,151620,-1.153846153846154
2023-06-13,5140,5290,5130,5140,183655,0.0
2023-06-14,5230,5230,4970,4975,241079,-3.2101167315175094
2023-06-15,4985,5160,4985,5140,168088,3.3165829145728645
2023-06-16,5150,5160,5050,5070,108653,-1.3618677042801557
2023-06-19,5070,5350,5060,5300,518425,4.536489151873767
2023-06-20,5290,5290,5140,5240,204032,-1.1320754716981132
2023-06-21,5250,5870,5160,5640,1762281,7.633587786259542
2023-06-22,5430,5600,5350,5410,492640,-4.078014184397164
2023-06-23,5450,5610,5390,5430,341153,0.36968576709796674
2023-06-26,5500,6350,5450,6200,6401697,14.180478821362799
2023-06-27,6270,6520,6160,6330,2546041,2.0967741935483875
2023-06-28,6440,6790,6050,6090,2595802,-3.7914691943127963
2023-06-29,6160,6750,6120,6280,3608580,3.1198686371100166
2023-06-30,6380,6530,6250,6280,1005133,0.0
2023-07-03,6350,6960,6350,6800,2789590,8.280254777070063
2023-07-04,6850,7740,6660,7590,7902004,11.617647058823529
2023-07-05,7520,7670,6860,7050,2227283,-7.114624505928854
2023-07-06,6880,6950,6230,6370,2706499,-9.645390070921986
2023-07-07,6380,6520,6240,6290,705943,-1.2558869701726845
2023-07-10,6300,6490,6110,6200,585485,-1.4308426073131957
2023-07-11,6300,6500,6170,6480,639556,4.516129032258064
2023-07-12,6480,6480,6180,6230,873976,-3.8580246913580245
2023-07-13,6280,6770,6280,6660,1725210,6.902086677367576
2023-07-14,7050,7240,6680,6720,2763030,0.9009009009009009
2023-07-17,6700,7050,6480,6530,1299872,-2.8273809523809526
2023-07-18,6570,6660,6290,6350,759550,-2.756508422664625
2023-07-19,6380,6380,5860,6010,950029,-5.354330708661418
2023-07-20,5940,6250,5940,6200,424202,3.1613976705490847
2023-07-21,6040,6070,5880,5910,447146,-4.67741935483871
2023-07-24,5880,5940,5710,5850,343963,-1.015228426395939
2023-07-25,5790,5890,5570,5720,340379,-2.2222222222222223
2023-07-26,5670,5900,5390,5900,727771,3.146853146853147
2023-07-27,5880,6030,5630,5910,797488,0.1694915254237288
2023-07-28,6000,6290,5980,6050,619617,2.3688663282571913
2023-07-31,6080,6230,5930,5990,435693,-0.9917355371900827
2023-08-01,5950,6180,5950,6000,510826,0.1669449081803005
2023-08-02,6120,6460,5930,5990,1103395,-0.16666666666666669
2023-08-03,5950,6110,5730,5850,578633,-2.337228714524207
2023-08-04,5930,6000,5780,5830,263941,-0.3418803418803419
2023-08-07,5770,5800,5630,5660,268039,-2.9159519725557463
2023-08-08,5750,5750,5420,5500,361581,-2.8268551236749118
2023-08-09,5480,5630,5440,5560,266793,1.090909090909091
2023-08-10,5500,5500,5300,5370,300464,-3.41726618705036
2023-08-11,5340,5450,5340,5380,140070,0.186219739292365
2023-08-14,5380,5380,5230,5280,154184,-1.858736059479554
2023-08-16,5200,5230,5050,5100,201243,-3.4090909090909087
2023-08-17,5050,5240,4960,5140,215887,0.7843137254901961
2023-08-18,5120,5210,4965,5130,213855,-0.19455252918287938
2023-08-21,5150,5180,5050,5110,97984,-0.3898635477582846
2023-08-22,5230,5410,5220,5340,348628,4.500978473581213
2023-08-23,5430,5580,5410,5430,409259,1.6853932584269662
2023-08-24,5550,5690,5380,5430,233633,0.0
2023-08-25,5330,5420,5330,5380,86863,-0.9208103130755065
2023-08-28,5490,5660,5420,5600,225165,4.089219330855019
2023-08-29,5600,5660,5560,5590,117133,-0.17857142857142858
2023-08-30,5690,5710,5570,5640,114837,0.8944543828264758
2023-08-31,5670,5700,5560,5650,112939,0.1773049645390071
2023-09-01,5700,6390,5570,6260,1502898,10.79646017699115
2023-09-04,6300,6530,6140,6310,724738,0.7987220447284344
2023-09-05,6330,6330,6040,6080,329335,-3.6450079239302693
2023-09-06,6140,6210,5870,5980,293856,-1.644736842105263
2023-09-07,5940,6160,5830,5980,264803,0.0
2023-09-08,5930,6020,5600,5630,367269,-5.852842809364549
2023-09-11,5650,5680,5510,5630,239377,0.0
2023-09-12,5660,5700,5570,5620,176759,-0.17761989342806395
2023-09-13,5620,5880,5350,5520,361882,-1.7793594306049825
2023-09-14,5520,5800,5520,5750,174061,4.166666666666666
2023-09-15,5840,6130,5730,5940,443013,3.304347826086956
2023-09-18,5850,6010,5790,6010,216933,1.1784511784511784
2023-09-19,5940,6250,5860,6020,271201,0.16638935108153077
2023-09-20,5950,6220,5690,5850,451170,-2.823920265780731
2023-09-21,5760,5850,5550,5600,144689,-4.273504273504273
2023-09-22,5500,5670,5500,5550,107657,-0.8928571428571428
2023-09-25,5560,5710,5450,5500,120044,-0.9009009009009009
2023-09-26,5510,5600,5310,5320,141781,-3.272727272727273
2023-09-27,5230,5430,5230,5430,56713,2.0676691729323307
2023-10-04,5410,5430,5190,5220,125367,-3.867403314917127
2023-10-05,5330,5340,5140,5140,89247,-1.532567049808429
2023-10-06,5190,5300,5150,5250,47168,2.140077821011673
2023-10-10,5280,5370,5110,5120,65646,-2.4761904761904763
2023-10-11,5150,5450,5150,5310,60863,3.7109375
2023-10-12,5340,5520,5340,5450,118187,2.6365348399246704
2023-10-13,5430,5450,5270,5450,76915,0.0
2023-10-16,5390,5410,5250,5370,73764,-1.4678899082568808
2023-10-17,5410,5600,5400,5540,78285,3.165735567970205
2023-10-18,5510,5750,5450,5580,132402,0.7220216606498195
2023-10-19,5450,5480,5260,5260,146510,-5.734767025089606
2023-10-20,5150,5310,4945,5120,195306,-2.6615969581749046
2023-10-23,5170,5220,4945,4945,89967,-3.41796875
2023-10-24,4950,5180,4840,5110,93295,3.336703741152679
2023-10-25,5170,5210,4995,5070,55020,-0.7827788649706457
2023-10-26,4890,4950,4675,4905,130981,-3.2544378698224854
2023-10-27,4885,4930,4725,4785,114104,-2.4464831804281344
2023-10-30,4700,4895,4675,4830,40109,0.9404388714733543
2023-10-31,4835,4920,4585,4640,171274,-3.9337474120082816
2023-11-01,4650,4900,4650,4800,167378,3.4482758620689653
2023-11-02,4890,5160,4890,5120,156710,6.666666666666667
2023-11-03,5230,5250,5060,5200,61387,1.5625
2023-11-06,5270,5350,5170,5350,90506,2.8846153846153846
2023-11-07,5350,5350,5150,5320,83135,-0.5607476635514018
2023-11-08,5350,5390,5200,5250,57963,-1.3157894736842104
2023-11-09,5340,5350,5130,5180,55364,-1.3333333333333335
2023-11-10,5170,5230,5000,5180,64107,0.0
2023-11-13,5170,5260,5000,5040,83700,-2.7027027027027026
2023-11-14,5150,5190,5050,5120,38055,1.5873015873015872
2023-11-15,5310,5420,5200,5330,121908,4.1015625
2023-11-16,5320,5480,5190,5470,133370,2.6266416510318953
