date,close,volume,inst_net_volume,foreign_net_volume,foreign_shares,foreign_ratio_pct
2025-06-16,20750.0,102918.0,14199.0,-41308.0,3264050.0,9.09
2025-06-17,20800.0,80858.0,-15052.0,6555.0,3270169.0,9.11
2025-06-18,21300.0,109133.0,6530.0,168.0,3269571.0,9.11
2025-06-19,22500.0,121217.0,30369.0,9121.0,3275570.0,9.12
2025-06-20,22800.0,169150.0,17609.0,-1886.0,3274483.0,9.12
2025-06-23,22350.0,72993.0,-14979.0,14911.0,3289588.0,9.16
2025-06-24,23450.0,102274.0,22437.0,21541.0,3317957.0,9.24
2025-06-25,23750.0,65029.0,5532.0,-938.0,3318637.0,9.24
2025-06-26,23450.0,82974.0,-7048.0,1494.0,3318978.0,9.24
2025-06-27,23600.0,143050.0,13425.0,-24400.0,3262243.0,9.08
2025-06-30,23550.0,63894.0,3864.0,6867.0,3265344.0,9.09
2025-07-01,23550.0,39646.0,7733.0,1217.0,3270841.0,9.11
2025-07-02,23250.0,46502.0,-1216.0,-4035.0,3265509.0,9.09
2025-07-03,23300.0,48180.0,-18073.0,12689.0,3278317.0,9.13
2025-07-04,23200.0,58472.0,-15279.0,5750.0,3282339.0,9.14
2025-07-07,22900.0,77568.0,-35501.0,23719.0,3305106.0,9.2
2025-07-08,22750.0,55198.0,-16318.0,9520.0,3292484.0,9.17
2025-07-09,23050.0,90381.0,-37368.0,12909.0,3306159.0,9.21
2025-07-10,23200.0,83403.0,-8717.0,15176.0,3323484.0,9.26
2025-07-11,23850.0,87025.0,-24535.0,12321.0,3336360.0,9.29
2025-07-14,25000.0,231447.0,-233.0,20170.0,3365973.0,9.37
2025-07-15,24850.0,64272.0,-4387.0,-9191.0,3353409.0,9.34
2025-07-16,24650.0,64214.0,-3212.0,-5607.0,3346856.0,9.32
2025-07-17,24800.0,64535.0,4795.0,-4546.0,3340949.0,9.3
2025-07-18,24650.0,51428.0,5531.0,578.0,3339254.0,9.3
2025-07-21,24850.0,53881.0,8823.0,3056.0,3338102.0,9.3
2025-07-22,24600.0,72588.0,16697.0,-5500.0,3336576.0,9.29
2025-07-23,24850.0,55736.0,2100.0,5060.0,3340933.0,9.3
2025-07-24,24550.0,46030.0,-2029.0,3920.0,3344565.0,9.31
